사천축협동물병원,경남,851-5860,경상남도 사천시 사천읍 수석리 259-3  번지,,
안동제1 동물병원,경북,852-7582,경상북도 안동시 옥동 796-1번지,경상북도 안동시 옥동1길 2 (옥동),"매일 10:30~19:00 진료는 매주수요일휴진 | 매일 10:00~20:00 용품판매는 2째주, 4째주 수요일 휴무 | 매일 10:00~19:00 미용은 사전예약제(개,고양이미용,스파,머드팩 실시)"
우성농협,충남,853-6005,충청남도 공주시 우성면 동대리 145-6 145-6,충청남도 공주시 우성면 동대리길 78,평일 09:00~16:00
우리동물메디컬센터,서울,853-7582,서울특별시 금천구 독산동 950-3,서울특별시 금천구 남부순환로 1386 (독산동),매일 00:00~24:00 연중무휴
서울종합동물병원,경북,853-8008,경상북도 안동시 옥야동 340-49번지,경상북도 안동시 제비원로 118 (옥야동),평일 10:00~21:00 일요일 13:00-20.:00
고려동물병원,전북,855-0124,전라북도 익산시 영등동 747-3,"전라북도 익산시 무왕로 1034, 1층 1/2호 (영등동)",평일 10:00~20:00 365일 응급진료 및 상담가능   10월 11일 월요일은 휴진합니다  방문시 예약 필수 ** | 토요일 10:00~19:00 365일 응급진료 및 상담가능  10월 11일 월요일은 휴진합니다    방문시 예약 필수 | 일요일 휴무 일요일
녹양동물병원,경기,855-0275,경기도 의정부시 녹양동 354-1,경기도 의정부시 녹양로 66 (녹양동),평일 10:00~21:00 토요일 포함 | 일요일 10:00~20:00 공휴일 포함
동물병원 WITH-PET,경남,855-1275,경상남도 사천시 사천읍 선인리 180번지,"경상남도 사천시 사천읍 동문로 37, 1동 1층",평일 09:00~20:00 | 토요일 09:00~20:00 | 일요일 09:00~19:30
보우종합동물병원,경북,855-7100,경상북도 안동시 안기동 235-17번지,경상북도 안동시 제비원로 289-1 (안기동),
그린동물병원,서울,856-4113,서울특별시 금천구 독산동 193-31번지,서울특별시 금천구 독산로 272 (독산동),
김동물병원,전북,856-4942,전라북도 익산시 황등면 황등리 920-9번지 4통,전라북도 익산시 황등면 황등7길 17,
경산축산농협 동물병원,경북,856-7585,경상북도 경산시 자인면 서부리 662-9번지,경상북도 경산시 자인면 계정길 67,
금강동물병원,전북,858-7582,전라북도 익산시 창인동1가 49-40번지,전라북도 익산시 익산대로 204 (창인동1가),
안동봉화축협동물병원,경북,858-8530,경상북도 안동시 광석동 20-4번지 안동봉화축협,"경상북도 안동시 제비원로 152, 안동봉화축협 (광석동)",토요일 09:30~18:30 [오전접수마감시간 11:30]  <점심시간> 12:00 - 13:00 | 평일 09:30~18:30 [오전접수마감시간 11:30]  <점심시간> 12:00 - 13:00 | 일요일 휴무
벨라동물병원,서울,859-8775,서울특별시 구로구 구로동 501-12번지 진명빌딩,"서울특별시 구로구 구로중앙로34길 30, 진명빌딩 (구로동)",평일 09:30~19:00 | 토요일 09:30~19:00 | 공휴일 10:00~12:00 예약진료
푸른동물병원,서울,861-0075,서울특별시 구로구 구로동 722-4,서울특별시 구로구 구로동로 111-1 (구로동),평일 10:00~18:30 점심시간12:00~13:00 | 토요일 10:00~16:30 | 일요일 휴무 | 공휴일 휴무
서울동물병원,전북,861-0546,전라북도 익산시 함열읍 와리 545-240번지,전라북도 익산시 함열읍 함열로 78-1,
이담동물병원,경기,861-3355,경기도 동두천시 지행동 694번지 201호,"경기도 동두천시 중앙로 134-12 (지행동, 예일복합타워(104,105))",평일 09:30~19:30 | 주말 09:30~04:30
도그플러스동물병원,인천,862-0975,인천광역시 남동구 간석동 616-3번지,"인천광역시 남동구 경원대로 971, 2층 (간석동, 홈플러스)","매일 10:00~22:00 둘째, 넷째 수요일 휴무"
이동가축병원,경남,862-5041,경상남도 남해군 이동면 무림리 1237-2번지,경상남도 남해군 이동면 무림로 34,
통일동물병원,경기,862-5151,경기도 동두천시 생연동 689-24번지,경기도 동두천시 중앙로 226 (생연동),
거제동물병원,부산,862-8668,부산광역시 연제구 거제동 608-18번지,부산광역시 연제구 거제대로 146 (거제동),"매일 10:00~21:00 야간진료 21~24시 | 일요일 11:00~21:00 점심 13:00~14:00, 저녁 18:00~19:--"
24시 건국 본 동물병원,인천,864-0075,인천광역시 미추홀구 주안동 1464-22,"인천광역시 미추홀구 인하로 287, 2층 (주안동)",
피정현 동물병원,부산,864-7582,부산광역시 연제구 연산동 581-4번지,"부산광역시 연제구 거제천로 258 (연산동, 월드빌스포츠센터)",평일 10:00~19:00 | 수요일 10:00~21:00 매주 수요일 야간진료합니다. | 매일 12:00~13:00 점심시간입니다. | 공휴일 10:00~17:00 주중 공휴일 | 토요일 10:00~17:00 | 일요일 휴무
우진동물병원,부산,865-1782,부산광역시 부산진구 부암동 343-86번지,"부산광역시 부산진구 동평로 115-1, 1층 (부암동)",
경기동물병원,경기,865-2137,경기도 동두천시 생연동 689-5번지 3통1반,경기도 동두천시 중앙로 229 (생연동),
조치원동물병원,세종,865-2380,세종특별자치시 조치원읍 상리 16번지,세종특별자치시 조치원읍 조치원9길 16,금요일 09:30~19:00 일요일  휴일 | 목요일 09:30~19:00 일요일  휴일 | 수요일 09:30~19:00 일요일  휴일 | 화요일 09:30~19:00 일요일  휴일 | 월요일 09:30~19:00 일요일  휴일 | 토요일 09:30~17:00 일요일휴일
현대동물병원,경기,865-5393,경기도 동두천시 생연동 695-3번지,경기도 동두천시 큰시장로 42 (생연동),평일 09:00~19:00 | 토요일 09:00~19:00 | 공휴일 10:00~17:00 | 일요일 10:00~17:00
온누리동물병원,인천,866-5725,인천광역시 미추홀구 용현동 146-275번지,인천광역시 미추홀구 인주대로 168 (용현동),
조은동물병원,대전,867-7588,대전광역시 유성구 전민동 385-5번지,대전광역시 유성구 엑스포로 459 (전민동),평일 09:30~19:00 | 토요일 09:30~15:00 | 일요일 휴무
삼성동물종합병원,인천,868-2526,인천광역시 미추홀구 주안동 678-7번지,인천광역시 미추홀구 인주대로 277 (주안동),평일 10:00~20:00 | 공휴일 휴무 응급진료 가능 | 일요일 휴무 응급진료 가능
MS동물병원,부산,868-6631,부산광역시 연제구 연산동 104-82번지,부산광역시 연제구 과정로 354 (연산동),평일 10:00~19:00 | 공휴일 10:00~17:00 | 토요일 10:00~17:00 | 수요일 13:00~21:00 | 일요일 휴무
부산동물메디컬센터,부산,868-7591,부산광역시 연제구 거제동 2-7,부산광역시 연제구 거제대로 278 (거제동),평일 09:30~19:00 | 토요일 09:30~18:00 | 공휴일 09:30~18:00 | 일요일 09:30~18:00 | 매일 18:00~09:00 응급진료
24시 지구촌 동물메디컬 센터,서울,869-7582,서울특별시 구로구 구로동 505-17 유성빌딩,"서울특별시 구로구 구로중앙로31길 30, 24시 지구촌 동물 메디컬센터 (구로동)",토요일 00:00~24:00 오후1시 ~ 오후2시 점심식사/ 오후 6시 ~ 오후 7시 저녁식사시간은 휴진 입니다.  오후 10시 ~ 오전 9시는 응급진료시간입니다. | 금요일 00:00~24:00 오후1시 ~ 오후2시 점심식사/ 오후 6시 ~ 오후 7시 저녁식사시간은 휴진 입니다.  오후 10시 ~ 오전 9시는 응급진료시간입니다. | 목요일 00:00~24:00 오후1시 ~ 오후2시 점심식사/ 오후 6시 ~ 오후 7시 저녁식사시간은 휴진 입니다.  오후 10시 ~ 오전 9시는 응급진료시간입니다. | 수요일 00:00~24:00 오후1시 ~ 오후2시 점심식사/ 오후 6시 ~ 오후 7시 저녁식사시간은 휴진 입니다.  오후 10시 ~ 오전 9시는 응급진료시간입니다. | 화요일 00:00~24:00 오후1시 ~ 오후2시 점심식사/ 오후 6시 ~ 오후 7시 저녁식사시간은 휴진 입니다.  오후 10시 ~ 오전 9시는 응급진료시간입니다. | 월요일 00:00~24:00 오후1시 ~ 오후2시 점심식사/ 오후 6시 ~ 오후 7
남영가축병원 (출장진료전문병원),충북,872-7747,충청북도 음성군 음성읍 읍내리 398-7번지,충청북도 음성군 음성읍 중앙로40번길 24,
음성축산업협동조합 동물병원,충북,873-9303,충청북도 음성군 음성읍 읍내리 314-9,충청북도 음성군 음성읍 시장로 99,
가능동물병원,경기,875-1476,경기도 의정부시 가능동 668-13번지 3통5반,경기도 의정부시 가능로 37 (가능동),평일 09:00~19:00 점심시간 12시30분~13시30분 | 토요일 09:00~17:00 | 일요일 휴무
바른동물병원,인천,876-8575,인천광역시 미추홀구 학익동 260-22번지,인천광역시 미추홀구 소성로 136 (학익동),매일 13:00~14:00 점심시간 | 일요일 휴무 | 평일 09:30~19:30 19:00 접수 마감 | 공휴일 10:00~18:00 17:00 접수 마감 | 토요일 10:00~18:00 17:00 접수마감
신촌동물병원,경기,877-0675(6),경기도 의정부시 가능동 648-23번지,경기도 의정부시 신흥로 357-1 (가능동),평일 10:00~19:00 점심시간 오후 1시-2시 | 토요일 10:00~17:00 점심시간 오후 1시-2시 | 일요일 휴무 | 공휴일 10:00~17:00
로얄펫동물병원,경기,879-4478(9),경기도 의정부시 의정부동 594-2번지,경기도 의정부시 신흥로 171 (의정부동),평일 09:00~20:00 | 토요일 09:00~18:00
세종가축병원,경기,883-2802,경기도 여주시 오학동 358-2번지 1동,"경기도 여주시 오학동 강변북로 42, 1동",
푸른동물병원,경기,883-6363,경기도 여주시 홍문동 72번지,"경기도 여주시 세종로 27-1, 푸른동물병원 (홍문동)",평일 10:00~18:30 점심시간12:00~13:00 | 토요일 10:00~16:30 | 일요일 휴무 | 공휴일 휴무
태성진동물병원,경기,883-6615,경기도 여주시 하동 200-2번지,"경기도 여주시 청심로 121-7, 태성진동물병원 (하동)",
중앙동물병원,경기,885-3347,경기도 여주시 창동 111-3번지,"경기도 여주시 여흥로 97, 중앙동물병원 (창동)",평일 09:00~20:00 일요일휴무 | 토요일 09:00~16:00 주중 공휴일 포함
쿨펫동물병원,경기,885-7588,경기도 여주시 홍문동 384-1번지,경기도 여주시 세종로 151 (홍문동),"매일 10:00~21:00 진료시간 15시~20시,토요일은 14시~20시 | 수요일 휴무 | 공휴일 휴무"
아라종합동물병원,인천,886-0079,인천광역시 미추홀구 주안동 241-9번지,인천광역시 미추홀구 주안로 73 (주안동),평일 09:00~20:00 | 토요일 09:00~18:00 | 공휴일 09:00~18:00 | 일요일 휴무
그린축산동물병원,경기,886-7582,경기도 여주시 하동 132-22번지,경기도 여주시 여흥로33번길 5 (하동),
안상수동물병원,인천,887-1537,인천광역시 미추홀구 용현동 622-149번지,"인천광역시 미추홀구 낙섬중로 53, 1층 (용현동)",평일 09:30~19:00
제일종합동물병원,서울,894-3030,서울특별시 금천구 시흥동 837-37,서울특별시 금천구 독산로 58 (시흥동),평일 09:00~20:00 | 토요일 09:00~19:00 | 공휴일 09:00~18:00 | 일요일 휴무
가야종합동물병원,부산,894-7559,부산광역시 부산진구 개금동 186-22번지,부산광역시 부산진구 가야대로 491 (개금동),
금천동물병원,서울,894-8085,서울특별시 금천구 독산동 378-397번지,서울특별시 금천구 독산로 188 (독산동),매일 10:00~20:00
화승종합동물병원,부산,896-0075,부산광역시 부산진구 부암동 346-15번지,부산광역시 부산진구 동평로 107 (부암동),
당감동물병원,부산,897-7271,부산광역시 부산진구 당감동 430-2번지,부산광역시 부산진구 당감로 31-1 (당감동),매일 09:00~19:00
광명시티동물병원,경기,897-7585,경기도 광명시 소하동 38-2번지,경기도 광명시 금하로 522 (소하동),평일 10:00~20:00 점심시간 12:00~14:00 | 토요일 10:00~16:00 | 일요일 휴무
파우동물병원,경기,898-0330,경기도 용인시 수지구 죽전동 1178-1번지 그린프라자 105호,"경기도 용인시 수지구 현암로125번길 6, 105호 (죽전동, 그린프라자)",평일 10:00~19:00 | 토요일 10:00~06:00
웰니스 동물병원,경기,899-8779,경기도 광명시 소하동 1339-3,"경기도 광명시 소하로 97, 3층 (소하동)","매일 10:00~21:30 (매월 2,4째 일요일 휴무)"
아이조은동물병원,서울,900-7555,서울특별시 도봉구 쌍문동 215-1,"서울특별시 도봉구 해등로26길 7, 111, 112호 (쌍문동)",
유림동물병원,서울,900-7710,서울특별시 노원구 월계동 98-9,"서울특별시 노원구 월계로45길 28 (월계동, 월계아파트형공장)",
퓨리나동물병원,서울,900-9929,서울특별시 도봉구 쌍문동 356번지 12통7반 삼익빌라 101동 403호,서울특별시 도봉구 도봉로 469 (쌍문동),매일 10:00~20:00 일요일 공휴일 휴무
오엠동물병원,경기,902-7567,경기도 고양시 일산서구 대화동 2606 고양 원마운트,"경기도 고양시 일산서구 한류월드로 300, 고양 원마운트 2층 2100호 (대화동)",평일 10:00~21:00 예약분만 및 예약진료 24시간 | 공휴일 10:00~20:00 | 일요일 10:00~20:00
삼성동물종합병원,서울,902-7582,서울특별시 도봉구 쌍문동 88-115번지 1층,"서울특별시 도봉구 도봉로 499, 1층 (쌍문동)",평일 10:00~20:00 | 공휴일 휴무 응급진료 가능 | 일요일 휴무 응급진료 가능
보노보노동물병원,서울,903-5525,서울특별시 강북구 수유동 472-268번지 예향교회 1층,"서울특별시 강북구 삼양로 336, 예향교회 1층 (수유동)","일요일 휴무 | 월요일 10:00~18:30 12:30분 오전진료 마감 | 화요일 10:00~18:30 12:30분 오전진료 마감 | 수요일 휴무 조제,용품.미용가능. | 목요일 10:00~18:30 12:30분 오전진료 마감 | 금요일 10:00~18:30 12:30분 오전진료 마감 | 토요일 10:00~18:30 12:30분 오전진료마감 | 공휴일 휴무"
진 동물병원,울산,903-8181,울산광역시 남구 삼산동,울산광역시 남구 돋질로 343 (삼산동),
반딧불 동물병원,경기,904-2345,경기도 고양시 일산서구 주엽동 110-2번지 가람상가 208호,"경기도 고양시 일산서구 중앙로 1443, 가람상가 208호 (주엽동)",
아란종합동물병원,서울,905-7588,서울특별시 노원구 월계동 3-94번지 드림빌 201호,서울특별시 노원구 월계로 333 (월계동),
트윈스동물병원,서울,906-7575,서울특별시 도봉구 창동 650-11번지,서울특별시 도봉구 도봉로110다길 20 (창동),평일 10:00~19:30 | 토요일 10:00~17:00 | 일요일 휴무 | 공휴일 휴무
동물병원 위드,서울,907-1565,서울특별시 강북구 수유동 47-69번지,서울특별시 강북구 덕릉로 79 (수유동),평일 09:30~19:00 | 공휴일 10:00~17:00 | 일요일 휴무
사랑해요동물병원,서울,907-7512,서울특별시 도봉구 쌍문동 262-10 104호,"서울특별시 도봉구 시루봉로 59, 104호 (쌍문동)",평일 09:30~19:00 | 토요일 09:30~18:00 | 일요일 휴무 | 공휴일 휴무
다니엘 동물병원,경기,908-5857,경기도 고양시 일산동구 마두동 751-2번지,경기도 고양시 일산동구 일산로 233 (마두동),평일 10:00~20:00 정상 진료 (초음파 검사는 예약요망) | 토요일 10:00~18:00 정상 진료 (초음파 검사는 예약요망) | 일요일 휴무 | 공휴일 휴무
시마동물병원,서울,908-7585,서울특별시 노원구 상계동 749-5번지 상계주공4단지아파트,"서울특별시 노원구 동일로 1356, 상가동 2층 201호 (상계동, 상계주공4단지아파트)","평일 09:30~20:30 야간 응급진료 | 토요일 09:30~19:30 공휴일 | 일요일 휴무 예약 진료,"
시민종합동물병원,경기,911-7346,경기도 고양시 일산서구 주엽동 31-1번지,경기도 고양시 일산서구 대산로 126 (주엽동),
비비펫 동물병원,서울,912-0018,서울특별시 성북구 하월곡동 16-7번지,서울특별시 성북구 화랑로 91 (하월곡동),
포유동물병원,서울,912-6555,서울특별시 성북구 하월곡동 62-4번지,서울특별시 성북구 오패산로 22 (하월곡동),평일 10:00~19:00 | 토요일 10:00~16:00 | 일요일 휴무 공휴일 휴무
길음동물병원,서울,913-1874,서울특별시 성북구 길음동 1276번지,"서울특별시 성북구 동소문로 248 (길음동, 삼부상가 102동 6,7호)",매일 00:00~24:00 연중무휴
ZOO동물병원,서울,914-5545,서울특별시 성북구 정릉동 16-162,"서울특별시 성북구 정릉로 328, 1층 (정릉동)",매일 09:30~19:00 야간응급진료 | 일요일 휴무 예약진료 및 응급 | 평일 09:30~19:00 일요일은 응급진료만 | 토요일 09:30~19:00
호담동물병원,서울,915-5301,서울특별시 성북구 하월곡동 88-677번지,서울특별시 성북구 동소문로 302 (하월곡동),평일 10:00~20:00 | 토요일 10:00~19:00 | 공휴일 10:00~19:00 | 일요일 휴무
행복한동물병원,서울,915-7582,서울특별시 성북구 장위동 64-124번지,서울특별시 성북구 돌곶이로 91 (장위동),평일 09:00~18:00 | 토요일 09:00~13:00
해운대 플러스동물병원,부산,915-8275,부산광역시 해운대구 좌동 1315 해운대삼정코아주상복합,"부산광역시 해운대구 세실로 48, 상가동 1-2, 2-2호 (좌동, 해운대삼정코아주상복합)",금요일 09:40~22:00 | 목요일 09:40~22:00 | 화요일 09:40~22:00 | 월요일 09:40~22:00 | 수요일 09:40~19:00 | 토요일 10:00~15:00 | 공휴일 10:00~18:00 | 일요일 휴무 명절 휴무 | 매일 12:30~13:30 점심시간
다나음동물병원,전북,917-2075,전라북도 익산시 함열읍 와리 198-5 상가 106호,"전라북도 익산시 함열읍 미력3길 44, 상가 106호",토요일 10:00~19:00 | 금요일 10:00~19:00 | 목요일 10:00~19:00 | 수요일 10:00~19:00 | 화요일 10:00~19:00 | 월요일 10:00~19:00
대학동물병원,서울,918-3344,서울특별시 성북구 장위동 8-2 석계역 한일노벨리아시티 210호,"서울특별시 성북구 화랑로 299, 2층 210호 (장위동, 석계역 한일노벨리아시티)",평일 09:40~19:00 | 공휴일 09:40~17:00 | 토요일 09:30~17:00
주식회사 노원24시동물의료센터,서울,919-0075,서울특별시 노원구 상계동 318-2 (주)노원24시동물의료센터 1층,"서울특별시 노원구 노원로 408, (주)노원24시동물의료센터 1층 (상계동)",
조이동물병원,경기,919-1175,경기도 고양시 일산서구 덕이동 267-1번지,경기도 고양시 일산서구 경의로 844 (덕이동),수요일 휴무 휴진 | 일요일 휴무 휴진 | 평일 10:00~19:00 예약진료 | 공휴일 10:00~18:00 예약진료 | 토요일 10:00~19:00 예약진료
펫스마일동물병원,경기,919-7582,경기도 고양시 일산서구 대화동 2194-4번지,경기도 고양시 일산서구 일산로741번길 5-1 (대화동),평일 10:00~18:00 | 공휴일 휴무 | 토요일 10:00~14:00 | 일요일 휴무
벳케어 동물병원,경기,921-0117,경기도 고양시 일산서구 가좌동 390-8번지,경기도 고양시 일산서구 가좌3로 27 (가좌동),
그랜드 동물병원,경기,921-7582,경기도 고양시 일산서구 주엽동 115-1 시대프라자,"경기도 고양시 일산서구 주엽로 134, 시대프라자 101호 (주엽동)",평일 09:30~19:00 | 토요일 09:30~18:00 | 공휴일 09:30~18:00 | 매일 13:00~14:00 점심시간
토론토 동물병원,경기,923-7533,경기도 고양시 일산서구 대화동 2119-4번지,경기도 고양시 일산서구 대산로212번길 8-12 (대화동),매일 10:00~19:00 매주 수요일은 휴무일입니다. | 매일 12:00~13:00 점심시간 | 매일 10:00~18:30 진료는 오후 6시 30분 마감입니다.
강북동물병원,서울,924-4555,서울특별시 성북구 종암동 19-1번지,서울특별시 성북구 종암로 65 (종암동),
24시 애니동물병원,서울,926-8275,서울특별시 성북구 보문동5가 3-1,서울특별시 성북구 보문로 99 (보문동5가),매일 09:00~21:00 주간진료 | 매일 21:00~09:00 야간진료
쓰담쓰담 동물병원,서울,927-7585,서울특별시 성북구 종암동 86-1번지,서울특별시 성북구 종암로 113 (종암동),평일 10:30~19:00 | 토요일 10:30~17:00 | 공휴일 휴무 대체공휴일 휴무 | 일요일 휴무 대체공휴일 휴무 | 매일 13:00~14:00 점심시간
서울종합동물병원,서울,928-5599,서울특별시 성북구 보문동2가 49번지,서울특별시 성북구 보문로 137 (보문동2가),평일 10:00~21:00 일요일 13:00-20.:00
드림동물병원,서울,928-7582,서울특별시 성북구 동소문동5가 8-1번지,서울특별시 성북구 동소문로 74 (동소문동5가),매일 10:00~19:00 일요일을 제외한 공휴일 휴무
미소동물병원,서울,929-1212,서울특별시 성북구 종암동 68-1,서울특별시 성북구 종암로 91(종암동),평일 09:30~19:00 | 토요일 09:30~18:00 | 공휴일 휴무 | 일요일 휴무
나래종합동물병원,서울,929-5496,서울특별시 성북구 동소문동3가 79번지,서울특별시 성북구 동소문로 66 (동소문동3가),평일 10:00~21:00 2021년 7월1일부터 매주 목요일은 휴진입니다 | 토요일 10:00~20:00
수 동물병원,서울,930-7975,서울특별시 노원구 상계동 1265번지 동방미주(아)109-1001,"서울특별시 노원구 동일로 1689 (상계동, 하이베라스)",매일 00:00~24:00
은마로동물병원,서울,931-1575,서울특별시 노원구 중계동 450번지,"서울특별시 노원구 한글비석로 363, 종로약국 (중계동)",평일 10:00~20:00 | 주말 10:00~16:00
십자가축병원,경남,931-3135,경상남도 합천군 합천읍 합천리 891-8,경상남도 합천군 합천읍 충효로 24,
신탄진 동물병원,대전,931-7582,대전광역시 대덕구 신탄진동 147-5,대전광역시 대덕구 신탄진로 797 (신탄진동),평일 09:30~06:30 | 토요일 09:30~04:30
Dr. dog 동물영상의료센터,경기,932-0075~6,경기도 고양시 일산동구 정발산동 1294-4,경기도 고양시 일산동구 일산로394번길 5-11 (정발산동),
이승재동물병원,대전,932-0970,대전광역시 대덕구 신탄진동 117-35,대전광역시 대덕구 신탄진로 842 (신탄진동),
가야농업협동조합동물병원,경남,932-7750,경상남도 합천군 가야면 황산리 351번지 26통,경상남도 합천군 가야면 황산1길 69-15,
합천축협동물병원,경남,933-0058,경상남도 합천군 율곡면 임북리 571번지,경상남도 합천군 율곡면 임북1길 25,
서울동물,인천,933-2729,인천광역시 강화군 강화읍 남산리,"인천광역시 강화군 강화읍 충렬사로 6, 2층 202호","매일 09:30~18:00 평시(3~10월)/입장마감 17:00, (열린숲, 호수원, 습지원 연중무휴) | 매일 09:30~17:00 동절기(11~2월)/입장마감 16:00 | 월요일 휴무 (주제원 휴관)"
한마음,인천,933-6858,인천광역시 강화군 강화읍 남산리 18-3,인천광역시 강화군 강화읍 강화대로 365-4,
바울 동물병원,인천,933-9765,인천광역시 강화군 강화읍 남산리 43-3번지,인천광역시 강화군 강화읍 남문로 30,
보령동물병원,충남,934-0013,충청남도 보령시 동대동 1701번지,충청남도 보령시 한내로 21 (동대동),평일 09:00~19:00 | 토요일 09:00~15:00 | 공휴일 휴무
소망가축병원,경남,934-0710,경상남도 합천군 삼가면 금리 55-1번지,경상남도 합천군 삼가면 삼가1로 89,
종합,인천,934-2570,인천광역시 강화군 강화읍 관청리 119-9번지 7통,인천광역시 강화군 강화읍 강화대로 378,
송강동물병원,대전,934-7588,대전광역시 유성구 송강동 186-7번지,대전광역시 유성구 구즉로52번길 46 (송강동),평일 10:00~19:00 매주 화요일 휴무. | 일요일 13:00~18:00 공휴일 포함.
베스트,인천,934-9340,인천광역시 강화군 강화읍 갑곳리 519-2번지,인천광역시 강화군 강화읍 강화대로 217,평일 09:00~17:30 점심시간 13:00~14:00 | 토요일 09:00~12:30 | 일요일 휴무 | 공휴일 휴무
25시동물병원,서울,935-0075,서울특별시 노원구 중계동 363번지 대림벽산상가 102호,"서울특별시 노원구 한글비석로8길 16, 102호 (중계동, 대림벽산상가)",평일 09:00~19:30 | 토요일 09:00~17:00 | 공휴일 09:00~17:00
충남동물병원,충남,935-1455,충청남도 보령시 천북면 하만리 628-4,충청남도 보령시 천북면 홍보로 417-1,
한강동물병원,서울,935-7588,서울특별시 노원구 상계동 430-13번지,서울특별시 노원구 노원로34길 76 (상계동),매일 00:00~24:00
행복한 동물병원,대전,936-1075,대전광역시 유성구 송강동 187-9번지,대전광역시 유성구 송강로 4 (송강동),평일 09:00~18:00 | 토요일 09:00~13:00
제일동물병원,충남,936-7582,충청남도 보령시 대천동 435-20번지,충청남도 보령시 번영로 30 (대천동),평일 10:00~20:00 | 토요일 10:00~19:00 | 공휴일 10:00~19:00 | 일요일 휴무
수락 동물병원,서울,937-9724,서울특별시 노원구 상계동 11-410번지 태성빌라 202호,"서울특별시 노원구 동일로 1622 (상계동, 유성상가)",
이앤박동물병원,서울,939-6898,서울특별시 노원구 상계동 682번지 13통8반 동신아파트 103동 708호,서울특별시 노원구 한글비석로52길 18 (상계동),평일 10:00~20:00 | 주말 10:00~18:00 | 공휴일 10:00~18:00
중계이오동물병원,서울,939-7579,"서울특별시 노원구 중계동 360-9 두타빌 A동 111,112호","서울특별시 노원구 한글비석로 245 (중계동, 두타빌 A동 111,112호)",
김영석 동물병원,경남,942-0422,경상남도 거창군 가조면 마상리,경상남도 거창군 가조면 가조가야로 1096-1,
다사랑종합동물병원,대구,942-0805,대구광역시 동구 신암동 1196-57번지,"대구광역시 동구 신암로 86-1, 1층 (신암동)",매일 09:00~19:00 공휴일/일요일 예약진료
서울동물병원,경남,942-4479,경상남도 거창군 위천면 장기리 490-26번지,경상남도 거창군 위천면 장터길 50,
카카오 N 동물병원,서울,942-4883,서울특별시 성북구 길음동 1284번지 길음뉴타운 제상가비동 제지2층 25호,"서울특별시 성북구 길음로 33 (길음동, 길음뉴타운 제상가비동 제지2층 25호)",평일 10:00~20:00 일요일 휴무
보경동물병원,경남,943-3988,경상남도 거창군 거창읍 대동리 0984-0002번지,경상남도 거창군 거창읍 소만1길 15-19,평일 09:30~19:00 점심시간 :12:30~14:00 | 토요일 09:30~14:00 | 일요일 휴무 | 공휴일 휴무
수 가축병원,경남,943-7228,경상남도 거창군 거창읍 대동리 905-1번지,,
도담도담동물병원,서울,943-7582,서울특별시 성북구 하월곡동 46-73 코업스타클래스 1층,"서울특별시 성북구 화랑로 76 (하월곡동, 코업스타클래스 1층)",
녹십자동물병원,광주,943-8288,광주광역시 광산구 송정동 576-57번지,광주광역시 광산구 내상로 55 (송정동),"평일 09:00~18:30 | 토요일 09:00~15:00 | 토요일 휴무 첫째,셋째 토요일 휴무 | 공휴일 휴무 | 일요일 휴무"
보성통증동물병원,서울,943-8376,서울특별시 성북구 정릉동 285-4 정호빌딩,"서울특별시 성북구 보국문로 68-1, 정호빌딩 1층 (정릉동)",월요일 10:30~18:30 | 화요일 10:30~18:30 | 목요일 10:30~18:30 | 금요일 10:30~18:30 | 토요일 10:30~18:00
백동물병원,경남,944-0298,경상남도 거창군 거창읍 김천리 1-15번지 백동물병원,"경상남도 거창군 거창읍 강남로 156, 백동물병원",
송가축병원,경남,944-4383,경상남도 거창군 거창읍 중앙리 301-1번지,경상남도 거창군 거창읍 중앙로 125-1 (송가축병원),
광산동물병원,광주,944-5550,광주광역시 광산구 송정동 826-31번지,광주광역시 광산구 광산로 23 (송정동),"일요일 휴무 | 평일 09:30~20:00 (점심시간 12:00-13:00, 접수마감 19:30) | 공휴일 10:00~17:00 (접수 마감 16:30) | 토요일 09:30~17:30 (접수마감 17:00)"
현대가축병원,경남,944-7940,경상남도 거창군 거창읍 대동리 668-9번지,경상남도 거창군 거창읍 거열로 221,
이끌림동물병원,대구,944-8575,대구광역시 동구 방촌동 1118-109,대구광역시 동구 화랑로 429 (방촌동),평일 09:30~19:00 점심시간 (1시~ 2시) | 토요일 09:30~17:00 점심시간 (1시~ 2시) | 일요일 휴무 응급진료 | 공휴일 휴무
거창축산업협동조합동물병원,경남,944-9976,경상남도 거창군 거창읍 대평리 1497-3,경상남도 거창군 거창읍 대평3길 38 (사무실),
예동물병원,광주,945-8277,광주광역시 광산구 소촌동 529-21번지,"광주광역시 광산구 어등대로 712, 1층 (소촌동)","평일 10:00~20:00 매월2,4번째주 일요일 휴무 | 토요일 11:00~19:00 | 공휴일 13:00~18:00"
미래동물병원,서울,949-5975,서울특별시 노원구 공릉동 94-6번지 13통7반 301호,서울특별시 노원구 공릉로 168 (공릉동),평일 09:30~18:00 매주 수요일 오후진료 14:00~점심시간 12:00-13:00 | 토요일 09:30~12:00 | 일요일 휴무
화랑동물병원,서울,949-7512,서울특별시 노원구 공릉동 227-68번지,서울특별시 노원구 화랑로 473 (공릉동),매일 09:00~18:00
치료해 주오,서울,949-7577,서울특별시 중랑구 묵동 238-8 하태윤산부인과,"서울특별시 중랑구 동일로 925, 3층 (묵동)",매일 10:00~19:00 연중무휴
