초돌이네펫시터,울산,울산광역시 남구 삼산동 1481-1,0507-1333-8712,애견호텔,https://www.instagram.com/petsitter__,"1:1맞춤 펫시터란?

24시간 상주하는 가정집에서 오로지 한 아이만 사랑으로 케어해주는 돌보미입니다 :)",https://ldb-phinf.pstatic.net/20220617_39/1655430056895AYKPM_JPEG/6C98FF24-3C4D-466C-94DE-8A48F8620514.jpeg,129.3384799,35.53652736,
카누네 애견호텔,전북,전라북도 익산시 함열읍 남당리 643-39,0507-1418-1322,애견호텔,https://blog.naver.com/gmlakd2336,"카누네애견호텔 입니다.
소형견  1:1케어 ( 예약후 한집만가능 )
대형견 ( 실외호텔 ) 예약후가능
장기위탁. 단기위탁가능 
요금.날짜 자세한 상담 카톡choi2336",https://ldb-phinf.pstatic.net/20191206_235/1575620310075FevCp_JPEG/QiKIbRbZPqKd3CglZPwrbBiW.jpg,126.9678312,36.07657491,
캐슬,울산,울산광역시 남구 달동 1350-20,0507-1363-8737,애견호텔,https://blog.naver.com/cheado,"안녕하세요. 울산에 위치한 애견호텔 캐슬(CASTLE) 입니다

저희 캐슬에서는 항상 내 가족을 대한다는 마음으로
반려견들이 안심하고 지낼 수 있는 청결한 공간을 만들기 위해 최선을 다하고 있습니다.
도심속의 운동장을 보유하여 아이들이 스트레스 받지 않고 편히 자고 먹고 쉬어가는 편안한 보육을 목표로
신경써서 케어 하고 있습니다 :)

[입실 기준]
연령 5개월 이상~ 12세 이하

[입실 제한 기준]
수컷: 중성화가 안되었을 경우
암컷: 생리중인 경우
발열, 구토, 설사, 기침, 콧물, 피부발진 등으로 질병이 의심되는 경우

우선예약제로 운영됩니다.
자세한 문의는 연락 부탁드립니다.",https://ldb-phinf.pstatic.net/20201028_134/1603853991102yy7wV_JPEG/XUs9hF3GVArhJpuIXmvcqHjW.jpg,129.3328658,35.54149835,
캔디독,경기,경기도 하남시 망월동 1077-2 레이크힐 305호,,애견호텔,http://www.instagram.com/cafe_candydog/,"다음 내용을 꼭 읽고 방문, 전화 주세요~

* 강아지 동반 시 2마리까지 입장료 없음
* 13k 미만의 중소형견 입장 가능
* 슬개골탈구 부상방지를 위한 미끄럼방지 플레이매트 시공
* 노키즈존 입니다 (8세~13세는 보호자 동반시 입장 가능합니다)
* 디저트 메뉴 준비되어 있습니다
* 주차시설 보유 (2시간 무료주차 가능합니다)
* 데이케어 및 호텔링은 전화문의나 방문을 부탁드립니다
* 애견미용실 CCTV로 실시간 모니터링 가능합니다
* 애견미용 전화예약 필수입니다
* 매주 화요일은 휴무입니다",https://ldb-phinf.pstatic.net/20210529_29/1622264994878ljCYF_JPEG/MfHw6A0ifKcQgHs794TOVgAy.jpg,127.1886012,37.56603839,
캣동산,광주,광주광역시 북구 운암동 96-16 2층,,애견호텔,https://catdongsan.modoo.at,"안녕하세요
고양이가 행복하고 평화로운 곳을 만들고 싶은 '캣동산'입니다

저희 호텔은 프리미엄 호텔로 고양이에게 최적화된 가구와 식기를 사용합니다
총 6개의 객실과 놀이방이 준비되어 있고 먼치킨과 노묘를 위한 전용객실이 준비되어 있습니다

보호자의 입장에서 믿고 맡길 수 있는 캣동산이 되도록 노력하겠습니다",https://ldb-phinf.pstatic.net/20211218_112/16398111231359af6W_JPEG/20211218_151306.jpg,126.8817529,35.17466112,
컴피,부산,부산광역시 강서구 명지동 3598-2 플러스타워12층,0507-1408-0812,애견호텔,https://blog.naver.com/yoohj1226,"부산강서구 명지에 위치한 반려견을 위한 복합문화공간 '컴피' 입니다
아늑하고 따뜻한 실내공간과 150여평의 야외테라스가 준비되어있습다
애견동반카페, 애견유치원, 애견호텔, 애견미용, 애견프리미엄간식 등을 만나보실수 있습니다",https://ldb-phinf.pstatic.net/20201128_206/1606537996383wcBlc_JPEG/q5xlA7laVsuUalfksln4DISn.jpeg.jpg,128.9053602,35.09364479,
케어독하우스,충북,충청북도 음성군 맹동면 동성리 472,0507-1367-3011,애견호텔,http://instagram.com/care_dog_house,"애견유치원 , 애견호텔을 운영합니다.
호텔강아지가 있을경우 숙직실을 이용하여 훈련사가 24시간 상주합니다.
케어독하우스는 케어와 공놀이 , 노즈워크 , 터그놀이 등을 통하여 에너지소비를 시킵니다. ",https://ldb-phinf.pstatic.net/20211101_28/1635752117500IUeGP_JPEG/YuK6GuMRR1hiOimXWP_u9Ioi.jpg,127.5430557,36.91018244,
코기절미,제주,제주특별자치도 제주시 노형동 82-2 코기절미,0507-1339-5740,애견호텔,http://instagram.com/corgi_jeolmi,,https://ldb-phinf.pstatic.net/20210917_289/1631882327367xrS1A_JPEG/d1KJvvbESPwBOLiqzIKh1jt7.jpeg.jpg,126.4857506,33.47295733,
콩이네하우스,강원,"강원도 강릉시 구정면 학산리 1500-2 1층, 2층",0507-1356-2508,애견호텔,https://www.instagram.com/kong2house,"4년동안 가정 펫시터로 운영하다, 아이들에게 더좋은 환경을 제공하고자 마당이 있는 단독주택을지어 이사했습니다.
 인터넷에 익숙하지 않아 광고, 후기는 많이 없습니다만, 한 번 강아지를 맡겨보신 분들은 아실거예요. 사회성이 없는 반려견, 보살핌이 필요한 노견, 지병이 있어 투약할 약이 있는 반려견 모두 환영합니다. 실제로 저희 단골 손님들 중에는 이러한 강아지들이 많기도 했구요^^
저희가 콩이를 케이지에 넣어놓는 호텔에 둘 수 없어 여행을 포기했던 것처럼 많은 견주님들께서 얼마나 불안하고 걱정하시는지 알고 있습니다. 예약 전 반려견과 먼저 방문하셔서 적응 잘하는지 지켜보셔도 좋습니다^^
애견카페를 운영하지 않아, 많은 강아지와 낯선사람에게 치이지 않는 것도 저희 콩이네하우스의 장점입니다. 객실도 7개로, 소수의 반려견만 세심하게 돌보고 있습니다. 좋은 인연으로 이어졌으면 좋겠습니다.
 많은 관심 부탁드립니다^^",https://ldb-phinf.pstatic.net/20220520_3/1653052049991DhatL_JPEG/1653051497138.jpg,128.9029218,37.70525465,
콩자반애견유치원,충남,충청남도 아산시 기산동 108-22,0507-1371-5131,애견호텔,https://www.instagram.com/beans_hotel,"[반려견 유치원]
실내 40평 야외 150평
(냉난방기 가동 및 퓨리케어 펫 공기청정기 24시간가동)
소수정원, 고정 요일제 실시, 일회성 유치원 및 놀이방 이용 불가
1회 등원후 적응여부 판단 후 등록 가능합니다.
적응 불가인 친구들은 1회 유치원 비용 발생합니다.
적응불가 친구들 : 분리불안, 음수 배변 안하는 친구, 심한짖음, 입질, 공격성을 보이는 친구
150평 친환경 천연잔디 운동장에서 줄없이 뛰어놀며 사회성을 키우고 잔디밭 활동으로 스트레스 해소를 합니다.
인터넷교육만 들어서 취득하는 자격증이 아닌
KKF 반려동물관리사 자격증 소지
동물자원학 전공 및 동물병원 근무 경력을 가진 부부 둘이서만 운영합니다.
우천시 실내 놀이활동으로 산책이 대체됩니다.
(노즈워크, 피트니스 구비 완료)

[반려견 호텔]
호텔은 최소 입실 이틀전 사전 테스트 (2시간 이내) 후 실제 호텔 예약이 가능합니다.
호텔 테스트 비용은 발생하지 않습니다.
호텔불가사유: 분리불안, 하울링, 공격성, 입질
호텔 불가 사유가 있는 이유 : 1층은 아이들을 위한 공간이지만 2층은 저희 부부와 반려견 별이 하늘이가 거주하는 공간입니다. 아이들이 하울링이나 분리불안이 있는 경우 호텔을 이용하는 다른친구들 및 2층에 거주중인 저희 부부와 반려견 별이 하늘이도 쉴수가 없습니다. 이런 경우 다음달 유치원 및 호텔 운영에 큰 차질이 빚어질수 있습니다.

[알림장]
아이들이 생활하는 동안 하루 1회 동영상 및 사진을 전송해드리며 아이들의 특이사항에 대해서 안내해드립니다.
등록시 기재해주신 전화번호로 전송됩니다.
이로인하여 첫 등원 및 호텔 입실시 개인정보동의에 관한 서명을 받고 있습니다.",https://ldb-phinf.pstatic.net/20210105_121/1609824511969DOVgU_JPEG/Bh4rNCrl9vKTqzK4Ol00d_Cm.jpg,126.9757074,36.75910874,
쿨쿨펫,경북,경상북도 구미시 진평동 601,0507-1307-3212,애견호텔,http://coolcoolpet.com,"구미인동에 위치한 오직 애견호텔과 유치원(놀이방)만 독립적으로 운영하는 업체입니다. 
호텔이용시 개별룸 제공하며 CCTV를 무료로 이용하실수 있습니다.
30개의 CCTV가 상시 녹화되며 사각지대없이 안전하게 지낼수 있습니다
5중안전장치로 아이들의 돌발상황에 안전하게 대처할수 장치설치
기본적인 물품은 구비되어 있어 급하게 오실경우 바로 이용가능하세요.",https://ldb-phinf.pstatic.net/20180412_69/1523518760982fzPUv_JPEG/p1LAqDZomwskaxxkFRpCG2CU.jpg,128.4200636,36.10394489,
킹스독,충남,충청남도 천안시 서북구 쌍용동 877-1,0507-1341-3040,애견호텔,https://blog.naver.com/kingsdogpet,"- 애견호텔, 애견유치원, 애견미용
- 상주인 외에 사람출입이 없어 오로지 강아지들끼리 마음껏 놀수 있는 곳
- 각 호텔 룸에 cctv가 설치되어 견주님 확인가능, WiFi 가능
- 유치원,호텔,목욕 각 정기권 가능
- 호텔은 24시간 기준, 24시간이 초과되시면 유치원요금 적용 
- 더 궁금하신 사항은 전화,카톡 문의주세요^.^",https://ldb-phinf.pstatic.net/20180503_154/1525355760791ksRqv_JPEG/-yRC_dYP7LfN938dcYeT-_ey.jpg,127.1302765,36.80750365,
킹콩하우스애견카페,경북,경상북도 경산시 하양읍 금락리 161-17 5층,,애견호텔,http://instagram.com/kingkonghouse_office,,https://ldb-phinf.pstatic.net/20211021_118/1634819591135uPTHC_JPEG/YG-1a38azr7ImOfieKeNmhpc.jpg,128.8130723,35.90830484,
태담이네하우스,경북,경상북도 포항시 남구 연일읍 학전리 657-4,0507-1342-4020,애견호텔,https://blog.naver.com/jhdo0197,"포항애견유치원
포항애견호텔링
프리미엄애견유치원
프리미엄애견호텔
반려견 위탁 선생님 24시간 상주
궁금하신점은 유선 상담 부탁드립니다^^
프리미엄 사료,간식 판매중~오프라인 판매",https://ldb-phinf.pstatic.net/20220422_176/16506183024735Hp97_JPEG/20220422_144926.jpg,129.2982753,36.02615939,
털로덮인친구들 청라점,인천,인천광역시 서구 청라동 133-28,0507-1352-3178,애견호텔,https://www.instagram.com/for_furryfriends_monello,"반려동물 교육의 중심 털로덮인 친구들 청라점입니다!

 반려동물 에듀케어 유치원 '털로덮인친구들' 은 애견호텔 및 유치원 을 운영하고 있습니다!

*평일 월~금 애견유치원을 운영하고 있습니다.
-애견유치원 등록희망시 사전방문 후 상담필수입니다.
-사람,강아지에게 공격성이 있는 반려견은
케어가 어렵습니다.
-공휴일에는 교육이 없습니다.
-7,8월에는 아이들의 발바닥 패드 화상이 우려되어
산책을 하지 않습니다.

*월~일 <호텔> 을 운영하고 있습니다.
-강아지와 함께 사전방문은 필수입니다.
-당일예약은 어렵습니다.
-유치원친구들과 잘 어울릴 수 있는 강아지만 가능합니다.
-오후9시부터 오전7시까지는 직원이 상주하지 않습니다.",https://ldb-phinf.pstatic.net/20220328_193/1648428136104uodBh_JPEG/74004B1E-73CC-4FF1-959F-28027205B2E7.jpeg,126.6615237,37.53633908,
테일즈애견호텔,대구,대구광역시 수성구 범어동 562-3 7층,0507-1419-7336,애견호텔,https://www.instagram.com/tailsdoghotel,"2022.05 GRAND OPEN
[ 100평 규모 실내외 호텔 및 루프탑놀이터 ]

* 애견 위탁관리업 영업허가 완료
* 반려동물 관리사 1급 전문관리자 24H 상주
* 소.중형견 전용케어공간 (~10kg)
* 월결제시 할인혜택. 상담시 문의

범어네거리의 중심에 위치한
수성구 도심 속에서 아이들이 뛰어놀고 쉴 수 있는 유일한 공간,
24시간 관리자가 매장에서 밀착케어하는 호텔,
사랑하는 반려견을 믿고 맡기실 수 있는 테일즈호텔입니다.

예약문의 010.5754.4433 / 새벽위탁 O 주차 O",https://ldb-phinf.pstatic.net/20220804_103/1659576117007fXJvV_JPEG/Screenshot_20220802-195922_Instagram.jpg,128.6248792,35.8583875,
파브퍼피,경남,경상남도 창원시 진해구 자은동 141 5층 파브퍼피,,애견호텔,https://www.instagram.com/fav._.puppy/,"진해 자은동에 위치한 애견 놀이터 / 호텔 / 유치원 / 살롱 입니다
실내에는 놀이기구 및 장난감, 테라스에 잔디가 있어 애기들이 뛰어놀기에 좋아요.",https://ldb-phinf.pstatic.net/20220803_69/1659534797729yisFA_JPEG/KakaoTalk_20220803_110441076_24.jpg,128.7116444,35.1552469,
퍼플캣,서울,서울특별시 종로구 이화동 122-1,,애견호텔,http://www.purplecathotel.co.kr/,"사랑하는 냥이와의 감성쉼터, 대학로 고양이 호텔퍼플캣에 오신것을 환영합니다. 퍼플캣은 복잡한 도심 속에서 마음편히 고양이들과 더 깊게 공감할 수 있는, 집사님과 고양이의 안락한 사랑방이 되도록 노력하겠습니다. 호텔/탁묘/사료/간식 등 고양이와의 생활과 관련 궁금하신 점 있으시면 언제든 문을두드려 주세요^^

문의: 02-743-2459
카카오/페이스북: 퍼플캣",https://ldb-phinf.pstatic.net/20150901_202/1441104620429tQnlL_JPEG/166580554973871_0.jpeg,127.0036745,37.57629977,
퍼피가든 애견 호텔 유치원,경남,경상남도 김해시 대청동 61-6,0507-1366-1036,애견호텔,https://www.instagram.com/puppygarden_/,"가두지 않는 애견 유치원, 호텔
호텔장에 넣어두고 퇴근 X, 
24시간 선생님들 상주하며 케어
9kg 미만 소형견 이용공간
픽업/드랍/목욕/산책 서비스

원활한 상담 진행과 세심한 케어를 위해
예약 후 유/무선 상담을 권장드립니다!

호텔유치원.01034331028
목욕스파미용.01044951028",https://ldb-phinf.pstatic.net/20220808_14/1659896355519B5xg7_PNG/wqPqHmpJXX8IPQYwzTQ-EkWd.png,128.7988964,35.19433313,
퍼피랜드유치원호텔,강원,강원도 원주시 학성동 340-5,,애견호텔,,"반려견 유치원은 말 그대로 내 반려견을 정해진 시간만큼(보통 출근 시간 부터 퇴근 시간 까지) 유치원에 맡겨 시간을 보내고 이후 집으로 돌아와서 쉬는 것입니다.
퍼피랜드  유치원은 맡겨진 시간 내에서는 반려견 특성에 맞추어 좋아하는 산책이나, 냄새 맡기, 뛰어놀기 등을 통해  아이들의 스트레스를 먼저 해결합니다.
사회성 향상을 위해 그루밍, 하우스 교육을 포함한 도시 생활 에서 필요로 하는 기초 행동 교육을 통해 삶을 원활하게 적응 할 수 있도록 도와 주는 프로그램을 진행합니다.
반려견을 먼저 생각하여 넓은 실내 공간과 실 외 놀이 공간 에서의 산책 등은 행복한 유치원 생활이 될 것입니다.
여행이나 갑작 스런 일정으로 집을 비우시게 될 경우 가정집 같은 환경과 분위기에서 편안하게 맡기시고 갈수 있도록 수시로 아이의 모습을 메신저나 블로그로 확인 할 수 있는 서비스를 제공 합니다",https://ldb-phinf.pstatic.net/20210720_287/16267723286330i8x0_JPEG/Qjr2z5iNXhxhcTXwP32P2wT3.jpg,127.9487217,37.35526841,
퍼피스테이,충북,충청북도 청주시 흥덕구 비하동 328-3,0507-1398-0041,애견호텔,https://blog.naver.com/ghd5197,"청주퍼피스테이는 애견호텔,애견유치원과 애견미용전문 매장입니다",https://ldb-phinf.pstatic.net/20220806_276/16597769814532YkGq_JPEG/ADDFF4D3-A801-4650-89A8-811BF591757A.jpeg,127.4220445,36.6418185,
퍼피쿼터스 애견미용 유치원 호텔,광주,광주광역시 남구 월산동 955-10 퍼피쿼터스,0507-1376-0689,애견호텔,https://www.instagram.com/puppy_quitous,"반려견 가족 여러분 환영합니다. 저희 퍼피쿼터스는 광주 남구에 위치한 반려견 전문 매장으로 1층 애견미용, 용품점, 2층 반려견유치원, 3층 애견호텔, 4층 루프탑 반려견운동장으로 구성된 종합 반려견 서비스를 제공합니다.",https://ldb-phinf.pstatic.net/20220403_201/1648929317756ed8x0_PNG/7B4FEAC9-791B-4733-9D75-47656C1A9BE5.png,126.8877908,35.14466233,
펍피,경기,경기도 안양시 동안구 비산동 1053 협진빌딩 B1,,애견호텔,https://www.instagram.com/pub_p_place,"★애견유치원. 호텔 펍피★

펍피는 50평규모의 아이들의 실내쉼터이며 소형견 위주의 유치원 호텔입니다.
아이들은 넓은 공간에서 자유롭게 지낼 수 있습니다.

펍피는 오로지 아이들을 케어하는것에만 중점을 두며 영업시간중 그외의 그어떤 불필요한 행위(카페.미용.간식판매 등)도 하지 않습니다.
믿고 안심하고 맡기셔도 좋습니다.

소규모로 운영되는 호텔링은 주로 주말에만 이루어지며 호텔링시 주인장이 24시간 먹고 자고 함께하며 잠시도 아이들을 혼자 두는일이 없이 마치 내집에 있는듯한 편안함을 선사합니다.

애견미용자격과 애견핸들러자격을 보유한 주인장의 간단한 위생미용서비스는 보호자님과 아이들의 삶을 질을 더욱 높여줄것입니다.

이제 사랑스러운 강아지 집에 혼자 두지 마세요. 
항상 노력하는 펍피가 되겠습니다.

*펍피 최초 이용시 면접이 있습니다. 보호자와 아이 모두 같이 면접이 진행됩니다.
  아이들의 안전과 성향파악을 위한 부분이니 협조 부탁드립니다.

*장기호텔링 받지 않습니다.
",https://ldb-phinf.pstatic.net/20210814_172/1628924156288yjaJQ_JPEG/rw_22fBW3SwYXy9YLmpxTSEU.jpg,126.948132,37.40059948,
펫리움,경북,경상북도 칠곡군 왜관읍 왜관리 285-58,,애견호텔,,,https://ldb-phinf.pstatic.net/20200220_202/15821778977588RRAo_JPEG/q7kWOa4s2bZAq-EHPngB1hGk.jpg,128.3990816,35.98836528,
펫살롱 애견호텔,대전,대전광역시 서구 월평동 1491,0507-1314-4681,애견호텔,,,https://ldb-phinf.pstatic.net/20180928_225/1538102865380habqS_JPEG/PaKNrCzVZ_UeCUoNqcF601TO.jpg,127.3527392,36.35202279,
펫시터 라울레미 하우스,서울,서울특별시 강북구 미아동 258-300,0507-1409-1143,애견호텔,https://blog.naver.com/ajaj5050,"안녕하세요.
라울레미파파 입니다.^^
저희 라울레미 펫 하우스(펫시터)가
새롭게 단장을 하였습니다.
애견호텔
애견유치원
애견놀이방
애견미용
애견목욕
365일 연중무휴.
서울/경기전지역
픽업가능

저희 라울레미 펫 하우스(펫시터)에서는
신뢰와 믿음을 목숨처럼 여기며
아이들을 돌보고있습니다.

믿고 맡겨주세요!^^

반려견 전문 펫시터 라울레미 하우스",https://ldb-phinf.pstatic.net/20171130_86/1512051439882qoXMI_JPEG/fbQb0lT3cLalWhQkeTAjcObu.jpg,127.0317151,37.62257866,
펫워터파크,경남,경상남도 창원시 진해구 화천동 39-3,,애견호텔,,,,128.6623687,35.15184197,
펫즈,전북,전라북도 전주시 완산구 중화산동2가 261-13 1층 펫즈,,애견호텔,https://www.instagram.com/petzzz_jeonju/,"안녕하세요. 펫즈입니다.

반려동물의 행복한 꿈을 위해, 시간이 걸리더라도 스트레스 덜 받도록 전문가들이 정성껏 관리해 드립니다 :)",https://ldb-phinf.pstatic.net/20220619_260/1655647080894Txcr5_JPEG/CBB4902C-C527-46F4-8F06-EDCC4997E4D6.jpeg,127.123259,35.822759,
펫챔,광주,광주광역시 북구 운암동 153-37,,애견호텔,http://petcham.shop/,"엄선된 제품과 합리적인 가격으로 정직하게 판매하는 펫챔입니다.
소중한 강아지,고양이를 위한 특화된 호텔 서비스(친환경소재로 만들어진 원목호텔, 반려동물에게 적절한 실내온도를 유지시켜줄 수 있는 냉난방시스템, 자유로운 활동가능)를 제공하여 고객님들이 안심하고 맡기실 수 있습니다.",https://ldb-phinf.pstatic.net/20160218_122/1455756817096vvCxv_JPEG/176167603475156_0.jpeg,126.8826999,35.17610178,
펫츠가든,경북,경상북도 경산시 옥곡동 344 펫츠가든,0507-1343-4549,애견호텔,https://blog.naver.com/msun0714,,https://ldb-phinf.pstatic.net/20220409_181/1649480479417bWwUS_JPEG/1649480435309.jpg,128.732113,35.80807484,
펫타워,경남,경상남도 창원시 마산합포구 해운동 46-6,0507-1367-2422,애견호텔,https://www.youtube.com/channel/UCRpN3XjNtzze6IeM2GtDNMA,,,128.5653139,35.18073644,
펫토피아,인천,인천광역시 서구 청라동 157-15 커낼힐스빌 2층 204호 펫토피아,0507-1331-6555,애견호텔,https://blog.naver.com/petopia0501,"반려동물 행동교정사가 상주하며 아이들만 케어하는 ※호텔※유치원※행동교정※도그워킹※ 전문 공간입니다.
[반려동물과의 행복한 동행] 펫토피아에서 신뢰와 편안함을 경험해 보세요~",https://ldb-phinf.pstatic.net/20180521_251/1526890394472odcuT_JPEG/V78GkFQ7OMfzx6oqoDxJ7FTn.jpg,126.6449728,37.53259586,
펫토피아,부산,부산광역시 동래구 사직동 48-22 2층,,애견호텔,https://blog.naver.com/candlebass,"저희 펫토피아는 강아지를 오래 키운 경험을 바탕으로 강아지에게 최적화 된 서비스를 제공하는 애견호텔, 일일케어, 미용 전문점입니다. 저렴한 사료와 간식 및 용품도 만나보세요. 반려견이 없이도 차 한잔하고 가셔도 됩니다. 특히 호텔이나 일일케어의 경우 사업을 시작하기 전 느꼈던 1. 견사에만 넣어두는 부분 2. 호텔비가 너무 비싼점 3. 아이들의 활동이 너무 적은 점등을 개선하려 많은 노력을 기울였습니다.",https://ldb-phinf.pstatic.net/20190923_21/1569166334554pDq4d_JPEG/b2LVmDnMNGmQx4pRdU-EUvmP.jpg,129.0603048,35.19854959,
펫패밀리,인천,인천광역시 부평구 삼산동 460-3 SM프라자,0507-1327-5992,애견호텔,https://blog.naver.com/petfam79,"안녕하세요 펫패밀리 입니다

24시 상주, 픽업가능, 산책가능, 목욕 및 미용 가능, 장기호텔 가능, 주차 무료

카카오톡 : 펫패밀리 검색
연락처 : 010-3061-5992",https://ldb-phinf.pstatic.net/20220210_239/1644477754129xEozr_JPEG/20211121_170854.jpg,126.7354222,37.5078829,
펫호텔조선,부산,부산광역시 강서구 명지동 3388-1 펫호텔조선,0507-1350-0938,애견호텔,https://www.instagram.com/hotelpetchosun/,"안녕하세요!
부산 강서구 명지동
반려동물 전문 호텔
펫호텔조선 입니다 : )

일반적인 호텔이 아닌 아늑한 따듯함과 가정느낌이 나는
오픈형 반려동물 호텔로 믿고 안심하고 맡겨주세요!
아이들 방에는 커튼이 설치 되어 있어서,
스트레스를 조금이라도 덜 받게 아이들을 위해 제작 되었습니다 : )

또한, 한 마리씩 자유시간을 주기 때문에 아이들이 다칠
걱정은 하실 필요 없습니다

* 애견용품, 애묘용품도 판매중입니다.
* 원목재질의 넓은 개별룸 (사람도 들어가는 대형 사이즈)
* CCTV 설치 완료
* 사진 전송 서비스

편하게 문의 주세요 : )",https://ldb-phinf.pstatic.net/20220311_265/1646967441219dQrJo_JPEG/KakaoTalk_20220310_145517337.jpg,128.9238592,35.10102797,
편하개놀다가냥,세종,세종특별자치시 장군면 봉안리 216-35 1층,0507-1323-3864,애견호텔,https://blog.naver.com/ponitaraz7,"주소 : 세종시 월현윗길 66-3 1층
지번주소 : 세종시 장군면 봉안리 216-35 1층
연락처 : 010 - 7253 - 3864

애견호텔(강아지) 애묘호텔(고양이)
애견유치원, 예약제 (남자 아이 : 중성화필수, 여자아이 : 꽃도장기간X)",https://ldb-phinf.pstatic.net/20201009_209/1602224367003f8pTr_JPEG/R1PjFJFP4NtY37z3dCsy94FI.jpg,127.2245842,36.50326129,
포레스트캣호텔,충남,충청남도 천안시 동남구 다가동 400-1,,애견호텔,http://instagram.com/forest_cat_hotel,"천안 최초 프리미엄 호텔링 전문 고양이 호텔,
포레스트 캣 호텔입니다.
여행, 이사, 출장, 출산 등 집사님들이
집을 단기,장기간 비우실 때
우리 예민한 고양이들이 걱정되지 않으신가요?
저희 호텔은 이러한 집사님들의 걱정을 덜어드릴 
수 있도록 전객실 홈캠,세스코관리시스템 등,
호텔링에 필요한 최상의 조건을 갖춘 호텔입니다.
전 객실 넓고 쾌적하며 청결한 환경이 갖춰져,
사랑스러운 고양이들이 편하게 지내다
갈 수 있는 최상의 서비스를 제공합니다.

~호텔이용 기본 가이드~

-네이버예약& 네이버페이 예약금결제 (불가시 전화예약 가능)
-체크인.체크아웃 가능시간: 10시~19시
-호텔링은 일별비용입니다.(1박2일은 통상 2일 비용에 해당되나
체크아웃 시간이 10시 30분 이전, 얼리체크아웃일 경우 1일 비용.)
-비용:디럭스3만/주니어스위트4만/스위트5만/로얄스위트6만원
(1묘 기준이며 1묘 추가시 5000원 옵션추가비용 발생합니다.
 룸의 환경에 대한 사진이미지나 설명은 홈페이지 참조)
-준비물: 기본적으로 없습니다만, 특정사료나 간식을 먹는 고양이의 경우 준비하셔야합니다.
-체크인사전안내:예약이 확정되면 안내메일이 발송됩니다,
 그 내용대로 필요한 절차와 준비를 하시면 됩니다.

-365일 연중무휴 운영 (참고로 24시간 상주하는 호텔이 아닙니다)
-8개의 룸은 1묘1실 또는 1가족묘1실로 운영됩니다.
-3개월 이상/15세 미만의 고양이만 가능합니다.
-호텔링가능한 최대가족묘수는 4묘입니다.
-전염성 질환을 갖고있는 경우 호텔링 불가입니다.

-장기투숙은 50일까지입니다.
-장기할인은 10일 이상부터 날짜별 비율이며 최대 50%까지입니다.
  (예: 15일 15%)
-주차는 호텔앞 골목길에 임시주차 상시 가능합니다.
-이벤트 : 포레스트의 성장에너지가 될 가감없는 리뷰를 남겨주세요, 5천원 페이백 할인을 해 드립니다.",https://ldb-phinf.pstatic.net/20201215_228/16080152207408zAKx_PNG/downloadImage.png,127.1448077,36.79909515,
포스캠프 (Paws Camp),인천,"인천광역시 계양구 작전동 589-16 4,5층",0507-1478-8248,애견호텔,https://www.instagram.com/paws_camp,"100% 예약제입니다 전화나 문의 먼저 주세요!

Paws camp

24시간 상주!
꼼꼼한 케어와 정 많은 서비스로 보살피겠습니다

4층 시설

호텔 룸 - 룸에서 재우고 싶으신 손님은 룸에서
강아지끼리 재우고 싶으신 분은 이불에서

놀이방 - 바닥 슬개골 탈구 매트 +볼 풀장 + 각종 장난감

샤워실 - 큰 욕조로 중대형 강아지도 문제 없이 스파 가능
<강아지 스파>로 피로 회복

5층 시설

옥상 잔디 밭 - 강아지를 위한 야외 시설!
여름에는 수영장 / 겨울에는 눈과 함께

4-5층이 계단으로 연결 되어 있습니다
다리가 아프거나 불편한 강아지는 안고 야외로 올라갑니다",https://ldb-phinf.pstatic.net/20211228_95/16406552356115F4rD_PNG/KakaoTalk_20211227_162714769.png,126.7367955,37.52821516,
포핑요,제주,제주특별자치도 제주시 월평동 502-1 (월평동),0507-1366-0383,애견호텔,http://pf.kakao.com/_xaxijyb,"포핑요 FOFINHO
프리미엄 반려견 케어 센터 & 단독 대관 운동장

250평 천연잔디 운동장
50평 실내 플레이룸 & 트레이닝룸
넓은 수영장 시설

포핑요에서 우리 아이들에게 잊지 못 할 추억을 선물해주세요 :)",https://ldb-phinf.pstatic.net/20220726_17/1658812733255Vs40O_JPEG/%C1%A6%B8%F1%C0%BB-%C0%D4%B7%C2%C7%D8%C1%D6%BC%BC%BF%E4_-001_%285%29.jpg,126.5762511,33.47024487,
피카부,전남,전라남도 순천시 조례동  1829-3,,애견호텔,https://blog.naver.com/jdain100,"only 호텔링만 전문으로 운영하는 반려견 호텔&놀이방(도시가스 바닥난방온수보일러시공, 공기청정기, 공원산책, 버블스파 )
애견 카페처럼 낯선 사람들의 손길에 노출되지 않아요/상업적 목적의 분양도 안해요",https://ldb-phinf.pstatic.net/20180403_41/1522742235584ydi0e_JPEG/xKtZ66iAhJ896xLsvMD_X2vM.JPG.jpg,127.533757,34.95484485,
피터펫,대전,대전광역시 서구 탄방동 1480-20,,애견호텔,,"소형 중형 대형견 호텔 유치원 전문!!
애견미용, 픽업서비스, 행동교정, 용품
100평규모 실내공간
소형/대형 분리
넓은 호텔장",https://ldb-phinf.pstatic.net/20210120_96/1611129394507jRvTM_JPEG/7C--UFC0uvqOaA6jGmg3L3Sw.JPG.jpg,127.4011229,36.34579256,
