사명대사공원,경북,place,4.49,"""강아지와 산책하기 너무 좋아요~~깨끗하고 쾌적해요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MjBfMTg5%2FMDAxNjYwOTc3MDc0NzE5.PFkwT-7FelWfvJ8EhBcThBb2up94e4iH3WZTkgiib74g.C1CDgO4GYNbN2H_Wh2xofts4OIM2IIIafvU2JvM_hUwg.JPEG%2Fupload_16f971dad895d9d795e04ecdc59abf2a.jpeg
사상근린공원,부산,place,4.24,"""도심속의 작은공원 강아지들과 산책하기도 좋은 장소인거 같아요""",
산수유사랑공원,전남,place,,"""주로 강아지 산책시키러 가는 곳입니다!""",
삼다공원,제주,place,,"""항상 강아지랑 산책하는장소입니다.""",
삼락생태공원,부산,place,4.29,"""강아지 산책시키기 최고예요""",
삼무공원,제주,place,,"""모기가 많아요 강아지들도 산책 많이 하는것 같아요 개똥 조심 하세요 ㅋㅋㅋ;""",
삽교호 함상공원,충남,place,3.75,"""아이들 동반 가족 산책으로 베스트.""",
상당산성,충북,place,4.43,"""애견인들에 성지인듯 강아지데리고 산책하기정말좋아요""",
상동호수공원,경기,place,4.29,"""강아지들이랑 항상 산책을 자주 갑니다.""",
생각하는 정원,제주,place,4.32,"""강아지 출입(소형견)이 가능해서 좋았습니다.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220601_189%2F1654052209376QWMjI_JPEG%2Fimage.jpg
서대전공원,대전,place,,"""강아지들 산책시키기 좋아요""",
서서울호수공원,서울,place,4.16,"""강아지 데리고 산책하기 좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20201117_27%2F1605603577155BGb63_JPEG%2Fupload_2ece2d34c5e548727baa1c3b96d8d0da.jpg
서시천체육공원,전남,place,,"""강아지랑 저녁산책하러 자주 가는 곳이에요.. 곳곳에 조명이 많아서 ...""",
서울랜드,경기,place,4.46,"""강아지들이랑 산책을하는데 벚꽃이 너무 예쁘고 사진찍기도 너무 좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTRfMzUg%2FMDAxNjYwNDc5MjU1NjA1.vbzXeFecYTZZ1ElUHXhCaqHD8tndAWigwu991LrGY3cg.TUk3veURwdDP9mOjO5h2JejZy1cyws_-vG8oQZ157Y8g.JPEG%2Fupload_7885fb5bc08c6623d282d3a945450104.jpg
서울방이동고분군,서울,place,,"""강아지들이랑 산책오시는분들도 많아요!""",
서울숲,서울,place,4.34,"""애견동반 가능하고 산책하기에 아주 좋음""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MTNfODUg%2FMDAxNjU1MDQ2NDU0MDc0.kPu-4FqleH-bpQ8XHXoeIQWVzprun0XblDe266X9T3Eg.e3ZSf2hyXzvIY5X914N69-XyoWgZpZmyRi43ev00yGsg.JPEG%2Fupload_252f371e9719326b3ae47e0b9c909464.jpeg
서울식물원,서울,place,4.47,"""강아지 데리고 산책 가기 좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MTdfMjQy%2FMDAxNjU4MDYxMDQ5NDYz.ctU1XmO903mofN2ZBujC4_iLD_T_m9iS0hTTcTJ4ns8g.zvn2RPLKCobucGT3f3FwS8O8jpxvNGg2GUVd4HkLHIgg.JPEG%2Fupload_43c14a8e38aaf45e16b6c41fc458613e.jpeg
서울어린이대공원,서울,place,4.57,"""강아지 데리고 산책가기 좋음""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjlfMTUw%2FMDAxNjU5MDc3NDI0OTcy.1GdSTHyQ9bItyWUmB1OESyNMVG8ZiBVGBZZ2VqQYoQ4g.UlsJA8bDlnNBUCOpuPh4jdgadYYnFXZsuxwVbeImTXkg.JPEG%2Fupload_063d414cdca4751762a5def328ff36c0.JPG
서울창포원,서울,place,4.24,"""종종 강아지들과 산책.""",
서울창포원,서울,place,4.24,"""강아지 산책하기 너무좋아요""",
석촌호수(동호)수변무대,서울,place,,"""운동하는분들이 많은게 조금 아쉽지만 강아지랑 놀기좋아요""",
설봉공원,경기,place,4.31,"""강아지 데리고 산책하기 너무 좋습니다 ^^^*""",
섬이정원,경남,place,4.2,"""요기 지킴이 강아지 ㅋ 귀여워~""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDhfMzAg%2FMDAxNjU5OTQ2NDczMTY0.owLcYmfvzurVtC6bz1WkXRIEJb6yEvhsFUVf7YnvitQg.H6lAy6vVLtFP39yPESfICQU5HHiNXXCB7-a-pFnP6EEg.JPEG%2Fupload_9d80a3497646abee65827d377301f065.jpg
섭지코지,제주,place,4.46,"""강아지와 함께한 여행인데 너무 좋아하네요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDJfMjA5%2FMDAxNjU5NDA5ODQ0ODY5.npuELw3Zm6kqcbOONP13tqv3x9uI7ijRL6Luu9Kt6osg.byTgogW-Av6GNm4wbKx2KTDeugXQeCnfjYISxnmIM-0g.JPEG%2Fupload_9ea500a3fa046adf538d6ca3deb86879.jpeg
성당포구마을,전북,place,4.36,"""가족과 강아지들 하고산책하기 산책하기 정말좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MjlfMSAg%2FMDAxNjU2NDcyNzYwMTA5.D2che8VLuL4OYoHrZi_h9KEG0Zvt__OGRjfDDJ-SOHUg.wyf4gS3ico88LiknAPRfR905t5K9ThIirMLDsybcWFMg.JPEG%2Fupload_26ad23c5e51f1641cabda7170eac8e4e.jpeg
성밖숲,경북,place,,"""바람 잘불고 강아지랑 산책하기 최고""",
성읍민속마을,제주,place,3.4,"""강아지 동반 가능합니다.""",
성지곡수원지,부산,place,4.28,"""진짜 너무 좋아요 강아지랑 가기도 좋아요""",
세계꽃식물원,충남,place,4.23,"""강아지 데리고 산책온 사람도 많아서 개가 있다면 방문해보는것도 ...""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MTlfNSAg%2FMDAxNjU1NjE4NjU5MzAy.H0V_TxS9Emd280JzNornJRdpelnhE2w1LhEg7XppZ8Eg.5KTNCdQLRUt0csXFHMi9EpIICYyVBGo18e16dPshdbkg.JPEG%2Fupload_0d6e7feb40e5f5718aaccbb1b3681fa0.jpg
세종호수공원,세종,place,4.23,"""데이트하고 강아지산책코스 굿 주차하면 꼭 외워서둬야될듯""",
소금산그랜드밸리,강원,place,4.33,"""출렁다리만 안가면 애완견 동반 산책 가능합니다""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210316_153%2F1615828320024hw7Lg_JPEG%2Fupload_cc8007b34b0013b3c291a38bdc2ec8af.jpg
소래습지생태공원,인천,place,4.29,"""아이들과 강아지와 놀기 좋아요.사잔도 예쁘게 나오고요.""",
소풍정원,경기,place,,"""가족들이나 강아지들과 산책하기 너무 좋습니다.""",
솔밭근린공원,서울,place,4.36,"""강아지들이랑 산책다녀옴""",
솔찬공원,인천,place,4.26,"""강아지 산책하러 자주가요""",
송도 센트럴파크,인천,place,4.38,"""반려견 동반 산책길 좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTJfNzcg%2FMDAxNjYwMjY1MDk2NzUz.DgXvzCPjcxl9qKc6r97AAJ3j5HviDvwCcrVK3E8ZD48g.qqj6z7KznP_jVwnrvj4Y-IF246oYY4yXTDKaqi_slo4g.JPEG%2Fupload_910335c8f89bb75d3c3ebaad259b06ac.jpg
송도글로벌파크,인천,place,,"""강아지 산책했는데 너무 좋습니다.""",
송상현광장,부산,place,,"""강아지랑 산책하기 좋습니다""",
송악산둘레길,제주,place,,"""강아지 데리고 걷기좋고 도착전 작은해수욕장 사진찍기 좋아요""",
송암스페이스센터,경기,place,4.55,"""아이를 동반한 가족이 많았고, 아이들 교육으로도 좋을것 같아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220329_42%2F1648538635153cAxbI_JPEG%2Fupload_e6724e96e27d013d775c9667e8ec5ce4.jpg
수국사,서울,place,,"""훈이라는 강아지가 맞아주는데 너무 귀여워요""",
수락산유원지,경기,place,,"""유아동반이딱입니다.강가라서애들과놀기에정말좋습니다.""",
수릉원,경남,place,,"""강아지산책및휴시공가넓어서좋아요""",
수봉마을쉼터,인천,place,,"""강아지 데리고 산책하기 너무 좋아요!""",
순매원,경남,place,3.87,"""아직 만개안함 귀여운 강아지들 많이봄""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220309_59%2F1646794173039A8V05_JPEG%2Fupload_0d92d0c6e9763bd427bc4600daf5d5a5.jpeg
순창고추장민속마을,전북,place,,"""고양이 여러마리랑 강아지 한마리가 있어서 전 좋았어요 고양이가 한집에 4~5마리 모여있었어요 강아지는 성격이 너무 좋았고 길가다가 고양이가있는데 울음소리가 너무 웃겼어요 ㅋㅋ""",
슬도등대,울산,place,,"""강아지 산책 하기좋아요^^""",
시천가람터가족소풍마당,인천,place,,"""아기데리고 오기도 좋고, 강아지데리고 오기도 좋아요.""",
신백생활체육공원,충북,place,,"""강아지와 산책하기 너무 좋아요~""",
신산공원,제주,place,,"""강아지 산책시키기 좋아요""",
신선대유원지,부산,place,,"""벚꽃이 만발한 길~ 정말 좋아요 오늘은 날씨도 좋아서 사람들도 강아지들도 제법 보여요.",
신세동벽화마을,경북,place,4.18,"""그리고 동네 강아지 고양이들도 사람 경계않고, 마을도 조용하고.""",
신정호,충남,place,4.32,"""뛰놀기 좋고 애견동반 가능.""",
신정호유원지,충남,place,,"""애견동반 나들이로 최고입니다""",
신창풍차해안도로,제주,place,,"""노을질때 이쁜 해안가입니다.. 강아지들이랑 자전거 타고 자주 다녀요""",
쌍용공원,충남,place,3.63,"""강아지랑 산책하기 좋아요""",
아미산전망대,부산,place,,"""방문했더니 커피숍은 영업을 안했지만 강아지 산책하기도 좋아요""",
아차산생태공원,서울,place,4.3,"""공기도 좋고 강아지동반도 가능해서 좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20200710_3%2F1594364011729wGxLu_JPEG%2Fupload_896ec486a8c44a079bb1ffc8c2031a95.jpg
안산호수공원,경기,place,4.07,"""강아지 산책 하기 너무 좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MDNfMTE0%2FMDAxNjU2ODQ3NDY4NzM5.4Hq7XDSJFOYM-mcR-U5tHuNta1RQnXfxQmBFJSe77dIg.lK498U4-KtaosqDkJzhxwfKZfejVZTnLJNJe40v9k1gg.JPEG%2Fupload_fd6e29e13fa64046979f248385bec06a.jpg
액션하우스,전북,place,4.31,"""고양이, 강아지, 여우. 앵무새, 캥거루(?), 스컹크, 라쿤.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDhfMTA0%2FMDAxNjU5OTQ1MzQxNDg5.BIgDAyWjbuPSTsShQ6k9wFNsnw1zAWVqXLy6oDgULJQg.7-EJmJkDW-SqAnJ6FH2-y1pSenaJnLo_Yv38w1eZOHEg.JPEG%2Fupload_66e44e517b839b70332981af4e7bae4f.jpg
양산워터파크,경남,place,4.41,"""강아지랑 산책오기도 좋고 아이들과 산책나와도 좋을듯합니다""",
양재시민의숲,서울,place,4.49,"""강아지 산책하기 너무 좋은곳""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20201115_16%2F1605435037596T0WQy_JPEG%2Fupload_1161276f63422d3ff4562423b6652f1b.jpeg
양주시립회암사지박물관,경기,place,,"""넓은 공원은 아니나 탁트인 잔디밭이 좋습니다. 강아지산책도 좋고.""",
여미지식물원,제주,place,4.26,"""강아지도 같이 들어갈 수 있는게 큰 장점""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MThfMTU0%2FMDAxNjYwNzUwNTMyNzcw.1X-qmJ6vJLR19JbLqFRCCnb-0e9EEGjDHbPheeMDfz0g.6JqOJsKRxc8bo9NXnsc1DZTHCTAtdtBUjbBaO-LWtmAg.JPEG%2Fupload_cefcbbbe32a10f33e6c423d3287ccf17.jpeg
여의도공원,서울,place,4.28,"""강아지산책하기 너무 좋은곳""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTJfMjI3%2FMDAxNjYwMjkwMzU3ODQ2.TanK4a4hcmqNXNymcIglcD_B4L3AiAP8n5A2749ePCog.MgIG-zQMRB4lG8V35nZLDmRkPh7m3G9y9sRcaGJvoY4g.JPEG%2Fupload_579164e831ea92038d8bdf7a67b2d099.jpg
연홍도,전남,place,,"""... 미술관 관람, 카페에서 차 마시기 귀여운 강아지, 고양이와의 만남""",
영평사,세종,place,,"""강아지들이 보이지 않아서 아쉬웠음.""",
오륙도해맞이공원,부산,place,4.46,"""강아지랑 산책하기 좋음.""",
오설록 티 뮤지엄,제주,place,4.46,"""강아지와 야외테이블에 앉았어요.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTdfMzcg%2FMDAxNjYwNzE0Njc3NTAy.CbWpeDdU69_Ozxhcx8ITzHMHrV5PHlChkGksDHPdIvUg.DtgfcCEhjd6RGnhzE56zGHJtE0EXvUnoxsP87uFA8jgg.JPEG%2Fupload_d049f2010f000fd6c063c195870bf730.jpeg
오수의견공원,전북,place,,"""정말 조용한 시골마을에 강아지와 산책하기 좋은 곳""",
옥구공원,경기,place,4.18,"""조용하니 강아지랑 산책하기 좋음~""",
옥정호 구절초테마공원,전북,place,4.41,"""... 좋았을것 같은데~ 다 져버려서 아쉽지만 강아지랑 가볍게 산책하기는 괜찮았어요""",
온천천시민공원,부산,place,3.7,"""강아지랑 산책하기 좋은곳""",
올림픽공원,서울,place,4.3,"""워낙 유명하죠 강아지 산책시키기 좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTNfMjMw%2FMDAxNjYwMzc4NTM0NjY1.Ev6Iw6S9HA-aHHw81XGdZaZRjF069VP7lrLao9UsMcog.UlGBfbpEKdRhaa8lhx0D74JJ5V9sVdxHIKkwQw2re5wg.JPEG%2Fupload_0c2c2aca36c3719bbdee586f5c1568a0.jpg
올림픽공원 들꽃마루,서울,place,4.13,"""넓고 깨끗하고 강아지와 산책하기 좋아요""",
옹기종기행복마을,대구,place,,"""벚꽃필때 산책하기 좋은곳 어르신들이 많음 조용함 목줄안한 강아지 ...""",
외고산옹기마을,울산,place,4.29,"""강아지와 함께 방문했다.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20200718_92%2F1595066716740UIoGH_JPEG%2Fupload_f50bd4b8109770292a4015b2f28d7d92.jpg
외암민속마을,충남,place,4.25,"""예쁜 마을, 귀여운 강아지.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDVfMjEw%2FMDAxNjU5NjM0MDMyNjU0.LBTzUy7Tj9hl-jO8CRcoif25c5OhtKoze1RbrJn61mog.ixJa068XNI4zM8nfoTmKvUXIlohSh3ihMbAPQpwW_Esg.JPEG%2Fupload_9ac37202a712ddf4c85072597e006037.jpeg
용문사,경기,place,,"""시원하고 강아지산책하기에 넘좋네요.""",
용산가족공원,서울,place,4.36,"""강아지 산책 시키기도 안성맞춤입니다""",
용소웰빙공원,부산,place,4.09,"""강아지랑 산책하기 너무 좋았어요""",
용지공원(용지호수공원),경남,place,4.16,"""도심의 긍원 좋으네요 강아지도 같이 산책가능하고요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220113_122%2F1642076032033E6ppK_JPEG%2Fupload_a9771bc05c828f91f35ce90c7f2f5d60.jpg
용지공원용지호수음악분수,경남,place,4.17,"""강아지와 산책 나오기 좋습니다""",
용흥궁,인천,place,,"""... 잔디밭에서 깡총 뛰네요 강아지가 좋아하니 나두 만족~""",
운남동근린공원,광주,place,,"""강아지랑 산책가기좋은곳""",
울산대공원,울산,place,4.43,"""강아지 산책하기 조아요~~""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTFfMTMw%2FMDAxNjYwMTg0MDYyNDY0.1iHPBGIMi7hYV9OiF4wqWGiw-tBnJgKvt9JOI-DEn7Qg.cUEfFtvx7LBy22TXXTyLZB_qfDef9T_BJN5QSVaVBB4g.JPEG%2Fupload_927e377fdbbaaa7d964265074b06b165.jpg
월곡역사공원,대구,place,,"""강아지만 없으면 애들대리고 놀기좋다""",
월드컵공원,서울,place,4.35,"""강아지와 산책하기 좋은곳""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjlfMzEg%2FMDAxNjU5MDU5MjY1OTY4.AqCwPM7lQKsqfP98KF35BTrlUh6uqKshgrFPhtTX6w4g.pP8s1MRbaHQR6iZUe6xUqLwZ0AWVpbO_wfyQapRqZ2Ug.JPEG%2Fupload_e735e8f6457527b7cf9fe46d7ffae02c.jpg
월명암,전북,place,,"""아담하니 좋네요 단풍과 강아지가 지키는 풍경 사람을 머물게 하는곳이네요""",
월미공원,인천,place,4.58,"""우리집 강아지가 완소함""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MjZfNTcg%2FMDAxNjU2MjIwNzY3MzYw.WmbwM7DgTE8SHXziS3k60TX-Yw8gIIXA_B9wDTHvdTgg.NkbnL8SyjVowNO4CuQFI5OxA6lNa4C75vEi0APDmNeAg.JPEG%2Fupload_6f6f5f2121a418dd779bc653ae401190.jpeg
월암근린공원,서울,place,,"""강아지산책시키러 가기 좋아요. 깨끗하고 언덕이 좋아요.""",
유니온타워,경기,place,,"""전망대 앞에 공원이 있어서 강아지와함께 산책하기도 좋고 주차비와 ...""",
유당근린공원,전남,place,,"""강아지 산책시키기 좋았습니다""",
유리섬박물관,경기,place,4.24,"""강아지와 산책도 좋습니다 ~^^""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTVfMjUx%2FMDAxNjYwNTUyMDI2ODM5.MnQyopIp6A_uR0ooPiYJ29DV1ELvstsutiAL9OTBAO8g.eEKhJsunx0ELdzdaxL850OKrV4CqStTcW7ZsK_I2lXgg.JPEG%2Fupload_090c56468e021ce60b8fdbd204658907.jpg
율동공원,경기,place,4.32,"""애견동반하여 산책하기 참좋아여.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MDlfMjc4%2FMDAxNjU0NzI3NzU4NzMx.WchFqiKtvwkaNpJ33saC9HLQJ-ncpHVlZNMybBFYaY0g.AWg-W_AURt9SLdF7GZL-8ZrU-VKIjOly52jik4wR5aUg.JPEG%2Fupload_b90973180a50e9d55e29f3e5a1278791.jpg
율봄식물원,광주,place,4.51,"""강아지 특히좋음 그리고 딸기,레일바이크,동물먹이 주는거 재밌음""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDVfODMg%2FMDAxNjU5Njk0ODEwMTU2.inoOEw40fBP34on7yXY273gj1P00RqSeoOQZyq74AEYg.tqlpC61EhNLWeEpSLklbObuat0aJmHNYV5b1WKCxAEIg.JPEG%2Fupload_2d9f29d4193a83b63f8b9196515807e6.jpeg
은파관광지,전북,place,4.43,"""운동하기 좋구 강아지산책도 좋아요""",
의릉,서울,place,4.6,"""바로 옆 대학교쪽으로 강아지 산책시키기 좋음.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTVfNDYg%2FMDAxNjYwNTcxNDc1MDEw.eCCzmo3Uq8GH3ecQtx9IdcXwuBjsDZNBVB0dZbZBgCUg.8pWJbsjfBbr_2oEWLaoq8TZlAAHgWREuLRMRt-bFS78g.JPEG%2Fupload_61d401133ffd5fc8433c390a68aaf45f.jpeg
의림지,충북,place,,"""혼자여도 강아지랑 같이여도 늘 산책하기 최고인곳~""",
의암공원,강원,place,,"""놀고 소풍가기 좋아요 운동장도 있어요 강아지 산책도 좋아요""",
인천대공원,인천,place,4.24,"""강아지들이랑 산책가기 너무 좋은곳!""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MTdfMTEy%2FMDAxNjU4MDE5NDkzMTY4.S6_nkCfGTGhGC0a6bialdnlEWeL3G1bO254rviCgg9Ag.ORzqfG-ZJU1Cp-STIdgIBSxJ1RWfU6sgHXbpo6wQa2Qg.JPEG%2Fupload_2d1bd59e1845afb5aa60269c0a7fe7ac.jpg
인천대공원 어린이동물원,인천,place,4.32,"""어린이를 동반하기좋고 재미있습니다.""",
일락사,충남,place,,"""사람은 없었고, 순남이라는 강아지가 반갑게 맞이해주었다",
일산호수,경기,place,,"""강아지 산책으로 최고.""",
임고강변공원,경북,place,,"""강아지와 같이 올수도 있습니다.""",
임실치즈테마파크,전북,place,4.25,"""무료입장에 애견동반 가능입니다.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTFfNTMg%2FMDAxNjYwMjE5ODUxODQz.IhhsRJk5rJ2ht7CJQxodtAc0SKoZJl81sjztTHyd_W4g.eAqS2r8X0hk2QN9CodbN1ZUY5AweuSwrWlbk35t4G4Yg.JPEG%2Fupload_cb87a43861d753b5bf70aea17ac49784.jpg
자라섬,경기,place,4.39,"""강아지 산책, 연인 조용한 데이트, 사색등로 최고""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MjNfMTkx%2FMDAxNjU1OTQyMTYwMTUx.ROXYi5NDyyUC5PUikn-f1ca8ojS2nW5L_afxDSDKtvcg.CFifHeNAkb3iODjeeXgir3iccsVFJGXmQzTpxlSESogg.JPEG%2Fupload_4a1c2a4adad79c2940eacd8970a1f6a6.jpg
장유대청계곡,경남,place,4.3,"""강아지와 함께 등산했어요.""",
장항송림산림욕장,충남,place,,"""강아지 산책하기 좋은곳입니다""",
전주 한옥마을,전북,place,4.32,"""애견동반 식당과 카페가 많아 편했음""",
정방사,충북,place,,"""산사에 강아지 두마리와 시원한 풍경.""",
정북동 토성,충북,place,4.19,"""강아지를 데리고오면 줄을 풀어놓고 산책할 수 있을만큼 부지가 넓습니다.""",
정서진,인천,place,4.4,"""버린 강아지를 봐서 그 강아지 보고 힐링 했습니다.""",
정양레포츠공원,경남,place,,"""넓고 조용하고 강아지들이랑 신나게 놀았네요ㅎ""",
제주허브동산,제주,place,4.41,"""강아지 동반 가능하고 사진 포인트 많아요.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MTJfNDIg%2FMDAxNjU1MDM1MjU2ODc5.fbVRAVNLiaJkcbK4rSeMEJHp2bnulAmZvFgz4wQu1Zgg.fy00bmSNofXXNweCzNaItQWqQhTR1xucT8laHQTTns4g.JPEG%2Fupload_21ad81edf3a126ab8001939fbd270d18.jpg
조례호수공원,전남,place,4.42,"""... 하구요 애와견 동반가능합니다""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211216_28%2F16396388547282L3gf_JPEG%2Fupload_27cde83d36cae1a8eabb61954fda639a.jpeg
조천만세동산,제주,place,,"""애들이나 강아지 데리고 뛰기 좋아요.""",
주암호생태습지,전남,place,,"""아기랑 강아지 데리고 가서 몇 바퀴 돌고 왔어요""",
중대물빛공원,광주,place,4.32,"""강아지랑 산책 하기도 좋아요""",
중앙공원,부산,place,,"""넓게 조성되어서그런지 산책하기도 좋은듯 강아지들도 많이 보였음",
중앙탑사적공원,충북,place,4.27,"""넓고 깨끗하고 텐트 치고 강아지 뛰놀고 평화롭네요.""",
중앙호수공원,충남,place,4.3,"""강아지대리고산책하기좋아요""",
지리산치즈랜드,전남,place,4.28,"""강아지 산책 시키기 좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjRfMTEy%2FMDAxNjU4NjM3OTQ4NjIw.aicFY8zMCg8CxjgCRLbXDDLg52ysXNNiNyhdltMeOFQg.Ni21NucBDG9sSY6sy3y8hGqTNmOgtpBASQrjlwpierUg.JPEG%2Fupload_d57796786389f46fe47300236fe2135d.jpg
지정문화재방호정,경북,place,,"""관리되지 않는듯 보였고 주변엔 강아지 똥으로 보이는 물체들이 자주 보였네요""",
진도개테마파크,전남,place,4.39,"""생각보다 규모도 컸고 새끼 강아지도 볼 수 있어 좋았습니다.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA1MjBfMzgg%2FMDAxNjUzMDE1NTEwNzk1.BKDrmkqafRlcIrf3yEon-KF4EuJO1h0AhrWikmRdZ4wg.fi6BzP7P1TAH8Rm8Ofio0v4nz5lcf7i0JfjRci-EOUcg.JPEG%2Fupload_85449cd58c87cf9402353a1ede5c4253.jpg
진해내수면환경생태공원,경남,place,4.41,"""강아지 산책겸 , 걸어 봤는데.. 테크 길도 무난하고 좋았고, 편백나무 ...""",
진해드림파크,경남,place,4.32,"""강아지를 데리고 산책 시키기에 참 좋은 곳이다""",
징검다리연구소,경북,place,4.6,"""강아지랑 한번정도 다녀오기 좋아요 두번은 고민..""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20210113_142%2F1610506784731yhJqb_JPEG%2Fimage.jpg
천생산성산림욕장,경북,place,,"""강아지들이 넘넘넘 좋아해요~♡금주에는 비가 오네요~?""",
