멍지중지,울산,accomo,,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220420_223%2F1650424451625bJ9PN_JPEG%2Fupload_3d460054e9f598f6376d0d29bd0242d2.jpeg,,,,,
멍지트,서울,accomo,,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA0MjZfMjk0%2FMDAxNjUwOTgxMzA0ODg0.vSGvMwxTU0GbjAkwaCl1hSxA19Vm59ujHdHNkwzV8tcg.DfoGATyglwhD0WLSPuJpNvoJAfca0mKVY4OXzBM1-6sg.JPEG%2Fupload_cf70c920557ab3fe766697aed6e94720.jpg,,,,,
멍크라운 프리미엄 애견유치원,부산,accomo,,"하루 맡겨봤는데 1~2시간마다 아이 잘 노는 사진 보내주시고, 무엇보다 아이가 너무 좋아하네요 ~^^ 인공잔디운동장이 좋은가봐요. 소심한 아이가 잘 적응하는 것 같아서 안심했어요. 선생님들도 다들 활기차시고 긍정적이신 것 같아서 걱정되던 맘을 조금 내려놓았네요~^^ 생긴지 널마 안되서인지 깨끗합니다.",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTFfMTQ3%2FMDAxNjYwMTg3NjE4MzM4.BsY9aoAu6NIosq552dxrlIaPlzc-5kwmTsn0kGkMGmIg.n3iwYcDX5qoFieyhc8mWb11lvAlmlCUcN9t5qaK262cg.JPEG%2Fupload_bd3f976c9179f1c2b968238beeb4b7eb.jpg,,,,,
멍투게더 강아지유치원,서울,accomo,,사장님이 친절하셔요~~,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA1MDZfOTQg%2FMDAxNjUxODMxNDU3NDEz.IuaeXtcHqWbfBeEg63BAC1QQTndSISvdfdh6J3cUITkg.5M46lvdoH3AARTP88phD3NVOUNhZHlx-VoLyGSc4qZgg.JPEG%2Fupload_24831736913f2bb3816bdb8b405f0d2f.jpeg,,,,,
멍품애견유치원호텔,강원,accomo,,,,,,,,
메종드캣,광주,accomo,,,,,,,,
멜팅독 유치원,대구,accomo,,,,,,,,
모노모노몽,부산,accomo,,좋아요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210615_117%2F1623740756632RBvvL_JPEG%2Fupload_2a7312b1a18c85ae1a06d3aa66679580.jpeg,,,,,
모모댕댕유치원 달서점,대구,accomo,,저희 아이가 항상 집에 혼자 있어서 믿고 맡길 곳을 찾고 있었는데 저희 집 근처에 강아지 유치원이 있더라구요 ㅎㅎ 그래서 상담도 받고 다니고 있는데 정말로 친절하시구 사진이랑 영상도 주시니깐 안심되서 계속 보내고 있어요 ㅎㅎ 거기다가 3개월 연속으로 다니면 10%로 할인까지 정말로 크네요! ㅎㅎ 앞으로도 계속 보내고 싶어요 ㅎㅎ,,,,,,
모모댕댕유치원 북구점,대구,accomo,,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTlfMjEy%2FMDAxNjYwODg4MDQzOTQ2.9_16u11gliuDx62Z826vXgs6X6VuZN4BjKkxoKazgBog.ZUysSZf34DdRXxK6J1kCrfzYJirWzs8IaS1NPQfbQ8sg.JPEG%2Fupload_13b14a13c3b75f318430da7fbb7ed9ca.jpeg,,,,,
모모의고양이호텔,서울,accomo,,,,,,,,
모모의여름,충북,accomo,4.32,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA0MzBfMjI2%2FMDAxNjUxMzA2NzQ4ODg2.fcyaU3AsAapGSR5h58Y7IThSepnSei2Hfse0EY2pRL8g.E3VnnY16JOnDbVayV9zQnRxCb5QQoaEHmdZd2i7MUvAg.JPEG%2Fupload_ab913baf215516efb3cc919ce29e1e4d.jpg,,,,,
몽개몽개애견호텔유치원,대구,accomo,,좋아요,,,,,,
몽들,전북,accomo,4.64,사장님이 친절하시구 애견카페인데도 커피가 맛나네용,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210930_49%2F16329670095102bjEG_JPEG%2Fupload_1c2063739f15810aeab6b03c279f596f.jpg,,,,,
묘한호텔,서울,accomo,,"매일매일 사장님이 거의 화보에가까운 애기들 사진을 보내주시고, 인스타에도 올려주세요 ㅎㅎ 
인친할인 등 이것저것 할인 자동으로 해주시구
픽드랍도 엄청저렴하게해주세요
먼곳으로 이사가는데 묘한호텔은 계속이용할 생각이에요 
최고최고",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20200726_243%2F1595732207106X1aTR_JPEG%2Fupload_e6ebbebc6968fa89c08be7988529db32.jpg,,,,,
묘한호텔,부산,accomo,,,,,,,,
무무유치원,충남,accomo,,첫 등원에 옥상운동시간이 맘에 쏙든 블링사랑이부부 입니다.구석에 쭈리처럼 있으면 어쩌나 걱정 했는데 다행이 잘 적응해주었습니다,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210812_133%2F16287663945280QN1d_JPEG%2Fupload_264c0faf428c726a163d772ec540f805.jpeg,,,,,
미뇽 애견유치원호텔,충남,accomo,,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220209_53%2F16444006372795g9rR_JPEG%2Fupload_59204b7c5b5806bd8ac86f68229db90a.jpeg,,,,,
바둑이연구소,충북,accomo,,,,,,,,
바르개,경북,accomo,,,,,,,,
박준애견호텔강아지유치원강아지훈련소,경기,accomo,,"월결제 유도안해서 좋네요
잘 때 유리장에 안가두고 상주하시니까 안심이 돼요
꼬몽이 잘돌봐주셔서 감사합니당",,,,,,
반려식탁,광주,accomo,,장기투숙은 첨이라 걱정이 이만저만이아니었는데..분리불안도 있어서 걱정이었고..다른 멍들끼리 싸운다거나 어쩌지하는 나름 문제견이라 생각되어 ㅠ 하지만 그런 걱정은 사장님이 일단락 시켜주셨어요. 매일 애들 근황 스토리 올라오고 안심이었답니다ㅎㅎ혹여 애들이 투숙 기간 동안 심심할까싶어 유치원교육도 추가비용 내고 참여하였는데 애들한테 참 좋은 프로그램이다 싶었어요 바쁜 주인에게 집에 있는 비중이 많은 애들에게 꼭 필요한 교육이랄까요  가격대비도 저렴하였구요 또 투숙기간중 사장님께서 애들 위생미용에꼼꼼히 서비스해주시는 섬세한 부분이 정말 감동이었어요 그림도 감사해요ㅎ 수제간식도 판매하셔서 한번 급여 시켰는데 탈도 없고 기호성이 좋아 특히 애들에게 좋은 화식은 사랑입니다ㅎ번창하시고 설잘보내세요 잘돌봐주셔서감사함니다,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220127_274%2F1643252769976g28Ei_JPEG%2Fupload_fe3302989708a6b1f7bc54422d589918.jpg,,,,,
버블멍,인천,accomo,,좋아요. ,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210920_266%2F1632111710795aDbs7_JPEG%2Fupload_1855e6a61d53f793bbb070318912bff4.jpg,,,,,
베버리독스,경기,accomo,,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjhfMjgz%2FMDAxNjU4OTk3OTE1MDQ0.c3xx2Z9qGmXBCIvt9bByUh3R12Qs6wrJrbuAt57yx9og.tzpPTEAg3zaa03Z03xfPgFDmV1CIoiv2wK_T-NmczOog.JPEG%2Fupload_1cb609a5c9e737872b071f193a9fba1f.jpeg,,,,,
베스트독스,경북,accomo,,,,,,,,
베스트프렌독,인천,accomo,4.76,"강아지를 급하게 맡겨야 되는 상황이라서 하루 전 날에 예약하고 갔는데 처음으로 호텔 맡기는 거라서 많이 불안해서 이것저것 여쭤봤는데 이럴거면 안맡겨도 된다는 둥 원장님한테 애초에 안 물어봤냔 둥 성의없게 답하시고,,강아지 맡기는데 하루종일 너무 불안했어요 ",,,,,,
별다섯 개,인천,accomo,,"처음 맡기는거라
걱정이 많았는데
세심하게 돌봐주시고 친절하세요~~!",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220402_14%2F1648885841579IR9Q6_JPEG%2Fupload_35bd1f9164a7ddbdf1276b0906325115.jpg,,,,,
보라애견호텔,제주,accomo,,좋아요,,,,,,
봉봉,경북,accomo,,,,,,,,
봉주르봉구,광주,accomo,,너무 예쁘게 미용해주셔서 감사합니다.요즘 세상이 참 무서워서 미용실 믿지 못해서 맡기지 못하고 집에서 자가로 했었었는데 너무 힘들기도 하고 전문가가 아니다 보니 어렵더라구요  우리 아이들 힘들지 않고 편안하게 믿을 수  있는곳 찾다가 찾은 곳인데 이제는 제 아이들 미용은 봉주르 봉구에서만 해요 미용 끝나고 데리러 가면 애기들 표정이 너무 너무 밝구요 활기찬 모습만 봐도 사장님께서 어떻게 아가들 어떻게 대하시는지 보여요 미용도 너무 예쁘게 잘해주시고 사장님 너무 좋으세요 항상 신뢰하고 믿고 맡깁니다~~ 앞으로도 잘부탁드려요~~,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220403_84%2F1648987007462WGwxk_JPEG%2Fupload_499536dce7511d294bf99eecee0c9c9a.jpg,,,,,
브이도그,대전,accomo,,호텔 맡겼었는데 사진도 많이 보내주시고 무슨일 있을때마다 알려주셔서 나중에도 편하게 맡길듯 합니다 !,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTdfMjYg%2FMDAxNjYwNzA3NjU3MDgw.WnnKExR0jT8Oh33O5BkfRhGE2toH4MICN9YfD2jG0Z4g.SbuJYBwJ-N3zWmwE24v-OiNqpIHo7hEhu4e7fPdTTAwg.JPEG%2Fupload_820446d7070a9367d21aff5246423ca4.jpg,,,,,
블루밍캣,광주,accomo,,"강아지 발치와 스케일링 비용 때문에 걱정했는데 생각보다 적게 나왔고, 병원 의사선생님이 정말 친절하게 설명해 주셔서 좋았어요.",,,,,,
비로소 반려견 유치원,강원,accomo,,,,,,,,
비몽사몽,부산,accomo,,"선생님 친절하시고 댕댕이들 놀기 좋아요~~
새로생긴곳이라 넓고 쾌적합니다",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MzFfMjQ2%2FMDAxNjU5MjQ5NTg5NTQ2.6kcLwP9O24yZV0xoYIXkECDPIj7gYLikTDIrB1j4EFwg.89kVmHhOFnuoUIVNTfQR9As_BuQVTel6_OkDS3ShSmsg.JPEG%2Fupload_73a872c0468b2122194550aa54fdc294.jpg,,,,,
비바도기,경북,accomo,4.42,수제간식 저희 강아지가 잘먹어요!굿,,,,,,
빈스앤멍,서울,accomo,4.68,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTNfMTc2%2FMDAxNjYwMzgyMTk2NzQw.HwHnkLsX4FQBz6LWKBhwRcPTCU59le7J_Pfo3y5K6BYg.Ze_CrOyp1D73285xrVI97wbb1lUg7YvdEcKi6u6fC1Ug.JPEG%2Fupload_f77d5475a0f29e8fad9a60662385dd1a.jpg,,,,,
뽀꼬아뽀꼬,경기,accomo,,일요일 부터 화요일 까지 저희 강아지 호텔을 맡겼습니다 픽업 시간이 늦으면 추가요금이 붙는다해서 일중에잠시 시간빼서 늦지않게 도착해서 전화 해야지만 문을 열어주길래 도착해서 전화를했지만 계속 받지않고 10통정도 넘게 전화해도 받지 않고 야외테라스에서 소리가 들리길래 나와보시라고 큰소리 냈더니 그때서야 나와서 20분을넘게 기다렸다가 픽업했습니다 전화로 관리하는곳에서 이런식으로 영업하는건 진짜 아닌가같습니다 그리고 전화도 안되고 나오지 않아서 문이 혹시 열려있나 흔들었더니 강아지들이 짖는데 그런데도 나와보지 않더군요 애견호텔 이라면 강아지들이 짖으면 적어도 강아지들한테 무슨일있나 확인정도는 해야되는거 아닌가요?너무 무책임하네요 픽업하고보니 얼굴에는 똥이 굳어서 뭍어있고 집와서보니 구토도 하고 관리 진짜 엉망네요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211028_168%2F1635347972371ptn5x_JPEG%2Fupload_74c3c0d8edf13ccfef8974c0558983ef.jpg,,,,,
뽀도독,서울,accomo,4.91,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA1MjdfMTYg%2FMDAxNjUzNjQ2NDczMDU2.Bnyx5-CnmkJVEE8BXf-RJPbuT3BexB58vsBMSz3EOqQg.MT-wMvDA5zlXIih9dVIcRY49WZMeZT-mlx2LgQEKdEEg.PNG%2Fupload_7fa96e1cce06e746eb789637a9a2eade.png,,,,,
뽀도독,울산,accomo,,,,,,,,
뽀시래기,제주,accomo,,,,,,,,
솜밤,강원,accomo,,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211010_110%2F1633837973242G4Tyi_JPEG%2Fupload_b0a871ffe71c9e3a3de96a908b452f4a.jpg,,,,,
송이하우스,강원,accomo,,,,,,,,
순복이네스핑크스 고양이호텔,충남,accomo,,,,,,,,
쉐이크테일,경기,accomo,,"일정 변경이 되어 담번으로 미루게 되었어요
날짜 변경 감사합니다~^^",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220816_67%2F1660634469493Gbyl5_JPEG%2Fimage.jpg,,,,,
쉬어가개,울산,accomo,,넘 좋아요~~~,,,,,,
슈슈마벨,인천,accomo,,좋아요,,,,,,
신세개백화점,전북,accomo,,죠아요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTJfMTc0%2FMDAxNjYwMjY4MDk1ODg4.WjWLg7gFP2agCfRL032BZaLZPQMorx1LhoEuj1yQFIAg.lohEcv2QyL8EEfjRImg3pfev-iV3bSVJt5KRSeXyqVMg.JPEG%2Fupload_f376a0b6d3c62f9fcd6084a9c47c0a0d.jpeg,,,,,
썸바디독스,울산,accomo,,처음 갔을때 불독을 공중에 띄우면서 놀아준다고 그런건지는 잘 모르겠는데 그 모습이 너무 좀 충격이었고 불편해서 재방문 의사 없어요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210414_209%2F1618405413325OLSNq_JPEG%2Fupload_246d467459da4638e361ae36fe22c547.jpeg,,,,,
아담하개,전북,accomo,,"3박 4일 여행동안 믿고 맡길 수 있어 좋았어요
키즈노트로 수시로 사진 보내주시고요",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjBfMjc4%2FMDAxNjU4MzE2MDg4MTg1.aPX_QeUF31mrqRxUKEKHKe7GqbPmMlJIfyb4zJ8LD6Qg.lwTC2rhPUq9x1TibLlaoPtTl60_Vy1HnNwpggYEJO9Yg.JPEG%2Fupload_5fba39411ce4f65b2b8d2bd4574b3113.jpg,,,,,
아람애견샵 애견호텔,경남,accomo,,ㅇㅇㅇ,,,,,,
아리스타펫호텔,충남,accomo,,유치원,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220410_204%2F1649572426032HngK1_JPEG%2Fupload_827ac890ea4b6057e50babb79133e284.jpeg,,,,,
아토맘수제간식cafe,경북,accomo,,,,,,,,
안녕하개,부산,accomo,4.3,친절해요 ,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210508_205%2F1620469815626j9WGO_JPEG%2Fupload_ee332bf0d5ea1548411fbaccb4893ea3.jpg,,,,,
알로몽,대구,accomo,,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220228_95%2F16460142054460S07E_JPEG%2Fupload_aa754852730ff7458667166cc678e832.jpeg,,,,,
애견유치원 반달,전북,accomo,4.75,조아요 ,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210615_67%2F1623711842346Ltukv_JPEG%2Fupload_27338c8ac5720c5ad3984e675d8fdbcd.jpeg,,,,,
애견호텔 몽몽드,인천,accomo,4.86,"두번째이용인데 이번에도 역시 쌤께서 사진도 많이보내주시고 어떻게지내는지 자주 톡도주셔서 넘 맘이 편했어요
울콩이도다녀와서 스트레스없이 일상으로 잘돌아왔어요  담에도 잘부탁드립니당~",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220627_213%2F1656301404554lVqny_JPEG%2Fimage.jpg,,,,,
애견호텔&카페 나무야,충북,accomo,4.52,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDlfMiAg%2FMDAxNjU5OTgzNjY0NzQ1.V-fEBP3Vj0zU7ao8dMP_jgXQp6F4D40g0sthnJG-y4kg.QJlN3Ao2IVvZCInxew203KBR_kk6rFob2lCs963QV5kg.JPEG%2Fupload_7b3c5c5613030d46cca8ac4b22dcd128.jpg,,,,,
애견호텔맥시,강원,accomo,,,,,,,,
애니멀하우스,경기,accomo,4.75,사장님 친절하시고 강아지 이쁘게 봐주셔서 좋았어요~^^ 성향에 맞추어 저희아이 잘 봐주셔서 감사했습니다,,,,,,
어벤멍스,대구,accomo,,너무 친절하고 좋았는데  아이가다네와서 스트레스가 많았는지  몇일 설사했어요 ㅠㅠ,,,,,,
오냥오냥고양이호텔,대구,accomo,,,,,,,,
오마이멍멍,충북,accomo,4.52,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDlfMiAg%2FMDAxNjU5OTgzNjY0NzQ1.V-fEBP3Vj0zU7ao8dMP_jgXQp6F4D40g0sthnJG-y4kg.QJlN3Ao2IVvZCInxew203KBR_kk6rFob2lCs963QV5kg.JPEG%2Fupload_7b3c5c5613030d46cca8ac4b22dcd128.jpg,,,,,
오위드,경북,accomo,,,,,,,,
오킨더,부산,accomo,,,,,,,,
온잇독,경기,accomo,,원장님 너무너무 친절하시죠.. 우리애기가 너무너무 좋아하는곳이에요!,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211125_26%2F1637810813681EEuCX_JPEG%2Fupload_8dd50f04437529d9140fb4e0afa891e9.jpg,,,,,
올리스펫호텔셀프목욕,경남,accomo,5,좋아요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210128_229%2F1611765128622E0viC_JPEG%2Fupload_fc2dc0f594e1dbab79c7999605dfefd7.jpg,,,,,
왈독 강아지 유치원,서울,accomo,4.75,모카가 유치원만가면 기절해서 돌아와서 넘 좋아요ㅋㅋㅋ귀여운사진도 많이 보내주세용,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjJfMTIg%2FMDAxNjU4NDYyNjk1NDE2.hhFpg1ZncDGtX5OCg_NCOBVQg8_3yY2VyGBKaGAsiqEg.VnsRaDH1mJ6E2ECu6-mmV49RZ8MoB4f71whKoinm4wYg.JPEG%2Fupload_f80a204094360fd114ff4f862b890219.jpg,,,,,
욜로펫,대구,accomo,4.28,☆☆☆,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20201212_246%2F1607783072878PHOgQ_JPEG%2Fupload_31b16c275e3a9ab65d7fb81a0b5e51b6.jpg,,,,,
우다닥 고양이 호텔 인천점,인천,accomo,,,,,,,,
우다닥 고양이호텔,서울,accomo,,,,,,,,
우당탕탕 사고뭉치 애견 유치원 애견호텔 애견미용,충남,accomo,,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220319_265%2F1647674824358a1FwG_JPEG%2Fupload_656b1c9e64d4a52673007792f9a5964e.jpg,,,,,
우리집 막내,부산,accomo,,급하게 집비울일 있어서 애기 맡기게됬는데 사장님 너무 친절하게 해주시고 애기사진도 보내줘서 걱정없이 다녀왔어요 ! 감사합니당 다음에도 맡길게요 ㅎㅎ,,,,,,
우리집강아지 애견호텔유치원,경기,accomo,,"1호점부터 아가 맡겼어요
항상 친절하시고 믿고 맡길수있어서 좋아요 4년넘게 꾸준히 다니고 있어요
감사합니다 ",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTRfMjIg%2FMDAxNjYwNDU0NDM3ODEx.fcyNbcEKzr-g864hHiEeLAe9dL34mwWqACfgyZ1YbGkg.Vk6idnhTRgsduish06tVzMx-8Aeu3Pre-fXR5cPwv_Eg.JPEG%2Fupload_6e6735e77b47d1b34595d00152351fa9.jpg,,,,,
우리집첫째,부산,accomo,4.71,잘 지내고 있는지 사진도 자주 보내주시고 좋았어요!,,,,,,
우리집첫째 대연점,부산,accomo,,"호텔링했는데 하루하루 매일 잘 보살펴주시고, 먹는 모습, 자기전 모습, 노는 모습 사진도 모든 근무자분들이 다 보내주시는 세심함에 감동받았습니다. 강아지가 장기간 지내서 제 옷도 같이 드렸는데, 자는곳에다 잘 깔아주시는 세심함도 감동이었습니다.  그리고 깔끔합니다~! 일하시는 모든분들도 다 친절하십니다! 저희는 7일 맡겼는데 마지막에 목욕도 해주셨어요^^",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA1MjFfNzgg%2FMDAxNjUzMTAwOTIxMDA4.ZkHMEnJLGHhB0zTkv9dhVtR0RqH71dOJE3EzDFam9vwg.CdIfgnPr_SW6eTii2ml5ni_h6AefoPgF7pqXC3UQNi4g.JPEG%2Fupload_1b4707ac2f0fe5dd3d9aee8484dcccc6.jpg,,,,,
원더호텔,경북,accomo,,,,,,,,
위드펫홈,경기,accomo,,,,,,,,
이재룡의 뭉개뭉개유치원,대구,accomo,,친절하고 깨끗해요. 강아지 맡기기 안심되는곳~,,,,,,
잊지멍 애견유치원호텔,충남,accomo,,,,,,,,
잔다냥 대전점,대전,accomo,4.68,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211207_90%2F1638878169175Vzqjj_JPEG%2Fupload_8ab586c15847338087d1a7ab9d053ab7.jpeg,,,,,
잘놀개잘자개,경기,accomo,4.83,"안녕하세요.동주입니다.주인도 강아지도 관심 받는거 엄청 좋아하는데
저와 동주의 완벽한 mbti 'E' 적인 부분을 채워주셔서 감사합니다.
여행가있는 동안 생각할 틈 없이 카톡이 와있을정도로 틈틈히 첫날에 걱정되지 않게 연락주셔서 감사합니다.사실 저는 개인적으로 핸드폰 하루종일 붙잡고 사진 많이 보내주시는 선생님들보다 강아지들한테 더 집중해주시고 관심가져주시는 선생님을 더 좋아하는데 아주 만족했습니다.그리고 물론 손님한테도 친절한게 맞을수도있지만 신랑이랑 저는 사람보다 강아지를 더 좋아해주시는게 느껴진다고 입이 마르도록 칭찬했습니다.(!?오해금지..)사장님 두분은 천직이신거 같습니다.더쓰고싶은데400자만쓰라네요.최대한 간추렷습니다.
마지막사진은 잘놀고 눈풀려서 지쳐있는 동주의 모습이니 오해없으시길 바랍니다.",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTlfMjI1%2FMDAxNjYwOTAxMTU5NTY4.jySUTLLV7FjQDLG086PKmXpGhXc1cOZASFfAhi8sHr8g.9AWF0wfAeppf50Or1xCWK8sHdRA7KwQ4maXvMMWP_eEg.JPEG%2Fupload_59ea204b5c6a4dd7a9e146df094e6e0a.jpg,,,,,
장수멍냥,울산,accomo,,"7박8일 호텔 맡기는동안 산책도 매일 해주시고 
긴 기간동안 맡겨 걱정되는 마음 아시는지
애기 사진도 매일매일 보내주셨어요
애기 표정도 밝아서 마음이 놓였습니다!
사장님도 친절하시고 세심하게봐주셔서
다음에 또 믿고 맡기겠습니다!",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220326_11%2F1648295306729PaLXn_JPEG%2Fupload_52e6ad6e32ff4c67b33d6b5fef69e2da.jpeg,,,,,
제제네멍치원,서울,accomo,5,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211216_151%2F16396642986612Kdh4_JPEG%2Fupload_840f8cb7278b462d7228682b50e44efc.jpeg,,,,,
젠틀독,전북,accomo,4.21,굿,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210622_108%2F1624329167755vGDEF_JPEG%2Fupload_60798e4a1625ddea5436e515b11d6c63.jpg,,,,,
졸리쇼,울산,accomo,,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220421_28%2F1650524479154r1n9d_JPEG%2Fupload_3b7de7a1333ec6df1d0a5881d46e90c2.jpeg,,,,,
주견야독,부산,accomo,,좋아요,,,,,,
초돌이네펫시터,울산,accomo,,,,,,,,
카누네 애견호텔,전북,accomo,,,,,,,,
캐슬,울산,accomo,4.9,굿,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjBfOTAg%2FMDAxNjU4MjkwMDQyMjE3.Ab4pmj1K_PLORNGKtwTypnX-MobjnUnp17_fni0geXQg.2845WgfAir6znUELnf9ZtUgpDEjKwEPzZKat83arQfQg.JPEG%2Fupload_fccb188349378b4f03632fae77f3e560.jpg,,,,,
