어음분교1963카페,제주,"""아이들과 동반하면 사진찍기도 좋고 운동장과 놀이터에서 같이 놀기 ..."""
카페 모알보알 제주,제주,"""내부 인테리어 독특함 C. 애견 동반 가능함 2. 단점."""
플레이스엉물,제주,"""애견 동반까지 가능하고 분위기도 너무 좋아요"""
플랫172(FLAT172),제주,"""음료 굉장히 저렴하고 맛있는데 강아지 동반 가능이라 더좋음 같이 ..."""
N109,제주,"""너무 예쁜 애견동반 카페입니다!!:-))"""
심바커피 심바카레,제주,"""애견동반 추천드려요^^"""
요우르 YOOR,제주,"""강아지 동반가능해요(케이지 or유모차)"""
카페 이너프,제주,"""잘 정돈되어있는 정원 애견동반이 가능하다."""
제주펫,제주,"""반려견 동반하기 너무 좋은 곳"""
봄날,제주,"""뷰맛집.커피 맛집.말이 필요없곳.이동장에 넣으면 애견 동반도 가능해요."""
씨사이드,제주,"""애견동반 가능 합니다."""
꼬라지오,제주,"""강아지동반이 되서 편안하게 있다왔어요~ 직원분들 친절하시구요."""
레몬일레븐,제주,"""애견동반가능카페라 편하게 아가랑 다녀왔어요^^"""
솔루나카페&펍,제주,"""실내외 애견동반 가능해요~~~~~!"""
볕이드는곳벧디,제주,"""애견동반 가능해서 강추 강추 숲속힐링 느낌충만"""
Kitchen OZ,제주,"""이 카페는 애견동반카페라 애완동물있으신 분들께서 가시기 편할듯해요."""
오데뜨,제주,"""맛도 그닥 손님 대하는 태도도 그닥 애견동반 아니였으면 안 갔을 듯합니다"""
제이아일랜드카페,제주,"""인테리어도 이쁘고 애견동반도 가능하고, 너무 좋아요."""
카페 가드니아,제주,"""비오면 더 운치 있을 듯.. 애견 동반할 수 있어 좋았네요."""
더 리트리브,제주,"""애견동반 가능한 카페 입니다."""
오드싱,제주,"""애견동반도 가능해요!!!"""
자티,전북,"""애견카페라서 손님들이 데려온 강아지들도 귀여워요"""
팔랑개비,전북,"""애견동반 가능한 카페라 우리강아지도 함께 방문했습니다."""
몽상블,전북,"""애견동반이 되는 곳이라 강아지랑 편하게 커피 마시고 왔어용 아이스 ..."""
판갤러리,전북,"""강아지 동반 카페라 애견인들이 너무 좋아할 곳이에요 !"""
허니비,전북,"""애견카페 아닌 애견동반카페"""
원데이오프,전북,"""애견동반카페?라고 본거 같은데... 지뢰 조심하세요 :) 어두울때 가면 달 ..."""
멍때리자,전북,"""날좋을때 간판 그대로 멍때리기 좋은 곳 허나 애견동반 하는 ..."""
그날의온도,전북,"""애견 동반 카페로 전환되었습니다."""
나마스테,전북,"""카페가 잘 꾸며져 있고 이쁜 고양이 강아지 그리고 음식, 음료도 맛있다."""
Arrive 어라이브,전북,"""강아지동반되고 좋아요ㅋ빵도맛나용ㅋ"""
카페에스더,전북,"""크로플 맛집 :) 아메 2,500원 착한가격. 애견동반가능."""
차미라미,전북,"""애견동반이 가능하며, 직원분들도 친절하시고 카페 분위기도 좋다."""
"Cafe, place64",전북,"""카페뒤자리 애견동반가능해서 너무 좋아요"""
까망감 브런치카페,전북,"""애견동반가능이라 애들이 뛰어놀기에도 좋았어여~~^^"""
카페아리아,전북,"""애견 동반 가능한 분위기 좋은 카페!"""
카페 일다,전남,"""케익이 맛있고 개성있는 카페 애견동반 가능"""
산동교카페,전남,"""애견동반카페로 편안하고 위치도 좋아요"""
카페명지,전남,"""애견동반가능 카페로 알고있습니다."""
카페아리아,전남,"""애견 동반 가능한 분위기 좋은 카페!"""
구름이,전남,"""애견동반카페 미용전문샾입니다."""
꾸르커피,전남,"""애견도 동반되는거 같음 것이 바닥에 강아지들 장난감공같은 것들이 ..."""
구수리카페,전남,"""... 이제는 강진에 명소가 된것같네요 강아지미용과 동반이 가능한 카페 ..."""
카페작금,전남,"""정말이뻐요 애견동반이라너무좋음 앞에 뛰어놀공간도있음 주말은 힘들수도"""
카페하녹,전남,"""애견동반가능 .운치있고 마음이 편해진다"""
까망감 브런치카페,전남,"""애견동반가능이라 애들이 뛰어놀기에도 좋았어여~~^^"""
독앤트리,전남,"""시설이 깨끗하고 강아지들이 다 순해요."""
바우하우스,전남,"""애견동반 가능해서 좋았어요( ..."""
밀크레페,전남,"""예술적인(?) 공간이 많은 카페, 애견 동반 가능하며, 주차장이 넓습니다."""
니즈커피,전남,"""... 오픈했을때부터 가고팠던 커피숍이였는데 마침 애견동반이 가능한 ..."""
그림이있는방앗간,전남,"""야외 잔디밭 넓고 목줄하면 애견동반가능 실내도 쾌적하게 다섯테이블 ..."""
몽상블,전남,"""애견동반이 되는 곳이라 강아지랑 편하게 커피 마시고 왔어용 아이스 ..."""
향교길20,전남,"""애견동반 가능하다고 해서 찾아간곳."""
산동교카페,광주,"""애견동반카페로 편안하고 위치도 좋아요"""
카페아리아,광주,"""애견 동반 가능한 분위기 좋은 카페!"""
카페 일다,광주,"""케익이 맛있고 개성있는 카페 애견동반 가능"""
꾸르커피,광주,"""애견도 동반되는거 같음 것이 바닥에 강아지들 장난감공같은 것들이 ..."""
구름이,광주,"""애견동반카페 미용전문샾입니다."""
블랑주리,광주,"""... 오늘 애견과 동반 하였습니다"""
프리어,광주,"""손님도 많은데 애견동반 가능하게 해주신 사장님 흥하세요!"""
데이오프나이트,광주,"""애견동반 가능한 한적한 카페."""
닥터찰스,광주,"""강아지 동반이라 좋고 햇살좋은 까페예요"""
카페굴리엘모커피송정공원역점,광주,"""애견동반 카페라 강아지 데리고 갔더니 강아지가 제일 신났어요."""
슬로우무드,광주,"""조용하고 애견동반 가능이라 좋았어요 음료도 말차, 초코, ..."""
몽펍피,대구,"""애견카페 애견동반펍 애견동반식당 애견동반술집"""
셀 파파(Sel papa),대구,"""애견동반 가능한 카페입니다."""
텐빌리언,대구,"""애견동반 한옥카페라 특이하고 좋았어요!수풀레도 넘 맛났구요~~"""
트리팜,대구,"""애견동반가능 카페로 야외에 좌석이 여러군데 있고 아기자기 좋습니다."""
더 플레이그라운드 로스터리,대구,"""애견 동반 카페 조용하고."""
디어밸리,대구,"""애견동반카페라서 강아지데리고 방문하였습니다"""
조원준 커피연구소,대구,"""고양이 벽화가 있는 강아지 카페!"""
오던,대구,"""넓게 탁트인 카페 애견 동반 실내 실외 가능"""
슈얼리,대구,"""강아지 키우는데 애견 데리고 가기 좋은 분위기라 만족했어요~"""
카페부바스 두산점(본점),대구,"""1층은 애견 동반도 가능합니다."""
오가닉모가,대구,"""아이들, 애견동반도 가능합니다~ 빵은 못먹었는데 파운드케익이 유명하다네요"""
시크릿가든,대구,"""1인 1잔.. 애완견 동반되지만 실내 입장금지예요."""
자연충만,대구,"""실내는 안되지만 야외는 애견동반이 가능해서 좋아요."""
피플스커피,대구,"""사람이 많이 없을땐 애견동반(목줄착용)도 가능하다고 사장님이 얘기하네요."""
더디퍼,대구,"""느낌있는 포토존이 한가득에 강아지 동반도 가능헤서 취향저격이었어요."""
위드모데스티,대구,"""야외테이블,루푸탑은 애견동반가능 음료도 크로플도 맛있어요!"""
카페공가,대구,"""애견동반 카페로는 최고의 조건."""
카페이소,울산,"""애견동반가능하나 1층 분리된 장소와 야외만 가능합니다"""
개들랜드,울산,"""Very good place for puppy:) 애견동반 파크:) 입장료가 안 아깝습니다!"""
오뉴월,울산,"""예쁘고 따뜻한 애견동반가능숙소!"""
도프,울산,"""... 사장님이 만들어주는게 진짜맛있음 애견동반가능 앞쪽에 흡연가능."""
카페0732,울산,"""애견동반 아님!!!!!!"""
간절바당,울산,"""멋진곳이네요 한번쯤 방문하기에 좋아요 애견동반가능하니 참고 ..."""
Gate42,울산,"""분위기 좋으네여 애견동반가능이라 갔는데 애견동반 안된다고 바뀌었다고 합니다."""
코너104,울산,"""애견동반 가능해요. 사장님이 친절하샸움"""
카몬시 카페,울산,"""야외는 반려견도 동반가능한 카페여서 애견인들한테 추천하고 싶은 장소네요."""
히든블루,울산,"""힐링하기 너무좋아요 애견은 목줄하고 동반됩니다 직원분들도 친절 ..."""
카페 벼리,울산,"""후회 하지 않음 애견 동반가능"""
카페 수피아,울산,"""애견동반 가능한것도 좋은요소"""
시선310 간절곶점,울산,"""브런치는 별로임.애견과 동반하기 좋아요"""
은린,울산,"""애견동반 가능한 카페네요"""
장안숲므,울산,"""강아지카페에서 보통 먹을거릴 기대하진않죠."""
리틀티가든,울산,"""정원이 너무 이쁘고 아이들과 강아지 동반이 가능해서 더 좋은것 같다."""
루즈독,부산,"""강아지랑 놀기참좋은곳 기장 루주독 애견카페"""
일레븐 다대점,부산,"""분위기는 좋아요~~~ 특별히 애견인으로써 애견 동반 가능하고 애견 ..."""
비꼴로,부산,"""강아지 동반으로 입장가능함."""
ONUS cafe,부산,"""... 나쁘지 않으나 동네사람 아니면 접근성은 안좋다 애견동반 가능하며 ..."""
25디셈브리스,부산,"""숲속에있는 애견동반카페.힐링이 되는곳"""
카페 그랑시&오감쌀롱 퓨전술집,부산,"""일단 대형견도 동반이 되는 곳이라 제일 좋고요."""
느린토끼(슬로우래빗),부산,"""애견동반이 가능함 인테리어가 예쁨 주변은 볼게 없음"""
이플러,부산,"""애견동반카페 음식은 그냥 뭐.. 가격대바 좀 비싼감이 있음"""
블루커피코리아,부산,"""강아지 델고 가도 좋았어요."""
브라운피크닉,부산,"""강아지를 키우고 있다면 동반방문해서 꽤 만족도 높을수 있다."""
온 타임 (own time),부산,"""반려견 동반도 가능하답니다."""
기장 농띠,부산,"""반려견동반이라 더욱 좋았구요 브라우니랑 꿀자몽 맛있었어요^^"""
Brunch Garden sup,부산,"""맛있게 먹기는 했는데 5점은 아님, 애견 동반 가능함, 점심 시간대에 ..."""
AVE.1465,부산,"""애견동반 가능한 카페이며, 야외 테라스 좌석이 있습니다."""
엘룬,부산,"""너무맛있어욯ㅎㅎ분위기도 좋고 애견동반하기도 좋음"""
카페드220볼트 부산본점,부산,"""애견동반도 가능하지만 야외석만 가능하단걸 참고 하세요."""
로앙,부산,"""한적하고 조용한 곳에 위치한 예쁜 애견동반카페.. 실외에 운동장도 ..."""
애견동반가능한둔치국수,부산,"""맛도있고 분위기도 좋고 애견동반가능해서 좋아요"""
영분의일,부산,"""애견동반카페~~♡♡ 편하게 댕댕이와 식사할수있으니 좋으다"""
