오산 맑음터공원,경기,경기도 오산시 누읍동 115-1,,"여행,명소","""강아지와 시간을 보낼 수 있는곳""",,,http://blogfiles.naver.net/MjAxODA3MDJfNjMg/MDAxNTMwNDk4MzAyNTY4.qbtQCXHCiVRiCGLuWA1m3j1pba2DBE6vFAXjAjrYX64g.wiznzg7SrXIhORwmJjcv3ZBQSPcXcmCrp1lD-oGH378g.JPEG.skylove6542/output_634721815.jpg#900x599,316978,504283
자라섬,경기,경기도 가평군 가평읍 달전리 1-1,,"여행,명소","""강아지 산책, 연인 조용한 데이트, 사색등로 최고""",http://www.jaraisland.or.kr/,,https://ldb-phinf.pstatic.net/20140407_149/1396856621381TQ3ph_JPEG/%B0%E6%B1%E2_%C0%DA%B6%F3%BC%B6_11.JPG?type=m500_500,358593,579392
중대물빛공원,광주,경기도 광주시 중대동 91,,"여행,명소","""강아지랑 산책 하기도 좋아요""",,,http://blogfiles.naver.net/MjAxODA1MDdfMjcg/MDAxNTI1NzAwNjU3NjY5.A9va-eKz0NPoBPFr8MHjOGwzVqsjNHgInSZFm2u781Ig.J7pjL9CTOsuJWF6dI2PIC4AwgzU_TXGwZi89iz58rsEg.JPEG.hyr67/1.JPG#800x450,331126,533664
남한산성도립공원북문,광주,경기도 광주시 남한산성면 산성리 1225,,"여행,명소","""강아지 데리고 산책하기 좋아용""",,,,328104,542487
안산호수공원,경기,경기도 안산시 상록구 사동 1509,,"여행,명소","""강아지 산책 하기 너무 좋아요""",,"경기도 안산시 단원구 고잔동 고잔 신도시 안에 조성된 20만 평 크기의 근린공원이다. 2000년 1월 19일부터 한국수자원공사가 공사를 시작하여 2006년 3월 26일 문을 열었다. 고잔 새도시가 건설되기 전부터 있던 고잔저수지를 보존하고 주변에 다양한 체육시설과 공연장, 광장, 갈대습지, 산책로 등을 꾸미는 방식으로 조성되었다.

공원을 둘러싸고 안산천과 화정천이 흐르고, 두 하천이 모이는 곳에는 여러 종류의 물고기와 철새들을 관찰할 수 있다. 공원 둘레에는 3.6㎞ 길이의 자전거 도로를 만들어 자전거를 타거나 달리기를 할 수 있게 했다. 생태환경을 고려하여 설계된 공원은 8차선 도로를 경계로 하여 사동3공원과 사동4공원 등 2개의 공원으로 나뉜다. 두 공원은 보행용 육교로 연결된다.

사동3공원은 수변공간, 전망광장, 중앙행사광장으로 이루어졌다. 수변공간은 5만5,000평의 호수를 비롯하여 수변광장, 갈대습지 등이 있다. 호수 가운데는 높이 20m의 고사분수를 설치하였다. 전망광장은 아트타일로 만든 김홍도 민화로 꾸민 조형가벽과 솟대 등을 볼 수 있다. 사동4공원은 체력단련장, 축구장, 농구장, 배구장 등 체육시설과 이벤트장, 잔디광장 등으로 꾸며졌다.",https://ldb-phinf.pstatic.net/20150901_30/1441045561524OhERe_JPEG/13491046_0.jpg,296103,522376
양주시립회암사지박물관,경기,경기도 양주시 율정동 299-1,,"여행,명소","""넓은 공원은 아니나 탁트인 잔디밭이 좋습니다. 강아지산책도 좋고.""",http://www.yangju.go.kr/museum/index.do,"경기도 북부에 위치한 양주는 600여년의 유구한 역사와 전통을 자랑하는 유서깊은 문화의 고장으로, 유·무형의 중요한 문화재를 간직하고 있습니다. 그 중에서도 회암동 천보산 자락에 위치한 회암사는 유교사회를 지향했던 조선시대에 왕실의 적극적 후원을 입은 조선최대의 왕실사찰로서 한국 불교사에서 중요한 자리를 차지하고 있습니다.
지금은 비록 찬란했던 당시의 모습을 볼 수 없지만, 절터에 남아있는 유구를 통해 당시 회암사의 위상을 상상해보는 것은 어렵지 않습니다. 양주시에서는 이러한 회암사지를 경기북부 최고의 관광지와 역사교육의 장으로 조성하기 위해 회암사지 종합정비계획을 수립하였습니다. 종합정비계획에 따라 연차적으로 회암사지 발굴조사, 박물관 건립, 유적 및 단지정비 등의 사업을 추진하였으며, 양주시립회암사지박물관은 그 사업의 일환으로 2012년 10월 19일 개관한 이래 현재에 이르렀습니다.
양주시립회암사지박물관은 고려 말·조선 초 최대 왕실사찰이었던 회암사의 역사와 위상을 재조명하고, 유물수집·보관·연구·전시·교육기능을 통해 박물관으로서의 역할을 올바르게 수행함은 물론, 대국민서비스를 강화함으로써 보다 발전적인 역사·문화중심기관의 역할을 할 수 있는 전문박물관으로 운영하고자 합니다.
아울러 국내·외 기관과의 문화교류 창구로 활용하여 문화예술 도시로서의 이미지를 창출하는데 기여하는 양주시의 대표 박물관으로 운영해 나갈 것입니다.",https://ldb-phinf.pstatic.net/20200804_103/1596530256647frQGj_PNG/2slgVw1TQHfXo6kIjzVdWGIP.png,321237,582455
문화공원,경기,경기도 고양시 일산서구 주엽동 77,,"여행,명소","""강아지 산책하기 딱 좋아요""",,,,309148,551432
남양주한강공원 삼패지구,경기,경기도 남양주시 삼패동 630,,"여행,명소","""강아지 산책하기 너무 좋아요""",,,http://blogfiles.naver.net/MjAxNzA2MTdfMjg3/MDAxNDk3NzEwMjg2Nzcy.2LgkyuPqvDq6zsiXNuAupaUVksgBTCVe-Ckes5e8FOsg.mmZlw9sbf1SL4Nod0ELyyfVdybWU0VOfiCTaePyR29wg.JPEG.dukilove0314/IMG_0550.jpg#740x555,329141,554716
율봄식물원,광주,경기도 광주시 퇴촌면 도마리 102-3,,"여행,명소","""강아지 특히좋음 그리고 딸기,레일바이크,동물먹이 주는거 재밌음""",https://yulbom1107.modoo.at,"https://yulbom1107.modoo.at/

율봄식물원.농업예술원
1. 소개말
- 율봄식물원, 농업예술원은 '농촌예술테마농원'입니다. 농업을 재배, 생산 뿐만이 아닌 시각적 관점으로 아름답게 가꾸고 작품화시켜 볼거리와 쉼터를 제공하는 농업 관광 서비스 공간입니다.
청정 자연 속에서의 편안한 휴식과 함께 정직하게 재배된 신성한 농산물을 이용한 계절별 농촌체험도 즐겨보세요!

2.이용정보 및 관람 주의사항.
- 1만평의 야외식물원 + 1만평의 농산물 재배단지로 조성되어 있으며, 30분~1시간 정도의 산책코스입니다.
- 쉼터 개념의 식물원으로써, 곳곳에 벤치와 평상이 많이 비치되어 있습니다.
- 돗자리 지참 가능.
(그늘막, 텐트 설치 불가합니다.)
 - 도시락 반입 가능. (취사 행위는 금지합니다.)
(단, 가져오신 쓰레기는 되가져 가셔야 합니다.)
- 반려동물과 동반입장은 불가 합니다.
- 체육기구(공, 킥보드, 자전거, 배드민턴 등)반입은 불가합니다.
- 유모차 이용가능
(단, 비포장도로가 곳곳에 있어 이용이 불편합니다.)

3. 체험프로그램.
개인(농산물에 따라 현장신청 또는 예약),
단체(예약필수)
(개인의 경우 현장신청시 준비된 농산물이 소진되면 마감되어 있을수 있습니다.)

- 계절별 농촌 체험:
딸기수확(1~4월),
토마토 고추장 (5~6월)
토마토수확(6~8월)
벼타작,탈곡(10월)

- 상시체험
동물먹이주기(토끼, 염소, 산양)
어린이 레일썰매

※ 체험프로그램 가격 및 시간표는 031-798-3119 전화상담. 단체체험시 예약필수

4. 운영시간 및 요금

04월~10월
입장 오전10시-오후5시 / 퇴장 오후 6시까지

11월~03월
입장 오전10시-오후4시 / 퇴장 오후 5시까지

성 인 5,000원
중고생 4,000원
어린이 3,500원(25개월~초등)",https://ldb-phinf.pstatic.net/20160601_251/1464770778931ECa3T_JPEG/176551577638758_0.jpeg,335615,541146
평촌중앙공원,경기,경기도 안양시 동안구 평촌동 895,,"여행,명소","""강아지 산책하시려면 평일낮을 추천합니다""",,"넓이는 11만 9667㎡이다. 1992년 6월부터 개발하여 1993년 12월 31일 완공하였다. 안양시청 맞은편에 있는 공원으로 주위에는 소나무와 은행나무 등 20종 3만 3000여 그루의 수목과 7만 8800여 본의 초화(草花)류를 심었다. 상징조형물과 공모를 통하여 설치된 예술조형물 등 50여 점의 조각품이 전시되어 휴식과 예술감상을 함께 할 수 있는 곳이다. 체육시설로는 다목적 운동장과 테니스장·롤러스케이트장·농구장 등이 있고 원형스탠드와 놀이마당·야외무대 등의 문화시설이 있다. 이밖에도 벤치와 식수대·화장실·주차장·음수대·매점 등 편의시설도 설치되어 있다.

이중 야외무대는 조립식으로 1만 명을 수용할 수 있으며 각종 공연과 행사가 펼쳐진다. 1999년 4월 지구의 날 기념행사, 가정의 날 행사는 물론 멋쟁이 번개 배달왕선발대회와 록페스티벌 등과 같은 이벤트행사도 개최된다. 정치단체와 사회단체의 모임 장소로도 많이 이용된다. 야외공연장에 마련된 소규모의 다용도 트랙에서는 하키를 즐길 수도 있다. 2000년 10월부터는 공원 입구에서부터 조선일보 빌딩 앞에 이르는 240m의 거리를 차 없는 거리로 정하여 토요일 낮 12시~일요일 밤 8시 사이에 차량 통행이 금지된다. 이때는 자전거와 인라인스케이팅을 즐기는 청소년·연인·가족들로 가득 찬다. 지하철 과천선 평촌역에서 도보로 10분 거리에 위치하며, 인근에 관악산과 안양유원지·서울대공원·서울랜드 등이 있다.",https://ldb-phinf.pstatic.net/20150831_199/1441026294101bw6qr_JPEG/13351606_0.jpg,308029,532516
유니온타워,경기,경기도 하남시 신장동 27,,"여행,명소","""전망대 앞에 공원이 있어서 강아지와함께 산책하기도 좋고 주차비와 ...""",,,,331312,549736
강아지숲,강원,강원도 춘천시 남산면 광판리 1193,,"여행,명소","""강아지가 재밌게 잘 놀았어요!!!:)""",http://dforest.co.kr,사람과 강아지가 교감하며 단 하나의 소중한 이야기를 만들어갑니다. 행복을 찾아 떠나는 숲 속 여정이 강아지숲에서 시작됩니다.,https://ldb-phinf.pstatic.net/20210809_219/1628476011928J26pG_JPEG/l9l37F9zGSx5u8WoYuJPvf19.jpg,370405,570505
의암공원,강원,강원도 춘천시 삼천동 469-15,,"여행,명소","""놀고 소풍가기 좋아요 운동장도 있어요 강아지 산책도 좋아요""",,,,374518,585713
공지천유원지,강원,강원도 춘천시 근화동 690-1,,"여행,명소","""강아지와자전거도로와휴식 공간이좋왔습니다.와이파이고간이많았으면좋겠습니다""",http://tour.chuncheon.go.kr/open_content/page/sub01/sub01.asp?MCode=10402,"공지천은 주위에 조각공원, 분수대, 보트장, 고수부지, 야외공연장, 정조대왕도하주교, 전적기념관, 어린이회관, 이디오피아 참전기념비가 있으며 이 기념 비는 6·25 동란 때 카그뉴 대대가 화천, 철원지구 전투에서 112명이 전사하고 536명의 부상자를 낸 한국 동란 참전기념비다. 공지천 호수에는 남녀노소가 여가를 즐길수 있는 보트시설을 갖추고 있어 겨울을 제외한 3계절동안 중도와 의암호변의 경관을 감상하며 물놀이를 즐길수 있다.",http://blogfiles.naver.net/MjAxNzEwMzFfMzYg/MDAxNTA5NDU3NTkzOTUx.y-1ZYwA-LA0uDYReRRq_lz2m84QtPabZz5FoGqFWNe4g.nrqBP9SUxbLnIjW8MdZMjgzqSmqnaYqYIsXBFlzCiHEg.JPEG.homibike/DSC02868.jpg#1280x720,374662,585880
청평사,강원,강원도 춘천시 북산면 청평리 674 청평사,,종교,"""강아지동반 가을여행~ 고즈넉한 산사의 가을""",http://cheongpyeongsa.co.kr/,,https://ldb-phinf.pstatic.net/20150831_185/1441024015807YX0xc_JPEG/116277595473110_0.jpg,383330,598167
강릉쌍둥이동물농장,강원,강원도 강릉시 옥계면 천남리 364-49,0507-1482-1781,"여행,명소","""아이들 강아지와 병아리랑 놀기는 아주좋아요.""",https://youtube.com/channel/UCAtJdqAxxk_MQAyd1p8cZ6Q,"8월15일 광복절 월요일 정상운영합니다
매주 월요일을 휴무이며
대체공휴일 월요일은 정상 영업합니다!!

쌍둥이동물농장 강릉 가볼만한곳 상위 랭킹! 곰 호랑이 사자 원숭이 등 약 63종의 동물들과 먹이주기 체험, 12,000평 드 넓은 자연환경. 10여개의 놀이기구, 식물원, 민속체험관 등 아이들과 2~3시간 시간가는줄 몰라요~

강릉, 동해 근처로 아이들과 피크닉 필수 코스로 꼭 구경 오셔서 행복한 추억을 담아가세요~

(휴대폰충전은 매점 내 비치되어 있습니다.)",https://ldb-phinf.pstatic.net/20210424_7/1619232087165iQ7W5_JPEG/%B5%BF%B9%B0%BB%E7%C1%F8%2B%B1%E2%BA%BB%C1%A4%BA%B8_00000.jpg,491772,556653
구곡폭포,강원,강원도 춘천시 남산면 강촌리 432,,"여행,명소","""시원해요 강아지도 함께 들어갈 수 있어서 더 좋아요""",,"봉화산(736m) 기슭에 있는 높이 50m의 폭포다. 아홉 굽이를 돌아서 떨어지는 폭포라 하여 붙여진 이름이다. 1981년 2월 13일 춘천시 관광지로 지정되었다. 

입구에서 폭포에 이르는 오솔길의 경관이 아름다우며 폭포 주변에는 하늘벽바위 등의 기암이 있다. 한여름에는 차가운 물보라와 숲그늘이 시원함을 느끼게 하고 겨울에는 거대한 빙벽을 제공해 빙벽 등산객들이 즐겨 찾는다. 깔닥고개를 넘으면 자연부락인 문배마을이 나오는데 이곳에서 토속음식을 먹을 수 있고, 강촌역에서 폭포 입구까지는 자전거 전용도로가 나 있다. 해마다 산악자전거대회와 빙벽대회가 열린다. 

주변에 봉화산·검봉산·강촌유원지·삼악산·등선폭포·남이섬·의암호 등 관광명소가 많다.",https://ldb-phinf.pstatic.net/20150831_196/14409922880160wiId_JPEG/11491586_0.jpg,365810,577022
행구수변공원,강원,강원도 원주시 행구동 1029,,"여행,명소","""강아지랑 산책하기 참 좋아요""",,,http://blogfiles.naver.net/MjAxNzA2MDRfMTI5/MDAxNDk2NTQwODM1NDE4.OfHrxh9d-j9vwPM2Wn-LYb0i6-sL8NdVDzjfAZECFssg.UMgv66lHqLo1dPlrQgWkfyQpIQowL3baWWonPRIfWREg.JPEG.t507808/IMG_1825.jpg#1600x1067,399832,526713
경포해변,강원,강원도 강릉시 강문동  산1-1,0507-1320-4901,"여행,명소","""강아지랑 산책하기 좋더군요 사진 찍기도 괜찮아요""",https://www.gn.go.kr/tour/prog/lod/Sights/S01/sub02_02_01/view.do?cid=434&orderBy=B&pageIndex=1&searchCondition=sj&searchKeyword=%EA%B2%BD%ED%8F%AC%ED%95%B4%EB%B3%80,"봄부터 겨울까지 즐기는 사계절 관광지
개장기간 : 매년 7~8월 중
요금입장료,경포놀이공원, 모터보트, 경포 관광마차
면적: 25,000㎡
시설 및 제공서비스 : 화장실 급수대",https://ldb-phinf.pstatic.net/20150206_172/1423207830967gr2JJ_JPEG/%B0%AD%BF%F8_%B0%E6%C6%F7%C7%D8%BC%F6%BF%E5%C0%E5_1.JPG?type=m500_500,480171,578501
무궁화공원,강원,강원도 홍천군 홍천읍 연봉리 363-1,,"여행,명소","""호젓하게 강아지 산책 시키기가 너무 좋은공간입니다.""",,"일제강점기에 무궁화를 널리 보급한 한서 남궁억을 기념하여 세운 공원이다. 공원 안에 남궁억의 시비와 군민헌장기념비, 충혼탑, 3·1만세탑, 6·25전쟁 홍천지구전투 전적비, 전국회부의장 동은 이재학기념비, 반공희생자위령탑 등이 있다. 

입장료는 없으며 홍천군민과 청소년들을 대상으로 향토애와 나라사랑을 가르치는 산 교육장으로 활용되고 있다. 찾아가려면 홍천읍에서 공원행 시내버스를 타고 10분 정도 간다.",https://ldb-phinf.pstatic.net/20150831_268/1441010874474GFOMi_JPEG/126173568156196_0.jpg,388858,564396
김유정 문학촌,강원,강원도 춘천시 신동면 증리 866-1,,"여행,명소","""강아지랑 주변 산책하기좋아요""",http://www.kimyoujeong.org/,"한국의 대표적인 단편문학작가 김유정(金裕貞, 1908~1937)의 문학적 업적을 알리고 그의 문학정신을 계승하기 위하여 고향인 실레마을에 조성한 문학공간이다. 김유정은 실레마을에서 목격한 일을 처녀작 산골나그네(1933)의 소재로 삼았고 이곳에서 여러 작품을 구상하였으며, 마을의 실존 인물들을 작품에 등장시켰다. 

마을 곳곳에 작품에 나오는 지명을 둘러보는 문학산책로가 조성되어 있으며, 당시 모습대로 복원한 작가의 생가와 문학 전시관, 외양간, 디딜방아간, 휴게정, 연못 등이 설치되어 있다. 이곳에서는 해마다 김유정추모제를 비롯한 각종 문학축제와 세미나 를 개최하고 작품 속의 모티브를 이용한 다양한 프로그램들을 운영하고 있다. 

전시관은 매주 월요일, 1월 1일, 설날 & 추석 당일 휴관하며, 입장료는 개인(초등학생 이상)2,000원. 단체(20인 이상) 1,500원이다.
 이용시간은 동절기 9시 30분~17시, 하절기에는 9시~18시까지이다. 가까운 곳에 봉화산, 구봉산, 소양호, 적석총, 춘성 증리 고분군 등의 관광명소가 있다.",https://ldb-phinf.pstatic.net/20150206_246/1423207957491L0W4C_JPEG/%B0%AD%BF%F8_%C3%E1%C3%B5%B1%E8%C0%AF%C1%A4%B9%AE%C7%D0%C3%CC_1.JPG?type=m500_500,375457,579653
대관령 하늘목장,강원,강원도 평창군 대관령면 횡계리 470-5,,"여행,명소","""넓고 강아지 데리고 놀기 좋은데 너무 넓어서 결국 다 못돌아봤오요""",http://www.skyranch.co.kr/,"자연을 직접 체험하는 국내 최초의 '자연순응형' 체험목장

대관령 하늘목장",https://ldb-phinf.pstatic.net/20220810_9/1660109650547UBecT_JPEG/177159573878286_0.jpeg,463636,567281
멍비치,강원,강원도 양양군 현남면 광진리 78-20,,"여행,명소","""여름에 강아지와 함께 즐거운 시간을 보내기 좋아요!""",,"국내 유일 애견전용 해수욕장
1년 오직 45일만 운영하는 특별한 해변체험
전국 모든 반려견이 모이는 여름 휴양지",https://ldb-phinf.pstatic.net/20220616_61/1655364424015231c5_JPEG/KakaoTalk_20220526_161554159.jpg,468121,594797
펫힐링 달빛동물원,강원,강원도 영월군 남면 연당리 647,0507-1359-5561,"여행,명소","""... 이전에 없었던 아기 강아지 3마리가 있어 아이들이 너무 좋아했어요!""",http://moonlightzoo.kr,"행복한 추억을 만드는
영월 테마파크~
""펫힐링 달빛동물원""
이색동물, 오토캠핑, 체험, 레저, 실내관, 키즈관까지
1박2일이 모자란 달빛동물원에서의 힐링코스
영월에서 만나요~^^
문의 : 033-373-0995/010-9523-5560
달빛동물원 캠팡장 네이버n예약 : https://store.naver.com/accommodations/detail?id=1370700346",https://ldb-phinf.pstatic.net/20200406_227/1586140935794Yw9YW_JPEG/foElypfO0NU1yq5-M3QzRFwh.jpg,436010,507876
대관령주주파크,강원,강원도 평창군 대관령면 횡계리 291-25,,"여행,명소","""먹이주는 체험도하고 같이놀고 귀요운 ㅌ7끼랑 강아지가 있어서""",http://blog.naver.com/zoopark01,"대관령주주파크에는 1.2월에 태어난 귀엽고 사랑스러운 아기양들이 많이 있어요
",https://ldb-phinf.pstatic.net/20200314_219/15841549677799yvH2_JPEG/My_kGVpOc9pX0T-9mRDOfrhW.jpg,462567,564223
금은모래강변공원,경기,경기도 여주시 연양동 8,,"여행,명소","""인적이드물어서 강아지 산책시키기 좋아요""",,,http://blogfiles.naver.net/MjAxODA3MTBfMTg3/MDAxNTMxMTkyNjQyMTcy.nz5iH7XNSgazDNUDQeeG0LdnPpvWwHeqr7-keV_eJy4g.BlN8S7zTxb2XeJUIsD8r5jwGhEpb26pWsWd1GqAVT6Mg.JPEG.yeojuhangul/1X5A4815.jpg#740x493,371113,520783
하늘마루염소목장,강원,강원도 평창군 방림면 계촌리 838,,"여행,명소","""염소가 배불러서 많이 안 놀아줬고 ㅠㅠ 강아지가 너무 ...""",https://skygoat.co.kr,,,426363,541157
의림지,충북,충청북도 제천시 모산동  241,,"여행,명소","""혼자여도 강아지랑 같이여도 늘 산책하기 최고인곳~""",,"의림지는 우리나라의 대표적인 수리시설 중의 하나로, 조성 연대는 확실하지 않으나 삼한시대부터 있었던 것으로 알려져 있다. 신라 진흥왕 때 악성(樂聖) 우륵(于勒)이 개울물을 막아 둑을 쌓았다는 이야기가 전하고, 그로부터 700년 뒤 이곳에 온 현감 박의림(朴義林)이 좀더 견고하게 새로 쌓은 것이라고도 한다. 조선 세조 때 정인지(鄭麟趾)가 체찰사(體察使)로 이곳에 왔다가 3도의 병력 1,500명을 동원하여 대대적으로 공사를 시행했다는 기록 등이 있다. 규모는 만수면적 13만 ㎡, 최대 수심 13.5m이다.

제림은 의림지 제방 위에 조성된 소나무와 버드나무 숲이다. 주종은 수백 년 묵은 노송이며 버드나무, 전나무, 은행나무, 벚나무 등이 함께 자라 아름다운 경관을 자아낸다. 

농업용수가 넉넉지 못한 이 고장에서 방죽 아래쪽 청전동(靑田洞)의 농사는 전적으로 이 의림지 못물에 의존하는 형편이다. 주변에 영호정(暎湖亭)·경호루(鏡湖樓) 등의 정자와 연자암, 용바위, 홍류동, 홍류정지 등의 휴식처뿐 아니라 해빙기에 산란을 하러 모이는 빙어도 유명하여 단양지역의 대표적 명소로 알려져 있다.  

1976년 12월 21일 충청북도기념물 제11호로 지정되었다가 2006년 12월 4일 명승 제20호로 변경되었다. 제천시에서 관리하고 있다.",https://ldb-phinf.pstatic.net/20200407_130/15862540547865Eq3s_JPEG/27tdtydHXxnZQzWs0osy4lPX.jpg,418842,507961
비내섬,충북,충청북도 충주시 앙성면 조천리 412,,"여행,명소","""... 그리고 강아지 산책시 변은 반드시 수거하시길""",,,http://blogfiles.naver.net/MjAxNzEwMTJfMjQ3/MDAxNTA3Nzc1Njk5NzUz.AOI6J0dkfOPsLIb80TUPYofAv4i_tavWkkDnhDm_sLYg.rVRyXcEpdqnftz1zz95KNe92QtQq65MOFTFPDLmUr-gg.JPEG.goodchungju/11.jpg#1000x667,383789,500833
중앙탑사적공원,충북,충청북도 충주시 중앙탑면 탑평리 3,,"여행,명소","""넓고 깨끗하고 텐트 치고 강아지 뛰놀고 평화롭네요.""",,"1992년에 국보 제6호인 중원 탑평리 칠층석탑(일명 중앙탑)의 훼손을 막기 위해 중앙탑 주변을 정리하고 보수하여 사적공원(史跡公園)으로 조성하였다. 부지면적 8,448㎡로 넓은 잔디밭에 다양한 수종의 나무를 심고 시민들의 휴식공간도 마련하였다. 

중앙탑은 통일신라시대에 건립된 석탑으로 화강석 재질이며 높이 14.5m이다. 탑 주변에는 충주호조각공원이 조성되어 있어 곳곳에서 조각 작품을 감상할 수 있으며 그 외에도 향토민속자료 전시관, 남한강 수석 전시관 등이 있다. 충주호 옆에는 야외음악당을 설치하였으며 북쪽의 조정지 호수에는 음악과 함께 물을 뿜어올리는 음악분수대도 있다.",http://blogfiles.naver.net/MjAxNzA5MDVfMTUz/MDAxNTA0NTc1OTY2NzUw.Tj8nGiqAZzOlEIdFQVlMWzl-2hOIjHvIAaGQ3kIJnBgg.gbUrpccF3pgzI1YW7qBFz7-sIXDr2ntRr27BGNmYQC4g.JPEG.kkongi3028/DSC03503.JPG#900x605,388311,490554
관아공원,충북,충청북도 충주시 성내동 232-2,,"여행,명소","""저녁때 강아지와 산책하기 좋아요.""",,"중앙공원이라고도 부르며, 면적은 약 7,500㎡이다. 조선시대 충주읍성 내에 있던 충주목(忠州牧) 관아터에 조성한 공원으로, 청녕헌(淸寧軒)과 제금당(製錦堂) 등 옛 관아건물이 남아 있다. 이 관아건물들은 1870년(고종 7) 8월 화재로 소실되어 같은 해 10월 충주목사 조병로(趙秉老)가 중건한 것이다. 그 후 내부를 개조하여 중원군 청사로 사용하다가 1983년 군청이 이전하면서 충주시에서 완전 해체하여 복원한 후 그 일대를 공원으로 꾸몄다. 

관아공원에는 청녕헌과 제금당 외에 충청감영문과 산고수청각, 축성사적비, 순교자현양비 등이 수령 500년이 넘은 느티나무, 소나무 등의 수목과 어우러져 있어 고색창연한 휴식처가 되고 있다. 

2층 누각 형식의 관아공원 정문은 정면 3칸·측면 2칸 규모이며, 정면에 충청감영문(忠淸監營門), 뒷면에 중원루(中原樓)라는 현판이 걸려 있다. 충주목사가 집무를 보던 동헌 건물인 청녕헌(충청북도유형문화재 제66호)은 정면 7칸·측면 4칸의 목조와가 팔작지붕 건물로, 공포와 화반 등의 장식이 웅장하고 아름답다. 

청녕헌 동쪽으로는 영빈관으로 사용되었던 별관건물인 제금당(충청북도유형문화재 제67호)이 있는데 이 건물은 정면 7칸·측면 3칸 규모로 예성별관(蘂城別館)이라고도 한다. 공원에 있는 또 하나의 문화재는 축성사적비(忠州築城史蹟碑 충청북도유형문화재 제68호)로, 1869년(고종 6) 충주목사 조병로가 충주읍성을 개축하여 완공한 것을 기념하기 위해 세운 석비이다. 공원에는 그밖에 관아에서 찬간(饌間) 즉 부엌 용도로 썼던 산고수청각(山高水淸閣) 건물과 신유박해·병인박해 때 순교한 충주의 천주교 신자들을 기리기 위한 순교자현양비가 있다. 

충주시는 2007년 2월부터 7월까지 사업비 2억 8,000만 원을 투여하여 청령헌 기단부 원형을 복원하고 미관상 어울리지 않던 경계석을 철거하였으며, 소나무와 주목을 식재하고 바닥 전체를 황토로 포장하는 공원 정비 사업을 진행하였다.",http://blogfiles.naver.net/MjAxNzExMTVfMjcz/MDAxNTEwNzQxMTYwODcz.GxmNeMDuxcJaA-fkKXj-Xkx6yVZxoLktxUeWFYpao24g.Gqr7eLjhCAqIOAGNpVXfZ2oWXM61GVYQ3dutq2rFZAgg.JPEG.goodchungju/SAM_2420.jpg#1024x682,321332,519937
정방사,충북,충청북도 제천시 수산면 능강리 161-1,,종교,"""산사에 강아지 두마리와 시원한 풍경.""",,,http://blogfiles.naver.net/MjAxODA4MDFfMTMw/MDAxNTMzMTA4MzMzOTY3.vC3D5X99zJLMltykivmxNsp3RiKLV9LUCF-16FLD5bMg.q7Y6Klanws_U4WnMnpq1mllh7DMd_ckdLCjF0RQmGoQg.JPEG.kimyang1101/20180610_110740.jpg#900x506,303479,535155
상당산성,충북,충청북도 청주시 상당구 용담.명암.산성동,,"여행,명소","""애견인들에 성지인듯 강아지데리고 산책하기정말좋아요""",,"상당산성이 처음 축성된 것은 백제시대 때 토성으로 만들어진 것으로 추정되며 상당산성이라는 이름은 백제의 상당현에서 유래한 것으로 보는 견해도 있고, 통일신라 때 행정구역인 서원소경이 청주에 설치되는데 이때 김유신의 셋째 아들 김서현(원정공)이 서원술성을 쌓았다는 기록이 전하기도 한다. 이후 조선시대 선조 29년 임진왜란 당시 개축되었다가 숙종 때 석성으로 개축하였다. 산성의 면적은 12.6ha, 성 둘레 4,400m이며 크기가 일정하지 않은 석재로 수직에 가까운 성벽을 구축하고 그 안쪽은 토사(土砂)로 쌓아올리는 내탁공법(內托工法)으로 축조하였으며 높이는 4.7m이다.

동·서·남방 3개소에 성문을 두었는데, 남문은 무사석(武砂石)으로 홍예문을 만들고 그 위에 목조 문루(門樓)를 세웠다. 지금은 석축 부분만 남아 있고, 성문의 높이는 3.5m, 너비는 4.2m이다. 동문과 서문도 역시 문루가 있었으며 성문은 무사석으로 네모지게 축조하였는데 높이 2.7m, 너비 2.8m이다. 동문과 남문 부근에 1개소씩의 암문(暗門)이 있고 동남방에 수구(水口)가 있었으나 지금은 여기에 저수지가 만들어져 있다. 성내에는 동장대(東將臺)와 서장대(西將臺)의 터가 남아 있다. 

1996년 현재 이 성내에는 50여 가구가 살고 있다. 읍지(邑誌)에 따르면 이 산성은 1716년(숙종 42) 고지(古址)에 의거하여 석축으로 개수하였다고 하며, 남문 등의 성문·성벽에 당시의 공사관계자들의 이름과 관직명 등이 새겨져 있다. 남문의 문루는 1977년 복원되었다.",https://ldb-phinf.pstatic.net/20170908_104/1504850510786O58hE_JPEG/rNAkVRdz1OntB-jHe7jAR9SJ.jpg,359065,451285
