용지공원,경남,"""도심의 긍원 좋으네요 강아지도 같이 산책가능하고요"""
섬이정원,경남,"""요기 지킴이 강아지 ㅋ 귀여워~"""
창원 펫빌리지,경남,"""창원에 이런곳이 있는지 처음 알게되었고, 강아지들을 데리고 어디 ..."""
합천 영상테마파크,경남,"""강아지랑같이 갈수있어서좋아요"""
함주공원,경남,"""강아지와 산책하기 넘 죠아요~^^"""
남해양떼목장 양모리학교,경남,"""무엇보다 강아지 겨울이가 너무너무 귀여움"""
장복산공원,경남,"""강아지 산책겸 , 걸어 봤는데.. 테크 길도 무난하고 좋았고, 편백나무 ..."""
장유대청계곡,경남,"""강아지와 함께 등산했어요."""
양산워터파크,경남,"""강아지랑 산책오기도 좋고 아이들과 산책나와도 좋을듯합니다"""
송정숲,경남,"""강아지입장을금해주면좋개쓰미다"""
용지문화공원,경남,"""강아지와 산책 나오기 좋습니다"""
창포원,경남,"""강아지 산책하기 너무좋아요"""
순매원,경남,"""아직 만개안함 귀여운 강아지들 많이봄"""
하동 송림공원,경남,"""... 배변처리 좀 제대로 하셨으면 하는 바램입니다 간혹 강아지들 배변이 ..."""
이순신공원,경남,"""산책길 조성이 잘 되어 있어 강아지동반 여행 중이시라면 산책코스 추천드려요"""
만어사(萬魚寺),경남,"""강아지 눈꼽때주고싶네.."""
화개장터,경남,"""장터 옆에 흐르는 넓은 냇가가 있어 우리 강아지들과 물놀이도 즐겼 ..."""
연지공원,경남,"""강아지가 산책 하기 좋은곳"""
거북공원,경남,"""강아지 산책하기 좋아요"""
통영해양관광공원,경남,"""... 강아지 산책할때 여기가 가장 좋더라고요(주변에 공원이 여기라서."""
관룡사,경남,"""... 공기도 좋고 수님도 친절하시고 강아지""도솔""도 얌전하고 ㅎ 몇십년 ..."""
밀양치즈스토리,경남,"""치즈도만들고 귀여운강아지 치즈,피자도귀엽 ..."""
몽스홀릭,경남,"""강아지들도 많았고 애들이랑 갔는데 애들이 좋아했어요"""
수릉원,경남,"""강아지산책및휴시공가넓어서좋아요"""
수변공원,경남,"""집앞쪽에 있어 강아지랑 산책도 하고 바다 ..."""
아양교,대구,"""아름답고 하리하지만 강아지 들어온 어디에서 자유롭게 뛰어놀 수 ..."""
디아크문화관,대구,"""강아지랑 산책하기도 좋구요."""
해맞이공원,대구,"""강아지랑 산책하기 좋음."""
벽화마을(옹기종기행복마을),대구,"""벚꽃필때 산책하기 좋은곳 어르신들이 많음 조용함 목줄안한 강아지 ..."""
푸댕,대구,"""강아지들의 전용 음료인 멍푸치노가 있어 강아지와 함께 티타임을 갖을 ..."""
도그라이프 행복분양 본점,대구,"""강아지가없어도 강아지좋아하면 부담없이 입장가능"""
도그플레이스,대구,"""강아지가 아주많음. 넓어서 좋음 깨끗하지는 않음."""
바바빈애견카페,대구,"""신디 귀여워요 강아지도 많아요 넘 최고~^^"""
힐링독,대구,"""그래도 귀엽긴하네요 작은강아지가 많아서 겁많은 제딸도 좋아 ..."""
멍리버,대구,"""강아지를위한 장소입니다."""
포레스트26,대구,"""고기도 굽고 강아지는 놀고"""
대불공원(大佛公園),대구,"""우리집에 강아지 하고 산책 하기가 너무좋아요"""
멍뭉몽,대구,"""저희 강아지도 잘 봐주시고 매장도 깨끗합니다"""
가창체육공원,대구,"""강아지 산책시키러 주5회는 가는듯.. 좋아요"""
중산지(中山池),대구,"""강아지 데리고 산책가기도 좋은 곳"""
천주교 가실 성당,대구,"""구 사제관앞쪽에 큰강아지 2마리 있는데 가끔 짖습니다."""
돼지30,대구,"""강아지 동반 가능한 식당으로 혹시 개 싫어하시면 문의하고 가세요~ ..."""
도그브라더스,대구,"""강아지와함께 할 수있어 좋은곳"""
청도박물관,대구,"""다른 이들은 애들 데리고 와서 놀고 전 강아지 데리고 가서 놉니다."""
태화강 국가정원,대구,"""사람끼리나 강아지 데리고 산책도 자주 가고 돗자리펴고 놀기도 하고 합니다."""
간절곶,울산,"""강아지와 함께 간절곶 방문!!"""
대왕암공원,울산,"""그늘많아서 강아지랑 산책하기좋아요"""
외고산 옹기마을,울산,"""강아지와 함께 방문했다."""
애견운동공원,울산,"""가격도 저렴하고 강아지 산책시키고 놀기 좋아요"""
슬도등대,울산,"""강아지 산책 하기좋아요^^"""
바다독차지,울산,"""해변에 있는 야외 애견카페라서 강아지들이 뛰어놀기에도 좋고 풍경도 좋음"""
십리대밭교,울산,"""강아지와 산책하기 최고의장소"""
개들랜드,울산,"""강아지들의 천국!!!최고의 시설과 최고의 놀이터!"""
반려동물문화센터,울산,"""강아지와 동반해야지 입장가능합니다"""
강아지와산책,울산,"""친절하시고 강아지미용 잘하시네요"""
카페멍데이,울산,"""강아지 유치원도 운영 하고 분위기도 너무좋아요"""
동백산방,울산,"""맛도 괜찮고 강아지랑 뛰어 놀기에도 너무 좋네요"""
카페이소,울산,"""강아지들이 놀기에 아주 좋은거같아요 ㅎ"""
용소웰빙공원,울산,"""강아지랑 산책하기 너무 좋았어요"""
APEC 나루공원,울산,"""강아지랑 산책하기 좋음"""
불의 정원,울산,"""걷기너무좋음 단점 강아지가너무 많음...ㅠㅠ"""
성지곡수원지,부산,"""진짜 너무 좋아요 강아지랑 가기도 좋아요 앉아 쉴곳도 많으니,간식 ..."""
부산시민공원,부산,"""강아지랑 산책가기 좋아요"""
해운대블루라인파크 청사포정거장,부산,"""강아지랑 동반하고 여행을 하다보니..제한이 많았다."""
금강공원,부산,"""강아지랑 산책하기좋고 공기도 좋아요"""
어린이대공원,부산,"""강아지 데리고 산책가기 좋음"""
아미산 전망대,부산,"""... 방문했더니 커피숍은 영업을 안했지만 강아지 산책하기도 좋고 다대 ..."""
삼락생태공원,부산,"""강아지 산책시키기 최고예요"""
감전야생화단지,부산,"""넓고 볼거리도 많고 나들이 오기좋고 강아지랑산책하기 ..."""
다대포 꿈의 낙조분수,부산,"""강아지 산책시키러 자주 가는데 좋음"""
부산중앙공원,부산,"""... 많은듯 넓게 조성되어서그런지 산책하기도 좋은듯 강아지들도 많이 ..."""
평화공원,부산,"""강아지랑 산책하니 너무 좋아요."""
온천천 시민공원,부산,"""강아지랑 산책하기 좋은곳"""
대저생태공원,부산,"""강아지.데리고 산책하기 좋아요"""
동래읍성지,부산,"""강아지들이 뛰놀수있는 곳 너무 좋아요"""
부산민주공원,부산,"""강아지 산책시키기 위해 자주갑니다 산책로가 좋아요"""
해월정,부산,"""... 하기도 좋아요 달맞이 산책길로 강아지 산책했어요"""
신선대 유원지,부산,"""벚꽃이 만발한 길~ 정말 좋아요 오늘은 날씨도 좋아서 사람들도 강아지 ..."""
광안해변공원,부산,"""강아지랑 산책하기 좋아요"""
구포무장애숲길,부산,"""친구들과 우리 강아지와 무장애숲길~ 운수사~ 무장애숲주차장 이렇게 ..."""
죽도공원(竹島公園),부산,"""강아지와 산책하기좋은 곳"""
다대포 해변공원,부산,"""한적하고 강아지 데리고 산책하기 너무 좋았어요"""
달맞이동산,부산,"""강아지 데리고 산책하기 너무 좋아요~~"""
문탠로드,부산,"""강아지들 산책도 강추예요^^"""
금정산성 북문,부산,"""강아지 산책시키기에도 좋구요"""
남포아지트,부산,"""항상 즐거운곳 사장님도 친절하시고 강아지들도 말잘듯고 애교도 많아요"""
피터펫카페 부산본점,부산,"""친절하시고 강아지들놀기조아요"""
노리매,제주,"""강아지랑 산책하기 너무 좋은 곳!!"""
생각하는정원,제주,"""강아지 출입(소형견)이 가능해서 좋았습니다."""
카멜리아 힐,제주,"""강아지랑 산책하기 좋아요"""
항파두리 항몽유적지,제주,"""강아지랑 산책하기 딱 좋을거 같아요"""
한림공원,제주,"""강아지랑 산책도 할수있고 넓고 좋습니다."""
신창풍차해안,제주,"""노을질때 이쁜 해안가입니다.. 강아지들이랑 자전거 타고 자주 다녀요"""
섭지코지,제주,"""강아지와 함께한 여행인데 너무 좋아하네요"""
조천만세동산,제주,"""애들이나 강아지 데리고 뛰기 좋아요."""
멍멍플레이스 (MM PLAYS DOG CAFE),제주,"""강아지랑 놀러가기 좋아요"""
성읍민속마을,제주,"""강아지 동반 가능합니다."""
삼무공원,제주,"""모기가 많아요 강아지들도 산책 많이 하는것 같아요 개똥 조심 하세요 ㅋㅋㅋ;"""
오설록 티 뮤지엄,제주,"""강아지와 야외테이블에 앉았어요."""
금오름,제주,"""어린 아이들, 강아지들과 함께 올라가시는 분들 많았어요."""
여미지 식물원,제주,"""강아지도 같이 들어갈 수 있는게 큰 장점"""
제주신산근린공원,제주,"""강아지 산책시키기 좋아요"""
제주허브동산,제주,"""강아지 동반 가능하고 사진 포인트 많아요."""
송악산 둘레길,제주,"""강아지 데리고 걷기좋고 도착전 작은해수욕장 사진찍기 좋아요"""
혼인지,제주,"""강아지랑 조용하게 여행하기 좋았고 수국 보러 오면 좋을것 같아요"""
