보사노바 커피로스터스,강원,강원도 강릉시 견소동 168,,애견동반,"핸드드립 커피 변동가격(업주문의) | 보사노바 베이커리 변동가격(업주문의) | 아메리카노 4,600 | 카페라떼 5,000 | 자몽피치아이스티 5,500 | 에스프레소 4,600 | 카푸치노 5,000 | 바닐라라떼 5,400 | 스페니쉬라떼 5,400 | 콜드브루 5,000 | 콜드브루 라떼 5,400 | 레몬에이드 6,000 | 청귤에이드 6,500 | 청귤티 5,500 | 상하목장아이스크림 4,500 | 밀크코코아 5,000 | 캐모마일 5,500 | 페퍼민트 5,500 | 얼그레이 5,500 | 우롱피치 5,500",평일 09:00~22:00 LO 21:30 | 주말 08:00~22:00 LO 21:30,https://smartstore.naver.com/bncr,"스페셜티 커피 전문 로스터리 카페, 보사노바 커피로스터스 속초점 입니다.

직접 로스팅한 원두로 내리는 스페셜티 커피의 다양한 향과 맛을 즐기실 수 있습니다.
매장에서 직접 만드는 베이커리는 다양한 빵과 디저트를 제공하며, 보사노바 커피와 더욱 잘 어울립니다.
1층에 반려동물 공간이 따로 마련되어 있어 반려동물과 편하게 방문하실 수 있습니다.
4층 테라스에선 안목 바다 앞 천혜의 뷰가 아름답습니다.",https://ldb-phinf.pstatic.net/20210222_283/1613969180783CWrVY_JPEG/3s_rFoNrYZFLq9VzJbznv6FZ.JPG.jpg,302256,547000
커피템플,제주,제주특별자치도 제주시 월평동 1348-3 중선농원 커피템플,0507-1311-4050,애견동반,"<시그니처> 슈퍼 클린 에스프레소 6,500 | <시그니처> 카페 루이지 6,500 | 에스프레소 5,500 | <시그니처> 텐저린 카푸치노 7,000 | <시그니처> 텐저린 라떼 7,000 | <시그니처> 유자 아메리카노 7,000 | 핸드드립 커피 변동가격(업주문의)",월요일 10:00~19:00 | 화요일 10:00~19:00 | 수요일 10:00~19:00 | 목요일 10:00~19:00 | 금요일 10:00~19:00 | 토요일 10:00~19:00 | 일요일 10:00~19:00,https://www.instagram.com/coffeetemple_jeju,"국가대표 바리스타, 한국 바리스타 챔피언 김사홍 바리스타의 커피템플 3호점이 제주 중선농원에 열었습니다.
중선농원은 복합 문화공간으로 감귤밭과 갤러리, 작은 도서관, 게스트 하우스 그리고 커피템플이 함께 있습니다.
향긋한 커피와 함께 그림도 보고, 책도 보고, 산책도 하며 쉬었다 가세요.",https://ldb-phinf.pstatic.net/20180111_79/1515654865511ENh5Q_JPEG/sSTBHaOAgm0fr20KZWXpPe30.JPG.jpg,267314,98941
나바지오,강원,강원도 홍천군 홍천읍 태학리 53-1 나바지오,0507-1484-3802,애견동반,"하겐다즈아이스크림 4,500 | 황치즈버터바 6,000 | 고메버터바 5,500 | 카페라떼 7,500 | 애플망고스무디 7,500 | 돌체커피 7,500 | 디카페인콜드브로 7,500 | 커피프라페 9,000 | 딸기요거트 9,000 | 카라멜마끼아또 7,500 | 딥초코라떼 9,000 | 레몬에이드 7,500 | 자몽에이드 7,500 | 말차라떼 9,000 | 샤먼 TWG에이드 8,500 | 복숭아아이스티 7,500 | 아샷추 7,500 | 샤먼에이드 8,500 | 나바지오와플 14,000 | 딸기마차 9,000 | 크림바닐라 8,500 | 아메리카노 7,000 | 뉴크롭케냐AA 7,500 | 디카페인콜드브루 7,500",,https://www.instagram.com/navagio_cafe,"여자친구와 아이들이 웃을수 있는 복합리조트 공간, 여기는 나바지오입니다! 대형 매장이지만 음료 음식 주류 하나하나 다 신경써서 구성하였습니다.

홍천군 인스타그램 맛집, 가볼만한곳, 카페 , 나바지오는 1500평 부지에 분위기좋은곳에서 즐기를 위한 건물을 건축하여, 50대 이상 주차 가능한 넓은 부지와 부모님이 보는데에서 뛰어놀수 있는 잔디광장(100평), 연인끼리 홍천강 뷰를 볼수 있는 2층 옥상테라스, 홍천강 둘레길과 바로 연결되어 있습니다.

지금 보시고 계시는 나바지오 건물은 ' 9m의 파랑색 큰아치형 출입문'을 시작으로 건물안쪽으로 또 다른 골목이 구성되어 있습니다. 골목을 따라 걷다가 보면 100평의 잔디 광장이 나오고 또 다시 아치형 문을 지나면 야위 돔공간및 벚꽃나무 거리가 구성되어 있습니다.

연인과 아이들과의 여행에서 즐거운 추억을 기록할 포토존이 가장 중요한 걸 알기에 나바지오는 리조트 포토존, 원형벽 포토존, 그리스 입구포토존을 구성해두었습니다. 또한 주말에는 비누방울 기계를 작동하며, 저녁때는 무료 불멍 서비스를 제공하고 있습니다.

'무료 영수증 사진기' 를 설치하여서 추억을 가져 가실수 있게 구성해두었습니다!

추억을 기록하시다가 티타임을 위해서 시그니쳐 메뉴
'샤먼에이드, 딸기마차'가 있으며 커피를 못드시는 분들을 위한
논커피 메뉴와 디카페인 커피가 준비되어 있습니다!

또한 즉석 제조 하겐다즈와플과 베이커리류, 와인 칵테일 또한 잊지 못할 추억을 만들어 줄 식음료입니다!

나바지오는 다른 건물 및 주변 소음이 전혀없는 홍천강과 홍천둘레길에 연결되어있는 특별한 독채 건물입니다.

'프라이빗한 투명돔 공간'은 예약제로 운영되고 있습니다. 잣 껍질 거리에 위치한 투명돔 공간은 여러분의 새로운 추억의 장소로 기억될 것입니다.

먹을 거리로는 직접 제조하는 버터바와 하겐다즈 와플이 있으며, 버터바는 프랑스 고메버터와 프랑스재료를 이용하며 만들고 또한 시식도 가능합니다.

자가용이 아닌 택시or 버스를 이용해주시는 연인과 손님들께는 영수증을 포스직원에게 보여주시면 현금 2,000원을 돌려드리고 있습니다.

홍천군청을 통해 군인분들을 위한 군장병(병사,간부,군관계직원) 10% 전 메뉴 할인 서비스를 운영하고 있습니다. 포스 직원에게 군장병할인을 적용 받으세요!

또한 저희 나바지오는 전 메뉴(주류,베이커리 포함) 결재 금액에 10%를 적립하고 있습니다. 재방문시 꼭 사용해주세요!

비오는날, 눈이 오면 더 아름다운 그리스 나바지오.
투명돔 속에 특별한 추억과 넓고 조용한 공간속에서
옆에 있는 사람들과 즐거운 추억을 만들어 가실수 있는 곳.

'홍천 나바지오입니다'",https://ldb-phinf.pstatic.net/20220702_182/1656748667563nXRRO_JPEG/KakaoTalk_20220702_165613051_03.jpg,391316,566520
보사노바 커피로스터스 삼척점,강원,강원도 삼척시 교동 413-23,,애견동반,"핸드드립 커피 변동가격(업주문의) | 보사노바 베이커리 변동가격(업주문의) | 아메리카노 4,600 | 카페라떼 5,000 | 자몽피치아이스티 5,500 | 디카페인 브라질 산토스 5,500 | 에스프레소 4,600 | 카푸치노 5,000 | 바닐라라떼 5,400 | 스페니쉬라떼 5,400 | 콜드브루 5,000 | 콜드브루라떼 5,400 | 밀크코코아 5,000 | 레몬에이드 6,000 | 청귤에이드 6,500 | 청귤티 5,500 | 우롱피치 5,500 | 얼그레이 5,500 | 페퍼민트 5,500 | 캐모마일 5,500",매일 09:00~21:00 LO 20:30,https://smartstore.naver.com/bncr,"동해바다 대표 로스터리 브랜드, 보사노바 삼척점 입니다.

삼척해변 바로 앞에 위치해 있으며, 그림같은 오션뷰를 감상할 수 있습니다.

해썹인증 보사노바 로스팅공장에서 로스팅한 신선한 원두로 내린 드립커피를 갓 구운 빵과 드셔보세요.",https://ldb-phinf.pstatic.net/20210603_269/1622706325052Cf6Ih_JPEG/3EKW1n1SVVC1Lah76hw5nZTR.jpg,503826,541059
감자밭,강원,강원도 춘천시 신북읍 천전리 99-13,,애견동반,"춘천 감자빵 3,300 | 치즈 감자빵 3,800 | 불닭 감자빵 (8월 한정) 3,800 | 감자라떼 (only ice) 6,000 | 감자밭 아메리카노 4,300 | 카페라떼 4,800 | 서리태라떼 (only ice) 5,500 | 참새식혜 (only ice) 5,500",매일 10:00~19:30 동절기,https://batt-corp.com/,"Life is Gamza! '삶'은 감자!

우리가 살아가는 모든 삶은 우리 경험의 응집체, 축적 그 자체임을 나타내는 감자와 같습니다. 우리는 당신의 밭에서 일궈낸 다양한 감자를 존중하고, 그 다양성의 가치를 담은 콘텐츠를 경험할 수 있도록 제안합니다.

< 카페 감자밭 120% 활용법 >
1. 감자밭 공식 인스타그램 스토리에 매일매일 판매 중인 '오늘의 감자빵' 공지가 올라와요! 춘천까지 헛걸음하지 않도록 미리 확인하실 수 있게 매일 공지드리니 카페 방문 전 미리 확인해 보기!

2. 카페 감자밭은 펫 프렌들리! 애견 동반 카페입니다. 소중한 우리 반려동물 친구들과 추억 많이 쌓고 가세요~!

3. 매장에서 드시고 가는 감자빵은 갓 구워져 나와 따끈따끈하게 먹을 수 있고, 바로 먹었을 때 가장 맛있는 온도로 굽습니다. 박스 포장되어 있는 감자빵은 구매 후 집에 돌아가셔서 바로 냉동 보관하여 해동 후 맛있게 드실 수 있게 감자빵을 만듭니다. 포장용 감자빵과 매장용 감자빵, 기호와 상황에 맞게 구입하여 드셔 보세요 :)

4. 전국에서 줄 서서 먹는 춘천 카페 감자밭, 웨이팅 안 하고 감자빵 살 수 있는 꿀팁 하나를 알려드리자면 오전 시간대인 10시부터 12시 사이에 방문해 주시면 줄을 많이 기다리지 않고 감자빵을 구매하실 수 있답니다.",https://ldb-phinf.pstatic.net/20190719_37/1563524078828qIkz3_JPEG/DHngFYRQwF4ELG3mbCBOGT5L.jpg,381252,591910
카페마카,강원,강원도 평창군 봉평면 원길리 266-8,,애견동반,"아메리카노 hot 3,500 | 아메리카노 ice 4,000 | 카페라떼 hot 4,500 | 카페라떼 ice 5,000 | 아이스메이플망고그린티 5,700 | 아이스복숭아블랙애플티 5,800 | 로즈힙&히비스커스레몬에이드 5,800 | 진저캐모마일오렌지에이드 5,900 | 핸드메이드플라워티 hot 5,500 | 핸드메이드플라워티 ice 6,000 | 말렌카 허니호두케이크 5,500 | 커피콩빵 3,000 | 오미자시나몬티 5,700","매일 10:00~21:00 매월 첫째주, 셋째주 목요일 휴무",http://www.instagram.com/cafe_maka,"카페 마카는 사계절 내내 멋진 자연 풍경과 함께
커피및 다양한 핸드메이트 꽃차들과 
디저트를 즐길수 있으며, 2층 루프탑과 야외공간이 있습니다.
애견을 동반 하실수 있으며 아이들과 함께 오시기 좋습니다.
 주변 즐길거리로  흥정계곡과 메밀꽃을 감상하실수 있습니다.",https://ldb-phinf.pstatic.net/20190906_157/1567742213407YFHgL_JPEG/icuogHr0qPA-LvfPMaxW7v8c.jpg,310992,549083
쏠티캐빈,강원,강원도 양양군 현남면 시변리 33-14 쏠티캐빈,,애견동반,"드링킹샐러드 6,500 | 아메리카노 (HOT) 4,800 | 아메리카노 (ICE) 5,300 | 카페라떼 5,500 | 쏠티캐빈 카라멜 라떼 (ICE) 6,300 | 바닐라라떼 5,800 | 아인슈페너 6,000 | 흑임자 크림 아이스 라떼 6,300 | 모히또 아이스 커피 6,500 | 코코넛 라떼 6,000 | 연유 라떼 5,800 | 딸기라떼 6,000 | 말차 라떼 5,800 | 초콜릿 라떼 5,800 | 쏠티캐빈 샹그리아 선라이즈 6,800 | 히비스커스티 에이드 6,300 | 레몬 모히또 6,800 | 딸기,자몽,망고에이드 6,300 | 아이스티 5,500 | 요거트 스무디(딸기,망고,블루베리) 6,500 | 피나콜라다 6,800",주말 10:00~19:00 | 매일 10:00~19:00 | 공휴일 10:00~19:00,https://www.instagram.com/saltycabin_yangyang/,"서핑복합문화공간 '쏠티캐빈(Salty Cabin) ' 양양점 입니다. 

쏠티캐빈은 서퍼들의 영혼을 나타내는 단어 '쏠티(SALTY)'와 자연 속 오두막을 의미한 '캐빈(CABIN)'이 결합된 단어로 서퍼들의 영혼이 잠시 쉴 수 있는 오두막이라는 의미를 담고 있습니다. 

총 2층 규모로 1층은 웻수트를 비롯해 워터 스포츠 활동 시 필요한 의류 및 용품, 장비 등을 전시 및 판매하며, 음료 및 간단한 스낵을 제공하는 카페도 한쪽에 마련되어 있습니다. 
2층은 양양 죽도해변을 바라보며 자유롭게 휴식을 취하고 음료를 즐길 수 있는 공간으로 운영중입니다. 

서핑 문화를 함께 나누고 즐길 수 있도록 기획한 공간 '쏠티캐빈' 양양점에 많이 방문해주세요! ^^",https://ldb-phinf.pstatic.net/20210209_159/1612875458110eB9P6_JPEG/5cwWijym6YXQT0qAaNVHqeTk.jpeg.jpg,308400,548500
헬로우씨카페,강원,강원도 고성군 죽왕면 문암진리 134-70,,애견동반,"인절미라떼 6,500 | 에스프레소 5,500 | 아메리카노 5,500 | 카페라떼 6,000 | 바닐라라떼 6,500 | 아인슈페너 6,500 | 수제청에이드 6,500 | 스무디 6,500 | 베이커리류 변동가격(업주문의) | 카페모카 5,500",매일 10:00~19:00,,"전면바다뷰 카페에서 정성어린 음료와 베이커리를 즐기세요.
편리한 주차,오유미당,펜션 함께 운영중입나다
헬로우씨 펜션과 오유미당 돈가스도 함께 운영 중입나다.",https://ldb-phinf.pstatic.net/20220621_10/1655781469073dMuI7_JPEG/PYH08338.jpg,448099,632738
칠성조선소,강원,강원도 속초시 교동 664-110 칠성조선소,,애견동반,"에스프레소 마키아토 6,500 | RTD 밀크티(250ml) 7,000 | RTD 콜드브루 원액(250ml) 10,000 | RTD 바닐라빈 시럽(250ml) 16,000 | 칠성 밀크티 6,500 | 아포가토 7,500 | 포트 아메리카노 5,000 | 스타보드 아메리카노 5,500 | 카페라테 6,000 | 바닐라빈 카페라테 7,000 | 짜이 카페라테 7,000 | 보트 카페라테(cold only without ice) 7,000 | 콜드브루(Iced) 6,500 | 콜드브루 바닐라빈 카페라테 7,500 | 밀크 바닐라빈(hot/iced) 6,500 | 메이플 마롱 밀크(hot/iced) 6,500 | 스파이시 진저 밀크(hot/iced) 6,500 | 순수우유 소프트 아이스크림 4,500 | 바닐라빈 소프트 아이스크림 5,500 | 라벤더 레몬 에이드(iced) 7,000 | 레몬 진저 에일(iced) 7,000 | 오미자 에이드(iced) 7,000 | 라벤더 레몬 티(hot/iced) 6,500 | 레몬 진저 티(hot/iced) 6,500 | 오미자 티(hot/iced) 6,500 | 사과주스 6,000 | 소금빵 3,000 | 블루베리 쌀 파운드 3,000 | 핫명란 6,000 | 마카다미아 초코 쿠키 4,000 | 티라미수 7,000 | 스콘 4,000~5,500 | (주말 한정) 앙버터 5,500 | 포트원두 200g 17,000 | 스타보드원두 200g 21,000",매일 11:00~20:00 마지막 주문 19:30,https://smartstore.naver.com/chilsungboatyard,"칠성조선소를 방문해 주시는 분들께

- 외부 음식은 삼가주세요.
- 애견 동반이 가능합니다. 펫티켓을 엄수해주세요. (리드줄/하네스/캐리어 착용, 짖음 케어, 마킹 케어는 필수입니다. )
- 일회용기는 포장 손님에 한하여 제공합니다. 야외 취식을 하시는 분들도 매장용기로 준비해 드립니다.
- 칠성조선소 부지 전체는 금연입니다. 흡연 가능 장소를 안내 해드리고 있습니다.
- 이 공간을 오래도록 지키려는 운영자들을 위한 배려있는 주문을 부탁드립니다.
- 오시는 길이 쉽지 않습니다. 그럼에도 기억해주시고 방문해주셔서 고맙습니다. 묵직하고 단단한 식음료 서비스를 제공하기 위해 늘 고민하겠습니다.",https://ldb-phinf.pstatic.net/20211104_58/1636000652832x9iBk_JPEG/JZCK_RhIxANgPJthvkcSbTaT.jpg,451302,621894
글라스하우스,강원,강원도 고성군 토성면 천진리 111,0507-1405-0046,애견동반,"에스프레소 hot 500 | 아메리카노 hot 500 | 아메리카노 ice 5,500 | 카페모카 hot 600 | 카페모카 ice 6,500",매일 10:00~20:00,http://www.at-gsa.com,"베리 굳 나이스!
앞쪽에 해수욕장 공용주차장이 있습니다.",https://ldb-phinf.pstatic.net/20170822_235/1503384817628BKwwM_JPEG/CSxFPKPCDTPIILZbCf8S8BCG.jpeg.jpg,294466,547419
텔 테일 커피 브루어스,경기,경기도 성남시 수정구 창곡동 559-4 1층,,애견동반,"더치보틀 500ml 18,000 | 더치보틀 250ml 10,000 | 홀케익 24,000~26,000 | 아메리칸헤이즐넛쿠키 3,500 | 드립백(싱글오리진) 1,800 | 카라멜크림라떼 5,800 | 비스킷스콘 3,500 | 에그타르트 3,500 | 소금빵 2,300 | 플랫화이트 4,000 | 블루베리 크럼블 6,000 | 오트라떼 5,000 | 스윗오지 5,500 | 아메리카노 3,800 | 카페라떼 4,300 | 핸드드립 4,800",금요일 09:00~20:00 | 목요일 09:00~20:00 | 수요일 09:00~20:00 | 화요일 09:00~20:00 | 월요일 09:00~20:00 | 일요일 11:00~20:00 | 토요일 11:00~20:00,https://www.instagram.com/telltale.coffeebrewers,위례 스페셜티 커피 & 직접 만든 신선한 빵과 디저트를 제공하는 텔 테일 커피 브루어스 입니다.,https://ldb-phinf.pstatic.net/20220731_284/1659243485400pyUzY_JPEG/9D5A520E-40B4-42E5-87EC-48A0C4975FA6.jpeg,323928,540703
드레,강원,강원도 고성군 죽왕면 공현진리 143-6,0507-1331-8733,애견동반,"감자타르트 3,500",공휴일 11:30~18:00 (마지막 주문 17:00) | 금요일 11:30~18:00 (마지막 주문 17:00) | 토요일 11:30~18:00 (마지막 주문 17:00) | 목요일 11:30~18:00 (마지막 주문 17:00) | 월요일 11:30~18:00 (마지막 주문 17:00) | 일요일 11:30~18:00 (마지막 주문 17:00) | 수요일 휴무 | 화요일 휴무,http://www.instagram.com/dre.cafe,"-검정색 대형견과 고양이가 상주합니다,일행분과 꼭 상의 후 예약 부탁드립니다.
- 음료는 방문해서 주문 가능합니다.
- 상업촬영,웨딩스냅 금지(대관문의)
- 영상통화,영상시청 무음 또는 이어폰 착용해주세요 
- 주차 해변갓길 (주차 하시고 해변길51 식당 사이 골목으로 걸어오시면 됩니다)",https://ldb-phinf.pstatic.net/20190622_101/1561179563941pHV2R_JPEG/539SFugZwrLj8LxIWnmQ1DfJ.jpeg.jpg,312290,554785
라딧프로젝트,서울,서울특별시 송파구 송파동 15-6 1층,0507-1392-7789,애견동반,"라딧 커피 6,800 | 프렌치 토스트 12,000 | 파이브즈 쿠키 3,500",주말 12:00~22:00 토) 10시 마감 | 일) 9시 마감 | 평일 12:00~22:00 오픈 시작은 변동 될 수 있습니다. 인스타그램 확인해주세요 :) | 월요일 휴무,http://www.instagram.com/ladit_project,"프렌치 토스트, 디저트 메뉴가 맛있는 석촌역 애견 동반이 가능한 카페입니다.

나의 반려견도 함께 카페를 즐길 수 있는 반려동물 전용음료인 라푸치노가 준비되어 있으며,
애견 동반시 목줄 착용은 필수이며, 맹견이 아닌 견종으로 최대 30kg 까지 입장 가능합니다.

매일 즐기는 커피와 내추럴 와인을 편안한 분위기에서 캐주얼하게 즐길 수 있는 곳입니다.

주차장은 근처 유료 주차장 이용 부탁드립니다.
- 녹십초 주차장 (송파대로 438, 도보 1분)
- 송파여성문화회관 공영주차장 (송파구 백제고분로 42길 5, 도보 7분)",https://ldb-phinf.pstatic.net/20220625_253/165608827735770m2h_JPEG/AF9A60A8-7743-4D7A-A2E0-740512B8B51A.JPG,321175,545337
태시트 TACIT,강원,강원도 고성군 토성면 청간리 49-21 태시트,,애견동반,"Americano 5,500 | Latte 6,000 | TACIT Latte 6,000 | Cream Coffee 7,000",매일 11:00~19:00 LO. 18:30,http://instagram.com/official.tacit,,https://ldb-phinf.pstatic.net/20200906_106/1599355570214juqp9_JPEG/IEXtndu5I94C4HvmqJBmXXmx.jpeg.jpg,448975,629403
바잇미 신사점,서울,서울특별시 강남구 신사동 525-22,,애견동반,"에스프레소 3,000 | 아메리카노 4,300 | 카페라떼 5,000 | 핫 에그케이크 5,000",매일 12:00~21:00,,,https://ldb-phinf.pstatic.net/20210803_217/1627973004435pNuqS_PNG/CserohKeV6MnY7msJuT48owv.png,313684,547165
카페드노보,서울,서울특별시 광진구 광장동 187-2 1층,0507-1368-1537,애견동반,"브라운 치즈 크로플 11,500 | 크로플 11,500 | 프랜치 토스트 15,000 | 감바스 알 아히오 17,500 | 크림 치킨 브리또 15,500 | 아보카도 에그 베네딕트 15,000 | 연어 아보카도 샐러드 14,500 | 통 베이컨 시져 샐러드 13,500 | 리코타 치즈 샐러드 12,000 | 노보 스테이크 23,000 | 찹스테이크 23,000 | 치킨 스테이크 18,000 | 해물 로제 떡볶이 18,500 | 미트 토마토 피자 18,000 | 페퍼로니 피자 18,000 | 고르곤졸라 피자 18,000 | 샐러드 피자 18,000 | 볼로네제 파스타 16,000 | 비프오일 파스타 16,500 | 차돌시금치 파스타 16,500 | 게살 로제 파스타 16,500 | 비프고르곤 크림 파스타 17,500 | 새우크림 파스타 17,500 | 해물 파스타(토마토,오일,크림) 18,500",목요일 11:00~21:30 브레이크타임 16:30~17:00 | 수요일 11:00~21:30 브레이크타임 16:30~17:00 | 화요일 11:00~21:30 브레이크타임 16:30~17:00 | 월요일 11:00~21:30 브레이크타임 16:30~17:00 | 일요일 11:00~21:30 브레이크타임 16:30~17:00 | 토요일 11:00~22:00 브레이크타임 16:30~17:00 | 금요일 11:00~22:00 브레이크타임 16:30~17:00,,"정원이 있는 단독주택을 개조하여 만든 카페드노보는 다양한 컨셉의 공간을 갖추고 있으며
양옥과 한옥의 조화가 잘 어울어진 공간입니다
넓은 정원이 있어 애견동반과 아이들과도 함께
시간을 보내기 좋습니다
커피를 기본으로 각종 음료와 디져트도 준비 되어있으며 전문 쉐프가 만드는 브런치 메뉴도 있습니다",https://ldb-phinf.pstatic.net/20200603_26/1591190177360hnChR_JPEG/sahOoQgqFVJ4ZhgI2WiIQ6Na.jpg,321475,549928
퍼피커피,서울,서울특별시 성동구 홍익동 406 1층,0507-1469-0779,애견동반,"아메리카노 5,000 | 초코라떼 7,000 | 인절미팥빙수(시즌메뉴) 13,000 | 애플망고빙수(시즌메뉴) 15,000 | 퍼푸치노 3,000",매일 11:00~22:00 연중무휴,https://puppycoffee.tenclove.com,"테라스 및 실내에 반려견 동반이 가능한 왕십리 카페 퍼피커피 입니다 :) 애견의류 및 용품, 간식, 사료 등 판매하고 있으니 많은 관심과 이용 부탁드립니다! 예쁜 카페 퍼피커피에서 인생 샷, 견생 샷도 남기고 맛 좋은 커피도 한잔하러 오세요:) ",https://ldb-phinf.pstatic.net/20191215_50/1576419452277gNTk4_JPEG/_SNkDZxpGmcgF6qTNF_MV-XQ.jpg,314531,552021
디퍼센트,대전,대전광역시 서구 둔산동 1115 2층,,애견동반,"불고기 피자 16,000 | 과일&치즈 플래터 26,000 | 매콤 불고기 오일 파스타 16,000 | 빠네 파스타(크림/로제/레드 선택) 21,000 | 소맥 SET (맥주3+소주1) 18,000 | 계절과일 23,000 | 크리스피치킨 19,000 | 양념크리스피 20,000",평일 16:00~03:00 | 주말 16:00~04:00,,"조용하고 차분한 분위기 속에서 소소한 즐거움을 나눌수있는 곳입니다
은은한 분위기 속 연인과 함께 분위기 좋게 식사도 하시고
부드러운 와인이나 맥주를 함께 즐길 수 있는 공간입니다.
분위기를 즐기고 싶으시면 디퍼센트를 방문해 주세요.
저녁 시간에 오셔서 저녁 식사를 하셔도 좋은 곳 입니다.
메뉴마다 양도 많아 든든한 한끼 식사로도 제격입니다.
다양한 종류의 술이 준비되어있어 친구와 함께 오셔도 기분 좋은 느낌을 받으며
이야기를 하실 수  있는 공간입니다.
운영시간은 오후 4시부터 새벽4시 입니다.",https://ldb-phinf.pstatic.net/20170904_65/1504515989059UcI2s_JPEG/H-3WULG6JLNVj53h6Obl0Gf2.jpeg.jpg,315590,544368
로얄트리펜션,강원,강원도 양양군 서면 가라피리 134,0507-1404-1704,애견동반,,,http://www.royaltree.co.kr,"설악산, 양양, 속초 최대 규모 양양 애견동반펜션 로얄트리펜션은 푸른 소나무와 물맑은 전용계곡 그리고 연인은 물론 가족여행 그리고 애견과 함께하는 BBQ가 가능한 양양최대펜션.",https://ldb-phinf.pstatic.net/20160902_176/147278138740457WKv_JPEG/176852508644418_0.jpeg,445816,608536
세컨브레스,서울,"서울특별시 서초구 양재동 98-4 태영빌딩 1층, 세컨브레스",0507-1308-9840,애견동반,"아메리카노 4,300 | 글레이즈드라떼 5,600 | 피넛버터크리미 5,800 | 수제티라미수 5,900",매일 10:00~22:00 No day off,http://www.instagram.com/secondbreath_cafe,"※ 주차 안내
평일 : 매장 우측 측면 1~2대 가능
주말 : 매장 우측 측면 1~2대 + 후면 주차장 이용 가능",https://ldb-phinf.pstatic.net/20210821_242/1629517673394ADxV0_JPEG/NH2yeqbZmlyJeq8NREO-S3uh.jpg,315269,541987
슬로우포레스트,서울,서울특별시 종로구 팔판동 100-2,,애견동반,"에스프레소 4,500 | 아메리카노 4,500 | 카페라떼 5,000 | 바닐라라떼 5,500 | 플랫화이트 5,000 | 슬로우라떼 5,500 | 흑임자라떼 5,800 | 율무라떼 6,800 | 크로플 7,500 | 히비스커스 아이스티 5,000 | 패션후르츠에이드 6,500 | 청귤에이드 6,800",매일 12:00~19:00 대관으로 인한 영업시간 변동은 인스타그램으로 공지합니다.,http://instagram.com/_slowforest_,"슬로우포레스트 카페 & 렌탈스튜디오는 반려인과 비반려인 그리고 작은 우리 반려동물까지 함께 행복할 수 있는 삶을 꿈꿉니다.
슬로우포레스트 수익의 일부는 유기 동물 구조와 치료, 그리고 재사회화를 돕는데 사용됩니다.",https://ldb-phinf.pstatic.net/20200515_209/15895370870575ACis_JPEG/6AR0vvbi-BEv8QP43LjXGPHK.jpeg.jpg,310178,553891
헬로피스펜션,강원,강원도 양양군 현북면 하광정리 618-4,,애견동반,,,http://hello-peace.com/,"객실 유의사항 및 공지사항

1. 전 객실은 2인 기준이며 최대인원 4인까지 가능하며 301,305호는 최대 6인까지 입실 가능합니다.
  (동성이거나, 엄마 아빠 자녀 한해서 만 추가 가능 함)
- 추가인원비용은 인당 2만원의 추가요금이 있습니다.  

2. 한 객실에 커플 및 가족 외 복수의 남녀혼숙(남자 2명, 여자 2명)은 예약하실 수 없습니다.
(한 객실에 복수의 남녀 혼숙이나 최대인원 초과 시, 입실하실 수 없으며, 당일 환불 없이 예약취소와 동일 시 됩니다.)

3. 예약은 인터넷 예약과 전화상담 후 전화예약 가능합니다.

4. 보호자가 없는 미성년자는 객실을 이용하실 수 없습니다.

5. 예약 후, 6시간 내에 입금하시지 않으면 예약이 자동 취소됩니다.
하루 전 예약, 당일 예약은 1시간 이내에 입금하시지 않으면 자동 취소됨을 꼭 기억해 주세요.
예약자명과 입금자명이 다를 경우 전화로 꼭 확인바랍니다.

6. 헬로피스의 모든 시설물과 집기는 고객님의 럭셔리한 여행이 될 수 있도록 특급 호텔급을 사용하고 있으니 파손에 주의하시기 바라며 파손 시 100% 변상하셔야 합니다. 
 
7. 퇴실 시간은 필히 지켜주시고 Checkout 객실점검을 실시하오니 주방 정리정돈 등 기본적인 객실정리를 부탁드립니다. 
 
8. 퇴실 시에는 카드키 및 출입문키를 1층 안내데스크에 반납하시면 됩니다. (카드키 및 출입문 키 분실 시 각각 2만원씩을 변상하셔야 합니다.)",https://ldb-phinf.pstatic.net/20200814_276/1597345353079gLA5k_JPEG/tTxtIgq1Hs0EAgfadxDqfcA6.jpg,463705,602511
부머스,경기,경기도 성남시 수정구 복정동 620-2,,애견동반,,,,,,314990,547582
인솔커피 상수점,서울,서울특별시 마포구 상수동 330-17 1층 인솔커피 상수점,,애견동반,"Insole Latte (인솔라떼) 5,500 | In Summer Latte (인썸머라떼) 7,000 | Americano (아메리카노) 4,500 | Puppy Latte (퍼피라떼) 3,500 | 인솔 파운드 케이크 박스 20,000 | 인솔 쿠키 박스 12,000",월요일 11:00~21:00 | 화요일 11:00~21:00 | 수요일 11:00~21:00 | 목요일 11:00~21:00 | 금요일 11:00~23:00 | 토요일 11:00~23:00 | 일요일 11:00~21:00,http://www.insolecoffee.com,"당신의 발걸음에 힘이 되고픈, 인솔커피 상수점입니다.
로스팅도, 베이킹도 매일 직접 하고 있습니다.
네이버 스마트 스토어(인솔커피)를 이용하여 베이커리 및 원두 구매 가능합니다:)",https://ldb-phinf.pstatic.net/20201110_181/1605005441517v380w_JPEG/rpKpvFwjk4ZNfYffM5QR__5t.jpg,305078,549982
