단양 힐링스토리펜션,충북,충북 단양군 가곡면 어상천로 33-9 힐링스토리 펜션,010-3459-3800,,https://pensionhealingstory.modoo.at,https://map.naver.com/v5/entry/place/35652764?c=14293823.256703448%2C4444758.21111962%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"단체, 개별바비큐, 온돌방, 침대방, 2인실, 가족실, 바비큐장, 노래방, 픽업, 와이파이, 공용시설, 독채","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_248%2F1652167767054robdh_JPEG%2F%25C6%25E6%25BC%25C7%25C0%25FC%25B0%25E6%25BB%25E7%25C1%25F85.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_138%2F1652167864816P30Ks_JPEG%2F%25B0%25A3%25C6%25C72.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_71%2F16521677996047pcqm_JPEG%2F%25C6%25E6%25BC%25C7%25C0%25FC%25B0%25E6%25BB%25E7%25C1%25F841.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_191%2F1652167799487XasOT_JPEG%2F%25C6%25E6%25BC%25C7%25C0%25FC%25B0%25E6%25BB%25E7%25C1%25F820.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220629_64%2F1656474452726cpjUr_JPEG%2F20220625_200113.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220629_188%2F165647445257238UcA_JPEG%2F20220625_200252.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_135%2F1652167864036ikCnG_JPEG%2FKakaoTalk_20220506_142534763_07.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220623_157%2F1655938154263YxhcB_JPEG%2F1655905794207.jpg']",436100,493297
태안 하늘N펜션,충남,충남 태안군 안면읍 꽃지해안로 466-3 하늘N펜션,010-8831-5586,,http://www.skynpension.co.kr,https://map.naver.com/v5/entry/place/1125538694?c=14064385.136654291%2C4370326.404912302%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"단체, 독채, 복층, 개별바비큐, 침대방, 2인실, 가족실, 데크, 수영장, 바비큐장, 반려동물, 픽업, 와이파이, 잔디, 갯벌, 해수욕장, 바닷가, 글램핑, 파쇄석, 오토캠핑, 공용시설, 투어, 파티, 수상레저, 문화유적","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220325_240%2F1648191015507RXLti_JPEG%2F2.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220325_101%2F1648191015462DTaPP_JPEG%2F3.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220325_184%2F1648191015415r6two_JPEG%2F4.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220325_256%2F1648191015358AwOjL_JPEG%2F5.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220325_167%2F1648191015488ur1zs_JPEG%2F6.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220325_120%2F1648191015868vuHWK_JPEG%2F7.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220325_71%2F1648191016051h1LQM_JPEG%2F8.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220325_261%2F1648191016033fXFyl_JPEG%2F9.jpg']",251718,435068
동해 비치갤러리펜션,강원,강원 동해시 대진1길 47-3,0507-1491-0992,,http://xn--p49al7tolblwi99x.com,https://map.naver.com/v5/entry/place/1877402340?c=14372869.6018514%2C4519525.40340553%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"개별바비큐, 온돌방, 침대방, 2인실, 가족실, 복층, 와이파이, 바비큐장","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200724_190%2F1595581306453EpApC_JPEG%2FCPDWyp1FThiDYpgfj-z06K4C.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200724_144%2F1595581305134bXcs6_JPEG%2FgARdzdyAofqbRH4HSnbHMfqP.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200724_251%2F1595581305090sQN9k_JPEG%2FqTqHTp0agA9kGgYRmy2UN2Z4.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200724_285%2F1595581305205Sx7qe_JPEG%2FPNBlEPDY8O7ibhdl4mS-MO7e.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200724_288%2F1595581305281P6qbX_JPEG%2FRRzcTQn8YawR74G6uepLicsa.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200724_248%2F1595581305437WoW34_JPEG%2F3D3rkpqIHi_1pzV5Qla5WZdt.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200724_112%2F15955813056566154e_JPEG%2Fxq87GGmO9M1YXVBxjJB3GQET.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200724_185%2F15955813055316X7bW_JPEG%2FtuKrIBLaQEiuzM17vSj8TGuX.jpg']",498570,553088
논산훈련소 우리집펜션,충남,충남 논산시 연무읍 황화로 360,0507-1408-7208,,https://50087208.modoo.at/,https://map.naver.com/v5/entry/place/36680459?c=14148371.807407584%2C4314883.030907581%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"가족실, 공용시설, 단체, 와이파이, 개별바비큐, 신축, 온돌방, 데크","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220727_201%2F1658853962936nkYBk_JPEG%2F219.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220727_183%2F1658853964268Ag8Vh_JPEG%2F%25BF%25EC%25B8%25AE%25C1%25FD_%252872%2529.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220727_59%2F1658853965079oJ6l4_JPEG%2F210.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220727_266%2F1658853966019TdzOP_JPEG%2F300.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220727_17%2F1658853967177rNHmm_JPEG%2F667.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220727_85%2F1658853968161lj1Yc_JPEG%2F717.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220727_292%2F1658853968699U6nwn_JPEG%2F014.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220727_38%2F1658853969747EhA8s_JPEG%2F471.jpg']",318890,389633
횡성 힐타운펜션,강원,강원 횡성군 둔내면 청태산로303번길 21,033-342-4442,,http://www.ctshtown.com,https://map.naver.com/v5/entry/place/739166547?c=14277228.938134756%2C4512011.71783801%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180108_165%2F1515392781705wkC6C_JPEG%2FIMG_E0294.', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180108_118%2F1515392782544xpC1O_JPEG%2FIMG_0334.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180108_280%2F15153927850111s9iL_JPEG%2FIMG_0120.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180108_214%2F15153927857130WTcr_JPEG%2FIMG_0160.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180108_49%2F15153927864046CgJm_JPEG%2FIMG_0304.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180108_14%2F1515392788601AKjYb_JPEG%2Fmain.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAzMTJfMjU1%2FMDAxNTIwODUzMDExNjAy.tLwBr7x6QgDsyIvzrQzfuCEJVs3lx6yDKvaezydDDDYg.nfTeaLE5rE6gSnoNqgSWyL2qanh-s97dJdvNXa7Dqdkg.JPEG.yoongolfacademy%2F%25C3%25BB%25C5%25C2%25BB%25EA_%25C8%25FA%25C5%25B8%25BF%25EE_%25282%2529.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTEyMDJfMjA2%2FMDAxNjM4NDMyNjgwNTE1.Dz_XTlLfy9QCwwnLo6dS4wkaelq1KXlXLKEW0kiSxx0g.gs6icnKqV1o6bm050NVejiKY31MeP_1uwxSUaFm27t8g.JPEG.yenyo%2F6.jpg']",422695,546596
덕적도 365 아일랜드 펜션,인천,인천 옹진군 덕적면 덕적남로606번길 166-22,010-5332-1164,,http://www.pension365.co.kr/,https://map.naver.com/v5/entry/place/1435681902?c=14039332.829966601%2C4470885.216136806%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"단체, 개별바비큐, 온돌방, 침대방, 2인실, 가족실, 바비큐장, 픽업, 와이파이, 공용시설, 장기숙박, 투어, 잔디, 반려동물, 해수욕장, 바닷가, 갯벌",[],233137,515645
덕적도 섬사랑 펜션,인천,인천 옹진군 덕적면 덕적남로606번안길 3,032-832-9660,,https://deokjeoklove.modoo.at,https://map.naver.com/v5/entry/place/35483274?c=14039479.400880676%2C4470199.79718026%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome,펜션,"개별바비큐, 2인실, 침대방, 온돌방, 가족실, 바비큐장, 반려동물, 노래방, 픽업, 와이파이, 체험활동, 투어, 해수욕장, 바닷가",[],233243,515098
태안 뜨락펜션,충남,충남 태안군 고남면 안면대로 4199-57,010-4492-4495,,http://www.ddrakpension.co.kr,https://map.naver.com/v5/entry/place/1539338687?c=14071273.252786104%2C4359580.63920518%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"수영장, 반려동물, 바비큐장, 조식제공, 와이파이, 모던, 복층, 개별바비큐","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210216_241%2F16134360323088rlMV_JPEG%2FD4wVELMlDbTgNcNzur1NQkpR.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210216_87%2F1613436032199CT9OS_JPEG%2FS6eyu7acKjj403LfnQ_WMsrW.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210216_96%2F1613436031885gaapw_JPEG%2FxclsFlUOfsVht8NrEQL0Mrab.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210216_197%2F1613436032084Cf27l_JPEG%2F72IHpMIED4InanHBGNTlkuqw.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210216_286%2F16134360321959YGWL_JPEG%2FpZ5RCFVmTbCbQxlui2a2VFIE.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210216_180%2F1613436032725dhjUh_JPEG%2Ft0ROFIbeq1Y0YItG0gKobmlC.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210216_150%2F16134360315867ztdT_JPEG%2FcV_DItOjcA2vAGgXUfzYoTWH.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210216_87%2F1613436031641Pr1Wj_JPEG%2FQ_e4exQbYdVWIT-yAu813mRl.jpg']",257119,426360
포천 프로미스 캠프,경기,경기 포천시 이동면 여우고개로242번길 21-27,0507-1308-5337,,https://cafe.naver.com/benetbebest/4663,https://map.naver.com/v5/entry/place/1907263331?c=14176325.010969754%2C4586661.847108701%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,"캠핑,야영장","카라반, 개별바비큐, 침대방, 가족실, 2인실, 데크, 수영장, 반려동물, 바비큐장, 족구장, 조식제공, 와이파이, 파티, 신축, 잔디, 계곡, 수상레저, 독채, 단체","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210629_119%2F1624922516828GSiTA_JPEG%2FgvcaKQauH-shBvq3OKfxvmlf.JPG.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210708_131%2F1625692572476bQgtJ_JPEG%2FK7WWioPExFzmXA762GRNL7QS.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210708_65%2F1625692856702K1JOR_JPEG%2FDuZZ5qFy_NWC510ciTYE_7sF.JPEG.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210629_272%2F1624922770455bhQMi_JPEG%2FHUR8_yFL9pQ7Rfi05-5_j7U6.JPG.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210708_42%2F1625692830268giKdC_JPEG%2FIbyCUdIrBeeeB56H5ZzidcI1.JPEG.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210629_96%2F1624922915432RokAy_JPEG%2FP7bs6TC0CzRxYPGfMTYFl8q1.JPG.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210629_59%2F16249226621210FuKO_JPEG%2F54zmyYkm44UBTyuNLDLp8GD2.JPG.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210629_212%2F1624922732824dNxEj_JPEG%2FPotJkxJBGzivangkc4-_2FYC.JPG.jpg']",342983,605584
가평 너를그리다펜션,경기,경기 가평군 북면 백둔로467번길 65-35,010-2212-8954,,http://drawyou.kr/,https://map.naver.com/v5/entry/place/20367754?c=14188012.856129806%2C4565160.232204404%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"수영장, 개별바비큐, 계곡, 스파, 복층, 침대방, 2인실, 가족실, 와이파이, 반려동물","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220228_205%2F164602278217562MnH_JPEG%2F12.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220228_239%2F1646022782555diTHd_JPEG%2F9.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220228_99%2F1646022781753amXSj_JPEG%2F14.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220228_142%2F1646022797658uRPHs_JPEG%2F10.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220228_215%2F16460227935143vrW2_JPEG%2F13.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220228_47%2F1646022807949S9Lqy_JPEG%2F12.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220228_107%2F1646022807341Xau6T_JPEG%2F13.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220228_70%2F1646022818048SztRT_JPEG%2F01.jpg']",352098,588626
거제 가조도풀하우스,경남,경남 거제시 사등면 가조로 1292-37,010-3157-0000,,http://www.gajofullhouse.kr/,https://map.naver.com/v5/entry/place/20618067?c=14307227.025083046%2C4158389.393123336%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"풀빌라, 스파, 독채, 단체, 복층, 개별바비큐, 온돌방, 침대방, 2인실, 가족실, 데크, 수영장, 반려동물, 바비큐장, 족구장, 바닷가, 갯벌","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_194%2F1656413622293Ejogi_JPEG%2F1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_277%2F16564136356536RuMG_JPEG%2F7.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_55%2F1656413659175PP6EV_JPEG%2F1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_134%2F1656413805486AUiSv_JPEG%2F10.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_271%2F1656413799686x09ha_JPEG%2F1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_106%2F16564139644158RmEc_JPEG%2F6.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_91%2F1656413959764rIoR5_JPEG%2F2.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_11%2F16564139559288efNL_JPEG%2F1.jpg']",448052,262465
횡성 캐빈타운 펜션,강원,강원 횡성군 둔내면 고원로425번길 35,010-3502-5946,,http://www.cabintown.com/,https://map.naver.com/v5/entry/place/11713968?c=14275945.457801756%2C4508806.049373427%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"바비큐장, 족구장, 계곡, 해수욕장, 수상레저, 스키장","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220716_120%2F1657947641490fj8XU_PNG%2Fimage.png', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220716_192%2F1657947641799VWLAh_PNG%2Fimage.png', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220716_34%2F1657947642076Jo3Fc_PNG%2Fimage.png', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220716_152%2F1657947642518Il8fj_PNG%2Fimage.png', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220716_134%2F1657947643204Jm4vg_PNG%2Fimage.png', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220716_264%2F16579476435163vhb9_PNG%2Fimage.png', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220716_37%2F1657947644135RoKVM_PNG%2Fimage.png', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220716_71%2F1657947644675abgSc_PNG%2Fimage.png']",421683,544058
서귀포 제주앓이 펜션,제주,제주 서귀포시 일주서로 166-56,0507-1348-6846,,http://jejuarri.com,https://map.naver.com/v5/entry/place/1366904679?c=14080970.27920654%2C3929212.821588423%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"스파, 독채, 단체, 개별바비큐, 온돌방, 침대방, 2인실, 가족실, 데크, 파쇄석, 수영장, 반려동물, 바비큐장, 와이파이, 공용시설, 파티, 체험활동, 자연학습, 잔디, 장기숙박, 계곡, 해수욕장, 워터파크, 수상레저, 바닷가","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220301_95%2F1646140972096UGjaB_JPEG%2Fmosa81EgGi_%25281%2529.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220301_42%2F1646141038201SpCPa_JPEG%2Fmain.', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220301_38%2F1646141027910f8mCo_JPEG%2Fmosa8tEp7g_%25283%2529.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220301_190%2F1646141028648p2q6S_JPEG%2FmosalYPID9_%25281%2529.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220301_162%2F1646141028131hXiKC_JPEG%2Fprivate_bbq_1.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220301_8%2F1646141028272QX6KC_JPEG%2Fprivate_bbq_2.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220301_51%2F1646140999124lsKSG_JPEG%2FmosaPj3y1E.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220301_28%2F1646140971105G6MHw_JPEG%2Fgarden_1.jpeg']",259637,74303
영흥도 바다지기펜션,인천,인천 옹진군 영흥면 영흥로 698,,,http://www.xn--ok0b52guvjeofn6lz0o.com,https://map.naver.com/v5/entry/place/1621794921?c=14076786.134552147%2C4476934.562027654%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,,[],263075,519905
당진 프로벤시아,충남,충남 당진시 신평면 매산로 150-5 프로벤시아,0507-1496-5508,,https://blog.naver.com/med_edu,https://map.naver.com/v5/entry/place/1891629485?c=14116610.998586472%2C4427317.485863673%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"독채, 복층, 개별바비큐, 2인실, 침대방, 가족실, 데크, 바비큐장, 와이파이, 체험활동, 장기숙박, 잔디, 바닷가, 갯벌, 반려동물","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210821_236%2F16295214699429vOCd_JPEG%2FZzgw8v1jlGu55lAaI4ibl2_t.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210821_195%2F16295217808398lqSp_JPEG%2FXwkrpoGLGXxUSyi2PQ8z3KtA.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210821_81%2F162952190432045I9K_JPEG%2Fnp0EdOG8XgonHFYi0aFDABgs.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210821_65%2F1629521812688c5Nkm_JPEG%2FTVsgCPOO8rbjv6F-FI29SXQC.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210821_10%2F1629522316423dys7Q_JPEG%2FWq0-2z_GCM6MlMGwjjk7hYY7.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210821_184%2F1629521371686rp93c_JPEG%2F0U7gg-RVHx7-a1_GKh6Vn9zh.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210821_98%2F1629521396429re6fR_JPEG%2FaKo9cvvHskKieAEMlABlu7vK.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210821_56%2F1629521383954IwWQq_JPEG%2F8nCLJ8hxR20LW_fKzi17qm8K.jpg']",294312,479991
